* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 11:06:00 AM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P3_20161208.eds
* Experiment Name = Nate_QDNA_P3_20161208
* Experiment Run End Time = 2016-12-08 18:55:57 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	SYBR
92	      H8	21	125,299.703
93	      H9	21	
94	      H10	21	
95	      H11	21	
96	      H12	21	
1	      A1	22	20,146,752.000
2	      A2	22	20,251,506.000
3	      A3	22	15,764,734.000
4	      A4	22	17,569,232.000
5	      A5	22	13,093,063.000
6	      A6	22	17,482,328.000
7	      A7	22	8,347,421.000
8	      A8	22	149,253.688
9	      A9	22	
10	      A10	22	
11	      A11	22	
12	      A12	22	
13	      B1	22	8,700,181.000
14	      B2	22	13,161,192.000
15	      B3	22	12,370,775.000
16	      B4	22	16,656,452.000
17	      B5	22	15,389,780.000
18	      B6	22	12,304,414.000
19	      B7	22	13,768,944.000
20	      B8	22	18,528,472.000
21	      B9	22	
22	      B10	22	
23	      B11	22	
24	      B12	22	
25	      C1	22	2,209,768.500
26	      C2	22	3,240,475.250
27	      C3	22	13,561,277.000
28	      C4	22	15,585,229.000
29	      C5	22	13,706,727.000
30	      C6	22	12,547,985.000
31	      C7	22	9,474,034.000
32	      C8	22	20,854,518.000
33	      C9	22	
34	      C10	22	
35	      C11	22	
36	      C12	22	
37	      D1	22	195,093.156
38	      D2	22	434,051.031
39	      D3	22	194,629.828
40	      D4	22	15,316,960.000
41	      D5	22	12,292,384.000
42	      D6	22	14,210,881.000
43	      D7	22	6,720,978.500
44	      D8	22	166,189.000
45	      D9	22	
46	      D10	22	
47	      D11	22	
48	      D12	22	
49	      E1	22	123,051.242
50	      E2	22	157,620.094
51	      E3	22	11,319,857.000
52	      E4	22	13,972,819.000
53	      E5	22	10,296,385.000
54	      E6	22	11,967,062.000
55	      E7	22	5,651,276.000
56	      E8	22	19,023,204.000
57	      E9	22	
58	      E10	22	
59	      E11	22	
60	      E12	22	
61	      F1	22	111,537.461
62	      F2	22	123,011.117
63	      F3	22	13,725,652.000
64	      F4	22	15,471,159.000
65	      F5	22	11,342,758.000
66	      F6	22	16,082,251.000
67	      F7	22	7,233,439.500
68	      F8	22	13,703,580.000
69	      F9	22	
70	      F10	22	
71	      F11	22	
72	      F12	22	
73	      G1	22	109,793.328
74	      G2	22	135,585.188
75	      G3	22	14,367,702.000
76	      G4	22	15,811,586.000
77	      G5	22	11,809,315.000
78	      G6	22	16,300,765.000
79	      G7	22	5,548,562.500
80	      G8	22	17,726,126.000
81	      G9	22	
82	      G10	22	
83	      G11	22	
84	      G12	22	
85	      H1	22	100,199.469
86	      H2	22	112,363.133
87	      H3	22	13,060,846.000
88	      H4	22	15,692,756.000
89	      H5	22	11,817,028.000
90	      H6	22	15,064,175.000
91	      H7	22	7,491,726.500
92	      H8	22	126,549.391
93	      H9	22	
94	      H10	22	
95	      H11	22	
96	      H12	22	
1	      A1	23	21,157,478.000
2	      A2	23	21,209,958.000
3	      A3	23	17,291,636.000
4	      A4	23	18,601,074.000
5	      A5	23	16,016,612.000
6	      A6	23	18,258,316.000
7	      A7	23	11,811,222.000
8	      A8	23	152,253.109
9	      A9	23	
10	      A10	23	
11	      A11	23	
12	      A12	23	
13	      B1	23	11,714,460.000
14	      B2	23	15,749,867.000
15	      B3	23	15,245,185.000
16	      B4	23	18,308,782.000
17	      B5	23	17,535,738.000
18	      B6	23	15,301,677.000
19	      B7	23	16,848,120.000
20	      B8	23	19,315,050.000
21	      B9	23	
22	      B10	23	
23	      B11	23	
24	      B12	23	
25	      C1	23	3,778,149.500
26	      C2	23	5,347,261.000
27	      C3	23	15,902,172.000
28	      C4	23	17,728,384.000
29	      C5	23	16,566,826.000
30	      C6	23	15,697,876.000
31	      C7	23	13,046,290.000
32	      C8	23	21,482,196.000
33	      C9	23	
34	      C10	23	
35	      C11	23	
36	      C12	23	
37	      D1	23	269,754.188
38	      D2	23	706,513.312
39	      D3	23	245,535.266
40	      D4	23	17,146,258.000
41	      D5	23	15,198,233.000
42	      D6	23	16,760,975.000
43	      D7	23	10,084,785.000
44	      D8	23	170,440.125
45	      D9	23	
46	      D10	23	
47	      D11	23	
48	      D12	23	
49	      E1	23	131,957.828
50	      E2	23	187,335.484
51	      E3	23	14,499,611.000
52	      E4	23	16,233,528.000
53	      E5	23	13,588,340.000
54	      E6	23	15,043,595.000
55	      E7	23	8,708,827.000
56	      E8	23	19,701,928.000
57	      E9	23	
58	      E10	23	
59	      E11	23	
60	      E12	23	
61	      F1	23	113,819.680
62	      F2	23	128,588.859
63	      F3	23	15,724,913.000
64	      F4	23	16,888,860.000
65	      F5	23	14,265,277.000
66	      F6	23	17,421,696.000
67	      F7	23	10,527,723.000
68	      F8	23	16,130,800.000
69	      F9	23	
70	      F10	23	
71	      F11	23	
72	      F12	23	
73	      G1	23	111,348.578
74	      G2	23	137,766.156
75	      G3	23	15,920,324.000
76	      G4	23	16,797,962.000
77	      G5	23	14,350,260.000
78	      G6	23	17,020,342.000
79	      G7	23	8,495,289.000
80	      G8	23	18,667,236.000
81	      G9	23	
82	      G10	23	
83	      G11	23	
84	      G12	23	
85	      H1	23	100,885.898
86	      H2	23	114,439.922
87	      H3	23	14,887,124.000
88	      H4	23	16,406,479.000
89	      H5	23	13,992,217.000
90	      H6	23	15,677,941.000
91	      H7	23	10,499,554.000
92	      H8	23	128,421.844
93	      H9	23	
94	      H10	23	
95	      H11	23	
96	      H12	23	
1	      A1	24	21,956,952.000
2	      A2	24	21,973,392.000
3	      A3	24	18,010,304.000
4	      A4	24	19,241,416.000
5	      A5	24	17,819,476.000
6	      A6	24	18,592,306.000
7	      A7	24	15,172,913.000
8	      A8	24	153,564.219
9	      A9	24	
10	      A10	24	
11	      A11	24	
12	      A12	24	
13	      B1	24	14,358,120.000
14	      B2	24	17,721,908.000
15	      B3	24	17,036,008.000
16	      B4	24	19,165,462.000
17	      B5	24	18,677,576.000
18	      B6	24	17,222,496.000
19	      B7	24	18,979,866.000
20	      B8	24	19,779,920.000
21	      B9	24	
22	      B10	24	
23	      B11	24	
24	      B12	24	
25	      C1	24	6,097,851.500
26	      C2	24	8,186,660.500
27	      C3	24	17,163,814.000
28	      C4	24	18,882,026.000
29	      C5	24	18,272,160.000
30	      C6	24	17,747,660.000
31	      C7	24	16,148,025.000
32	      C8	24	22,031,748.000
33	      C9	24	
34	      C10	24	
35	      C11	24	
36	      C12	24	
37	      D1	24	408,238.375
38	      D2	24	1,207,757.750
39	      D3	24	336,524.000
40	      D4	24	18,124,564.000
41	      D5	24	17,021,074.000
42	      D6	24	18,137,160.000
43	      D7	24	13,603,200.000
44	      D8	24	173,985.766
45	      D9	24	
46	      D10	24	
47	      D11	24	
48	      D12	24	
49	      E1	24	142,889.703
50	      E2	24	240,887.766
51	      E3	24	16,757,280.000
52	      E4	24	17,532,024.000
53	      E5	24	16,065,041.000
54	      E6	24	17,070,194.000
55	      E7	24	12,093,491.000
56	      E8	24	20,239,100.000
57	      E9	24	
58	      E10	24	
59	      E11	24	
60	      E12	24	
61	      F1	24	115,076.750
62	      F2	24	135,076.953
63	      F3	24	16,764,532.000
64	      F4	24	17,644,074.000
65	      F5	24	16,191,413.000
66	      F6	24	17,963,676.000
67	      F7	24	13,757,623.000
68	      F8	24	17,512,664.000
69	      F9	24	
70	      F10	24	
71	      F11	24	
72	      F12	24	
73	      G1	24	112,806.984
74	      G2	24	139,400.328
75	      G3	24	16,674,304.000
76	      G4	24	17,388,882.000
77	      G5	24	15,867,488.000
78	      G6	24	17,327,398.000
79	      G7	24	11,719,110.000
80	      G8	24	19,339,612.000
81	      G9	24	
82	      G10	24	
83	      G11	24	
84	      G12	24	
85	      H1	24	101,093.430
86	      H2	24	115,237.617
87	      H3	24	15,838,696.000
88	      H4	24	16,892,182.000
89	      H5	24	15,146,841.000
90	      H6	24	15,985,576.000
91	      H7	24	13,198,145.000
92	      H8	24	129,933.750
93	      H9	24	
94	      H10	24	
95	      H11	24	
96	      H12	24	
1	      A1	25	22,572,742.000
2	      A2	25	22,578,062.000
3	      A3	25	18,431,900.000
4	      A4	25	19,731,332.000
5	      A5	25	18,597,802.000
6	      A6	25	18,847,050.000
7	      A7	25	17,642,370.000
8	      A8	25	153,942.516
9	      A9	25	
10	      A10	25	
11	      A11	25	
12	      A12	25	
13	      B1	25	16,406,444.000
14	      B2	25	19,174,176.000
15	      B3	25	17,871,004.000
16	      B4	25	19,707,112.000
17	      B5	25	19,240,814.000
18	      B6	25	18,072,606.000
19	      B7	25	20,261,192.000
20	      B8	25	20,193,634.000
21	      B9	25	
22	      B10	25	
23	      B11	25	
24	      B12	25	
25	      C1	25	9,034,372.000
26	      C2	25	11,366,271.000
27	      C3	25	17,732,822.000
28	      C4	25	19,514,416.000
29	      C5	25	19,027,242.000
30	      C6	25	18,685,786.000
31	      C7	25	18,298,760.000
32	      C8	25	22,520,592.000
33	      C9	25	
34	      C10	25	
35	      C11	25	
36	      C12	25	
37	      D1	25	670,302.125
38	      D2	25	2,095,558.500
39	      D3	25	507,851.062
40	      D4	25	18,661,306.000
41	      D5	25	17,809,748.000
42	      D6	25	18,668,436.000
43	      D7	25	16,490,724.000
44	      D8	25	176,547.797
45	      D9	25	
46	      D10	25	
47	      D11	25	
48	      D12	25	
49	      E1	25	163,722.312
50	      E2	25	341,138.031
51	      E3	25	17,948,394.000
52	      E4	25	18,203,212.000
53	      E5	25	17,394,844.000
54	      E6	25	17,994,266.000
55	      E7	25	15,059,410.000
56	      E8	25	20,701,172.000
57	      E9	25	
58	      E10	25	
59	      E11	25	
60	      E12	25	
61	      F1	25	117,243.812
62	      F2	25	145,721.031
63	      F3	25	17,259,678.000
64	      F4	25	18,137,660.000
65	      F5	25	17,046,644.000
66	      F6	25	18,239,096.000
67	      F7	25	16,184,207.000
68	      F8	25	18,184,356.000
69	      F9	25	
70	      F10	25	
71	      F11	25	
72	      F12	25	
73	      G1	25	115,305.297
74	      G2	25	141,722.938
75	      G3	25	17,077,348.000
76	      G4	25	17,839,960.000
77	      G5	25	16,449,657.000
78	      G6	25	17,568,520.000
79	      G7	25	14,486,687.000
80	      G8	25	19,860,876.000
81	      G9	25	
82	      G10	25	
83	      G11	25	
84	      G12	25	
85	      H1	25	102,282.578
86	      H2	25	115,800.727
87	      H3	25	16,307,657.000
88	      H4	25	17,307,394.000
89	      H5	25	15,580,387.000
90	      H6	25	16,246,690.000
91	      H7	25	15,038,668.000
92	      H8	25	131,296.094
93	      H9	25	
94	      H10	25	
95	      H11	25	
96	      H12	25	
1	      A1	26	23,066,716.000
2	      A2	26	23,076,548.000
3	      A3	26	18,775,266.000
4	      A4	26	20,157,304.000
5	      A5	26	18,910,976.000
6	      A6	26	19,094,150.000
7	      A7	26	19,014,786.000
8	      A8	26	155,030.250
9	      A9	26	
10	      A10	26	
11	      A11	26	
12	      A12	26	
13	      B1	26	17,910,732.000
14	      B2	26	20,258,330.000
15	      B3	26	18,253,582.000
16	      B4	26	20,151,010.000
17	      B5	26	19,630,220.000
18	      B6	26	18,392,544.000
19	      B7	26	21,045,166.000
20	      B8	26	20,569,848.000
21	      B9	26	
22	      B10	26	
23	      B11	26	
24	      B12	26	
25	      C1	26	12,073,024.000
26	      C2	26	14,302,195.000
27	      C3	26	18,051,222.000
28	      C4	26	19,954,040.000
29	      C5	26	19,377,318.000
30	      C6	26	19,030,110.000
31	      C7	26	19,556,904.000
32	      C8	26	22,911,742.000
33	      C9	26	
34	      C10	26	
35	      C11	26	
36	      C12	26	
37	      D1	26	1,153,088.500
38	      D2	26	3,570,348.750
39	      D3	26	828,971.812
40	      D4	26	19,084,590.000
41	      D5	26	18,111,896.000
42	      D6	26	18,918,034.000
43	      D7	26	18,352,744.000
44	      D8	26	180,762.266
45	      D9	26	
46	      D10	26	
47	      D11	26	
48	      D12	26	
49	      E1	26	204,026.938
50	      E2	26	530,705.875
51	      E3	26	18,484,934.000
52	      E4	26	18,672,860.000
53	      E5	26	17,864,800.000
54	      E6	26	18,332,972.000
55	      E7	26	17,064,176.000
56	      E8	26	21,066,870.000
57	      E9	26	
58	      E10	26	
59	      E11	26	
60	      E12	26	
61	      F1	26	121,752.844
62	      F2	26	164,394.016
63	      F3	26	17,594,480.000
64	      F4	26	18,528,922.000
65	      F5	26	17,336,320.000
66	      F6	26	18,482,782.000
67	      F7	26	17,569,538.000
68	      F8	26	18,586,408.000
69	      F9	26	
70	      F10	26	
71	      F11	26	
72	      F12	26	
73	      G1	26	118,329.992
74	      G2	26	142,845.688
75	      G3	26	17,403,238.000
76	      G4	26	18,224,838.000
77	      G5	26	16,676,561.000
78	      G6	26	17,812,570.000
79	      G7	26	16,318,425.000
80	      G8	26	20,277,048.000
81	      G9	26	
82	      G10	26	
83	      G11	26	
84	      G12	26	
85	      H1	26	102,652.102
86	      H2	26	116,813.625
87	      H3	26	16,637,033.000
88	      H4	26	17,654,810.000
89	      H5	26	15,802,875.000
90	      H6	26	16,474,647.000
91	      H7	26	15,988,265.000
92	      H8	26	131,936.922
93	      H9	26	
94	      H10	26	
95	      H11	26	
96	      H12	26	
1	      A1	27	23,451,068.000
2	      A2	27	23,463,150.000
3	      A3	27	19,085,554.000
4	      A4	27	20,486,276.000
5	      A5	27	19,144,336.000
6	      A6	27	19,299,662.000
7	      A7	27	19,693,478.000
8	      A8	27	155,849.797
9	      A9	27	
10	      A10	27	
11	      A11	27	
12	      A12	27	
13	      B1	27	19,001,008.000
14	      B2	27	21,057,794.000
15	      B3	27	18,535,374.000
16	      B4	27	20,521,930.000
17	      B5	27	19,974,672.000
18	      B6	27	18,604,974.000
19	      B7	27	21,628,542.000
20	      B8	27	20,873,936.000
21	      B9	27	
22	      B10	27	
23	      B11	27	
24	      B12	27	
25	      C1	27	14,703,198.000
26	      C2	27	16,622,126.000
27	      C3	27	18,327,382.000
28	      C4	27	20,340,256.000
29	      C5	27	19,654,706.000
30	      C6	27	19,236,566.000
31	      C7	27	20,283,246.000
32	      C8	27	23,180,280.000
33	      C9	27	
34	      C10	27	
35	      C11	27	
36	      C12	27	
37	      D1	27	2,016,109.500
38	      D2	27	5,782,657.000
39	      D3	27	1,425,145.125
40	      D4	27	19,440,850.000
41	      D5	27	18,326,116.000
42	      D6	27	19,140,540.000
43	      D7	27	19,354,306.000
44	      D8	27	184,051.188
45	      D9	27	
46	      D10	27	
47	      D11	27	
48	      D12	27	
49	      E1	27	280,448.281
50	      E2	27	887,382.000
51	      E3	27	18,824,524.000
52	      E4	27	19,064,470.000
53	      E5	27	18,055,906.000
54	      E6	27	18,542,472.000
55	      E7	27	18,134,548.000
56	      E8	27	21,357,686.000
57	      E9	27	
58	      E10	27	
59	      E11	27	
60	      E12	27	
61	      F1	27	130,191.016
62	      F2	27	199,581.953
63	      F3	27	17,893,206.000
64	      F4	27	18,870,602.000
65	      F5	27	17,531,964.000
66	      F6	27	18,710,790.000
67	      F7	27	18,217,708.000
68	      F8	27	18,939,412.000
69	      F9	27	
70	      F10	27	
71	      F11	27	
72	      F12	27	
73	      G1	27	123,907.656
74	      G2	27	145,234.641
75	      G3	27	17,698,726.000
76	      G4	27	18,548,580.000
77	      G5	27	16,865,328.000
78	      G6	27	18,005,868.000
79	      G7	27	17,242,122.000
80	      G8	27	20,604,132.000
81	      G9	27	
82	      G10	27	
83	      G11	27	
84	      G12	27	
85	      H1	27	103,946.852
86	      H2	27	118,135.320
87	      H3	27	16,931,446.000
88	      H4	27	17,924,624.000
89	      H5	27	16,009,698.000
90	      H6	27	16,666,592.000
91	      H7	27	16,436,411.000
92	      H8	27	132,485.609
93	      H9	27	
94	      H10	27	
95	      H11	27	
96	      H12	27	
1	      A1	28	23,784,376.000
2	      A2	28	23,771,080.000
3	      A3	28	19,345,626.000
4	      A4	28	20,761,902.000
5	      A5	28	19,387,588.000
6	      A6	28	19,470,458.000
7	      A7	28	20,142,222.000
8	      A8	28	158,583.391
9	      A9	28	
10	      A10	28	
11	      A11	28	
12	      A12	28	
13	      B1	28	19,827,694.000
14	      B2	28	21,671,538.000
15	      B3	28	18,820,570.000
16	      B4	28	20,834,670.000
17	      B5	28	20,282,020.000
18	      B6	28	18,819,830.000
19	      B7	28	22,094,130.000
20	      B8	28	21,106,830.000
21	      B9	28	
22	      B10	28	
23	      B11	28	
24	      B12	28	
25	      C1	28	16,713,177.000
26	      C2	28	18,329,148.000
27	      C3	28	18,583,302.000
28	      C4	28	20,669,140.000
29	      C5	28	19,911,580.000
30	      C6	28	19,434,626.000
31	      C7	28	20,790,346.000
32	      C8	28	23,382,720.000
33	      C9	28	
34	      C10	28	
35	      C11	28	
36	      C12	28	
37	      D1	28	3,460,599.250
38	      D2	28	8,608,177.000
39	      D3	28	2,488,026.500
40	      D4	28	19,757,492.000
41	      D5	28	18,535,832.000
42	      D6	28	19,349,916.000
43	      D7	28	19,910,028.000
44	      D8	28	191,358.969
45	      D9	28	
46	      D10	28	
47	      D11	28	
48	      D12	28	
49	      E1	28	424,394.062
50	      E2	28	1,539,548.750
51	      E3	28	19,118,532.000
52	      E4	28	19,391,772.000
53	      E5	28	18,235,452.000
54	      E6	28	18,743,150.000
55	      E7	28	18,667,412.000
56	      E8	28	21,582,034.000
57	      E9	28	
58	      E10	28	
59	      E11	28	
60	      E12	28	
61	      F1	28	146,107.234
62	      F2	28	267,991.031
63	      F3	28	18,147,234.000
64	      F4	28	19,148,062.000
65	      F5	28	17,738,848.000
66	      F6	28	18,890,066.000
67	      F7	28	18,600,274.000
68	      F8	28	19,239,138.000
69	      F9	28	
70	      F10	28	
71	      F11	28	
72	      F12	28	
73	      G1	28	134,846.484
74	      G2	28	151,329.141
75	      G3	28	17,953,804.000
76	      G4	28	18,791,652.000
77	      G5	28	17,046,222.000
78	      G6	28	18,146,658.000
79	      G7	28	17,661,076.000
80	      G8	28	20,849,044.000
81	      G9	28	
82	      G10	28	
83	      G11	28	
84	      G12	28	
85	      H1	28	104,631.195
86	      H2	28	120,582.695
87	      H3	28	17,180,888.000
88	      H4	28	18,131,842.000
89	      H5	28	16,202,857.000
90	      H6	28	16,816,652.000
91	      H7	28	16,754,017.000
92	      H8	28	134,346.281
93	      H9	28	
94	      H10	28	
95	      H11	28	
96	      H12	28	
1	      A1	29	24,039,554.000
2	      A2	29	23,991,282.000
3	      A3	29	19,539,548.000
4	      A4	29	20,944,100.000
5	      A5	29	19,573,842.000
6	      A6	29	19,565,134.000
7	      A7	29	20,528,174.000
8	      A8	29	165,123.000
9	      A9	29	
10	      A10	29	
11	      A11	29	
12	      A12	29	
13	      B1	29	20,429,894.000
14	      B2	29	22,151,104.000
15	      B3	29	19,050,570.000
16	      B4	29	21,055,152.000
17	      B5	29	20,497,158.000
18	      B6	29	18,995,806.000
19	      B7	29	22,454,252.000
20	      B8	29	21,264,314.000
21	      B9	29	
22	      B10	29	
23	      B11	29	
24	      B12	29	
25	      C1	29	18,172,704.000
26	      C2	29	19,585,662.000
27	      C3	29	18,786,456.000
28	      C4	29	20,914,442.000
29	      C5	29	20,108,288.000
30	      C6	29	19,588,526.000
31	      C7	29	21,191,712.000
32	      C8	29	23,525,368.000
33	      C9	29	
34	      C10	29	
35	      C11	29	
36	      C12	29	
37	      D1	29	5,636,463.500
38	      D2	29	11,572,910.000
39	      D3	29	4,252,427.000
40	      D4	29	19,989,394.000
41	      D5	29	18,711,708.000
42	      D6	29	19,503,922.000
43	      D7	29	20,285,718.000
44	      D8	29	201,974.578
45	      D9	29	
46	      D10	29	
47	      D11	29	
48	      D12	29	
49	      E1	29	693,978.125
50	      E2	29	2,672,539.750
51	      E3	29	19,360,076.000
52	      E4	29	19,651,296.000
53	      E5	29	18,401,088.000
54	      E6	29	18,915,148.000
55	      E7	29	19,022,294.000
56	      E8	29	21,734,016.000
57	      E9	29	
58	      E10	29	
59	      E11	29	
60	      E12	29	
61	      F1	29	174,815.781
62	      F2	29	396,660.188
63	      F3	29	18,331,852.000
64	      F4	29	19,362,354.000
65	      F5	29	17,916,012.000
66	      F6	29	19,011,674.000
67	      F7	29	18,925,982.000
68	      F8	29	19,474,610.000
69	      F9	29	
70	      F10	29	
71	      F11	29	
72	      F12	29	
73	      G1	29	155,536.781
74	      G2	29	160,124.125
75	      G3	29	18,123,740.000
76	      G4	29	18,974,308.000
77	      G5	29	17,179,682.000
78	      G6	29	18,238,432.000
79	      G7	29	17,932,308.000
80	      G8	29	21,031,222.000
81	      G9	29	
82	      G10	29	
83	      G11	29	
84	      G12	29	
85	      H1	29	106,195.609
86	      H2	29	124,767.031
87	      H3	29	17,363,384.000
88	      H4	29	18,281,854.000
89	      H5	29	16,355,288.000
90	      H6	29	16,898,748.000
91	      H7	29	17,020,402.000
92	      H8	29	135,481.891
93	      H9	29	
94	      H10	29	
95	      H11	29	
96	      H12	29	
1	      A1	30	24,216,916.000
2	      A2	30	24,175,310.000
3	      A3	30	19,678,034.000
4	      A4	30	21,078,226.000
5	      A5	30	19,718,790.000
6	      A6	30	19,635,902.000
7	      A7	30	20,870,544.000
8	      A8	30	176,244.812
9	      A9	30	
10	      A10	30	
11	      A11	30	
12	      A12	30	
13	      B1	30	20,912,244.000
14	      B2	30	22,531,838.000
15	      B3	30	19,227,558.000
16	      B4	30	21,217,722.000
17	      B5	30	20,661,018.000
18	      B6	30	19,138,412.000
19	      B7	30	22,753,230.000
20	      B8	30	21,370,408.000
21	      B9	30	
22	      B10	30	
23	      B11	30	
24	      B12	30	
25	      C1	30	19,230,566.000
26	      C2	30	20,513,124.000
27	      C3	30	18,958,160.000
28	      C4	30	21,114,994.000
29	      C5	30	20,273,528.000
30	      C6	30	19,722,992.000
31	      C7	30	21,530,756.000
32	      C8	30	23,645,182.000
33	      C9	30	
34	      C10	30	
35	      C11	30	
36	      C12	30	
37	      D1	30	8,461,602.000
38	      D2	30	14,151,012.000
39	      D3	30	6,875,072.500
40	      D4	30	20,152,406.000
41	      D5	30	18,841,526.000
42	      D6	30	19,619,010.000
43	      D7	30	20,604,436.000
44	      D8	30	224,631.609
45	      D9	30	
46	      D10	30	
47	      D11	30	
48	      D12	30	
49	      E1	30	1,197,138.125
50	      E2	30	4,489,086.500
51	      E3	30	19,574,254.000
52	      E4	30	19,848,124.000
53	      E5	30	18,542,672.000
54	      E6	30	19,045,988.000
55	      E7	30	19,336,048.000
56	      E8	30	21,833,132.000
57	      E9	30	
58	      E10	30	
59	      E11	30	
60	      E12	30	
61	      F1	30	229,864.188
62	      F2	30	642,228.875
63	      F3	30	18,475,194.000
64	      F4	30	19,530,812.000
65	      F5	30	18,062,050.000
66	      F6	30	19,097,042.000
67	      F7	30	19,211,142.000
68	      F8	30	19,663,572.000
69	      F9	30	
70	      F10	30	
71	      F11	30	
72	      F12	30	
73	      G1	30	195,706.531
74	      G2	30	178,496.328
75	      G3	30	18,244,154.000
76	      G4	30	19,111,236.000
77	      G5	30	17,252,988.000
78	      G6	30	18,300,290.000
79	      G7	30	18,180,920.000
80	      G8	30	21,153,964.000
81	      G9	30	
82	      G10	30	
83	      G11	30	
84	      G12	30	
85	      H1	30	111,245.414
86	      H2	30	133,268.219
87	      H3	30	17,506,622.000
88	      H4	30	18,382,892.000
89	      H5	30	16,463,872.000
90	      H6	30	16,961,604.000
91	      H7	30	17,271,714.000
92	      H8	30	137,694.969
93	      H9	30	
94	      H10	30	
95	      H11	30	
96	      H12	30	
1	      A1	31	24,353,782.000
2	      A2	31	24,290,092.000
3	      A3	31	19,760,112.000
4	      A4	31	21,148,572.000
5	      A5	31	19,803,244.000
6	      A6	31	19,667,342.000
7	      A7	31	21,119,814.000
8	      A8	31	196,933.281
9	      A9	31	
10	      A10	31	
11	      A11	31	
12	      A12	31	
13	      B1	31	21,290,226.000
14	      B2	31	22,825,752.000
15	      B3	31	19,363,350.000
16	      B4	31	21,327,604.000
17	      B5	31	20,774,030.000
18	      B6	31	19,243,476.000
19	      B7	31	22,974,180.000
20	      B8	31	21,447,634.000
21	      B9	31	
22	      B10	31	
23	      B11	31	
24	      B12	31	
25	      C1	31	20,008,370.000
26	      C2	31	21,183,006.000
27	      C3	31	19,060,928.000
28	      C4	31	21,233,494.000
29	      C5	31	20,391,178.000
30	      C6	31	19,814,764.000
31	      C7	31	21,775,730.000
32	      C8	31	23,745,360.000
33	      C9	31	
34	      C10	31	
35	      C11	31	
36	      C12	31	
37	      D1	31	11,484,313.000
38	      D2	31	16,134,979.000
39	      D3	31	10,166,126.000
40	      D4	31	20,273,796.000
41	      D5	31	18,928,532.000
42	      D6	31	19,703,850.000
43	      D7	31	20,871,978.000
44	      D8	31	268,499.250
45	      D9	31	
46	      D10	31	
47	      D11	31	
48	      D12	31	
49	      E1	31	2,088,833.875
50	      E2	31	7,066,716.000
51	      E3	31	19,744,638.000
52	      E4	31	19,984,874.000
53	      E5	31	18,635,420.000
54	      E6	31	19,140,388.000
55	      E7	31	19,600,262.000
56	      E8	31	21,887,178.000
57	      E9	31	
58	      E10	31	
59	      E11	31	
60	      E12	31	
61	      F1	31	333,691.125
62	      F2	31	1,097,325.625
63	      F3	31	18,572,700.000
64	      F4	31	19,639,164.000
65	      F5	31	18,157,338.000
66	      F6	31	19,129,872.000
67	      F7	31	19,453,274.000
68	      F8	31	19,801,558.000
69	      F9	31	
70	      F10	31	
71	      F11	31	
72	      F12	31	
73	      G1	31	274,418.250
74	      G2	31	213,906.500
75	      G3	31	18,339,214.000
76	      G4	31	19,204,426.000
77	      G5	31	17,296,406.000
78	      G6	31	18,333,996.000
79	      G7	31	18,390,982.000
80	      G8	31	21,236,620.000
81	      G9	31	
82	      G10	31	
83	      G11	31	
84	      G12	31	
85	      H1	31	120,396.156
86	      H2	31	149,896.547
87	      H3	31	17,617,558.000
88	      H4	31	18,440,586.000
89	      H5	31	16,550,404.000
90	      H6	31	17,006,452.000
91	      H7	31	17,472,050.000
92	      H8	31	142,202.609
93	      H9	31	
94	      H10	31	
95	      H11	31	
96	      H12	31	
1	      A1	32	24,470,208.000
2	      A2	32	24,404,260.000
3	      A3	32	19,821,880.000
4	      A4	32	21,206,022.000
5	      A5	32	19,875,348.000
6	      A6	32	19,700,186.000
7	      A7	32	21,306,790.000
8	      A8	32	235,329.891
9	      A9	32	
10	      A10	32	
11	      A11	32	
12	      A12	32	
