* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 22:44:59 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC_1_6_20161202.eds
* Experiment Name = 2016-12-02_104248
* Experiment Run End Time = 2016-12-02 12:18:47 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

8	A8	2	Target 1	1.578	-0.021
8	A8	3	Target 1	1.586	-0.013
8	A8	4	Target 1	1.597	-0.002
8	A8	5	Target 1	1.613	0.014
8	A8	6	Target 1	1.639	0.040
8	A8	7	Target 1	1.684	0.085
8	A8	8	Target 1	1.767	0.168
8	A8	9	Target 1	1.921	0.322
8	A8	10	Target 1	2.209	0.610
8	A8	11	Target 1	2.700	1.101
8	A8	12	Target 1	3.424	1.825
8	A8	13	Target 1	4.341	2.742
8	A8	14	Target 1	5.326	3.727
8	A8	15	Target 1	6.238	4.639
8	A8	16	Target 1	7.003	5.404
8	A8	17	Target 1	7.590	5.991
8	A8	18	Target 1	8.026	6.427
8	A8	19	Target 1	8.332	6.733
8	A8	20	Target 1	8.543	6.944
8	A8	21	Target 1	8.703	7.104
8	A8	22	Target 1	8.827	7.228
8	A8	23	Target 1	8.926	7.327
8	A8	24	Target 1	9.017	7.418
8	A8	25	Target 1	9.094	7.495
8	A8	26	Target 1	9.154	7.555
8	A8	27	Target 1	9.209	7.610
8	A8	28	Target 1	9.263	7.665
8	A8	29	Target 1	9.305	7.706
8	A8	30	Target 1	9.336	7.737
8	A8	31	Target 1	9.371	7.772
8	A8	32	Target 1	9.406	7.807
8	A8	33	Target 1	9.441	7.842
8	A8	34	Target 1	9.474	7.875
8	A8	35	Target 1	9.505	7.906
8	A8	36	Target 1	9.531	7.932
8	A8	37	Target 1	9.552	7.953
8	A8	38	Target 1	9.575	7.976
8	A8	39	Target 1	9.584	7.985
8	A8	40	Target 1	9.586	7.987
9	A9	1	Target 1	1.593	-0.027
9	A9	2	Target 1	1.596	-0.024
9	A9	3	Target 1	1.604	-0.016
9	A9	4	Target 1	1.623	0.003
9	A9	5	Target 1	1.632	0.013
9	A9	6	Target 1	1.655	0.036
9	A9	7	Target 1	1.698	0.079
9	A9	8	Target 1	1.779	0.160
9	A9	9	Target 1	1.936	0.316
9	A9	10	Target 1	2.222	0.602
9	A9	11	Target 1	2.702	1.082
9	A9	12	Target 1	3.420	1.800
9	A9	13	Target 1	4.334	2.715
9	A9	14	Target 1	5.316	3.696
9	A9	15	Target 1	6.229	4.609
9	A9	16	Target 1	6.996	5.376
9	A9	17	Target 1	7.584	5.964
9	A9	18	Target 1	8.028	6.408
9	A9	19	Target 1	8.322	6.702
9	A9	20	Target 1	8.532	6.913
9	A9	21	Target 1	8.694	7.075
9	A9	22	Target 1	8.823	7.203
9	A9	23	Target 1	8.916	7.296
9	A9	24	Target 1	9.001	7.382
9	A9	25	Target 1	9.073	7.454
9	A9	26	Target 1	9.135	7.515
9	A9	27	Target 1	9.197	7.577
9	A9	28	Target 1	9.248	7.628
9	A9	29	Target 1	9.295	7.675
9	A9	30	Target 1	9.325	7.705
9	A9	31	Target 1	9.361	7.741
9	A9	32	Target 1	9.404	7.784
9	A9	33	Target 1	9.433	7.813
9	A9	34	Target 1	9.463	7.844
9	A9	35	Target 1	9.500	7.881
9	A9	36	Target 1	9.525	7.906
9	A9	37	Target 1	9.543	7.923
9	A9	38	Target 1	9.572	7.952
9	A9	39	Target 1	9.582	7.962
9	A9	40	Target 1	9.591	7.971
10	A10	1	Target 1	1.627	-0.021
10	A10	2	Target 1	1.629	-0.019
10	A10	3	Target 1	1.633	-0.015
10	A10	4	Target 1	1.646	-0.002
10	A10	5	Target 1	1.665	0.017
10	A10	6	Target 1	1.695	0.047
10	A10	7	Target 1	1.753	0.105
10	A10	8	Target 1	1.857	0.209
10	A10	9	Target 1	2.050	0.402
10	A10	10	Target 1	2.393	0.745
10	A10	11	Target 1	2.956	1.307
10	A10	12	Target 1	3.758	2.109
10	A10	13	Target 1	4.722	3.074
10	A10	14	Target 1	5.708	4.060
10	A10	15	Target 1	6.584	4.936
10	A10	16	Target 1	7.305	5.657
10	A10	17	Target 1	7.855	6.207
10	A10	18	Target 1	8.255	6.606
10	A10	19	Target 1	8.535	6.887
10	A10	20	Target 1	8.730	7.081
10	A10	21	Target 1	8.869	7.221
10	A10	22	Target 1	8.993	7.345
10	A10	23	Target 1	9.092	7.444
10	A10	24	Target 1	9.174	7.526
10	A10	25	Target 1	9.242	7.594
10	A10	26	Target 1	9.302	7.654
10	A10	27	Target 1	9.358	7.710
10	A10	28	Target 1	9.401	7.753
10	A10	29	Target 1	9.449	7.801
10	A10	30	Target 1	9.487	7.839
10	A10	31	Target 1	9.527	7.879
10	A10	32	Target 1	9.564	7.915
10	A10	33	Target 1	9.594	7.946
10	A10	34	Target 1	9.621	7.973
10	A10	35	Target 1	9.653	8.005
10	A10	36	Target 1	9.671	8.023
10	A10	37	Target 1	9.694	8.046
10	A10	38	Target 1	9.712	8.064
10	A10	39	Target 1	9.732	8.084
10	A10	40	Target 1	9.744	8.095
11	A11	1	Target 1	1.686	-0.025
11	A11	2	Target 1	1.689	-0.023
11	A11	3	Target 1	1.698	-0.014
11	A11	4	Target 1	1.710	-0.002
11	A11	5	Target 1	1.728	0.017
11	A11	6	Target 1	1.759	0.047
11	A11	7	Target 1	1.812	0.100
11	A11	8	Target 1	1.913	0.201
11	A11	9	Target 1	2.100	0.388
11	A11	10	Target 1	2.443	0.731
11	A11	11	Target 1	3.001	1.289
11	A11	12	Target 1	3.798	2.086
11	A11	13	Target 1	4.770	3.058
11	A11	14	Target 1	5.762	4.050
11	A11	15	Target 1	6.655	4.943
11	A11	16	Target 1	7.383	5.672
11	A11	17	Target 1	7.928	6.216
11	A11	18	Target 1	8.335	6.623
11	A11	19	Target 1	8.622	6.910
11	A11	20	Target 1	8.827	7.115
11	A11	21	Target 1	8.985	7.273
11	A11	22	Target 1	9.104	7.392
11	A11	23	Target 1	9.199	7.487
11	A11	24	Target 1	9.276	7.565
11	A11	25	Target 1	9.349	7.637
11	A11	26	Target 1	9.413	7.701
11	A11	27	Target 1	9.473	7.761
11	A11	28	Target 1	9.521	7.809
11	A11	29	Target 1	9.567	7.855
11	A11	30	Target 1	9.603	7.891
11	A11	31	Target 1	9.636	7.925
11	A11	32	Target 1	9.674	7.963
11	A11	33	Target 1	9.699	7.987
11	A11	34	Target 1	9.738	8.026
11	A11	35	Target 1	9.762	8.051
11	A11	36	Target 1	9.789	8.077
11	A11	37	Target 1	9.819	8.107
11	A11	38	Target 1	9.837	8.126
11	A11	39	Target 1	9.849	8.137
11	A11	40	Target 1	9.863	8.152
12	A12	1	Target 1	1.769	-0.073
12	A12	2	Target 1	1.797	-0.045
12	A12	3	Target 1	1.817	-0.024
12	A12	4	Target 1	1.836	-0.005
12	A12	5	Target 1	1.871	0.030
12	A12	6	Target 1	1.894	0.052
12	A12	7	Target 1	1.946	0.105
12	A12	8	Target 1	2.053	0.211
12	A12	9	Target 1	2.246	0.404
12	A12	10	Target 1	2.602	0.761
12	A12	11	Target 1	3.193	1.351
12	A12	12	Target 1	4.013	2.172
12	A12	13	Target 1	4.999	3.157
12	A12	14	Target 1	6.003	4.162
12	A12	15	Target 1	6.905	5.063
12	A12	16	Target 1	7.632	5.791
12	A12	17	Target 1	8.191	6.349
12	A12	18	Target 1	8.596	6.755
12	A12	19	Target 1	8.890	7.049
12	A12	20	Target 1	9.101	7.260
12	A12	21	Target 1	9.255	7.414
12	A12	22	Target 1	9.382	7.541
12	A12	23	Target 1	9.490	7.648
12	A12	24	Target 1	9.577	7.736
12	A12	25	Target 1	9.644	7.803
12	A12	26	Target 1	9.702	7.861
12	A12	27	Target 1	9.762	7.921
12	A12	28	Target 1	9.814	7.972
12	A12	29	Target 1	9.850	8.008
12	A12	30	Target 1	9.884	8.043
12	A12	31	Target 1	9.923	8.081
12	A12	32	Target 1	9.958	8.117
12	A12	33	Target 1	9.991	8.149
12	A12	34	Target 1	10.020	8.179
12	A12	35	Target 1	10.042	8.200
12	A12	36	Target 1	10.066	8.224
12	A12	37	Target 1	10.092	8.251
12	A12	38	Target 1	10.114	8.273
12	A12	39	Target 1	10.133	8.292
12	A12	40	Target 1	10.142	8.300
13	B1	1	Target 1	1.470	-0.001
13	B1	2	Target 1	1.474	-0.002
13	B1	3	Target 1	1.480	0.001
13	B1	4	Target 1	1.484	0.001
13	B1	5	Target 1	1.486	-0.002
13	B1	6	Target 1	1.490	-0.002
13	B1	7	Target 1	1.499	0.002
13	B1	8	Target 1	1.513	0.012
13	B1	9	Target 1	1.531	0.026
13	B1	10	Target 1	1.560	0.052
13	B1	11	Target 1	1.618	0.105
13	B1	12	Target 1	1.721	0.204
13	B1	13	Target 1	1.905	0.384
13	B1	14	Target 1	2.216	0.690
13	B1	15	Target 1	2.676	1.146
13	B1	16	Target 1	3.270	1.735
13	B1	17	Target 1	3.939	2.401
13	B1	18	Target 1	4.627	3.085
13	B1	19	Target 1	5.283	3.736
13	B1	20	Target 1	5.863	4.312
13	B1	21	Target 1	6.360	4.805
13	B1	22	Target 1	6.763	5.203
13	B1	23	Target 1	7.080	5.517
13	B1	24	Target 1	7.332	5.764
13	B1	25	Target 1	7.532	5.960
13	B1	26	Target 1	7.684	6.108
13	B1	27	Target 1	7.811	6.230
13	B1	28	Target 1	7.905	6.320
13	B1	29	Target 1	7.977	6.388
13	B1	30	Target 1	8.038	6.445
13	B1	31	Target 1	8.094	6.497
13	B1	32	Target 1	8.146	6.545
13	B1	33	Target 1	8.181	6.576
13	B1	34	Target 1	8.218	6.608
13	B1	35	Target 1	8.256	6.642
13	B1	36	Target 1	8.291	6.672
13	B1	37	Target 1	8.318	6.696
13	B1	38	Target 1	8.342	6.715
13	B1	39	Target 1	8.366	6.735
13	B1	40	Target 1	8.378	6.743
14	B2	1	Target 1	1.396	0.005
14	B2	2	Target 1	1.399	0.003
14	B2	3	Target 1	1.401	-0.000
14	B2	4	Target 1	1.407	0.001
14	B2	5	Target 1	1.411	-0.000
14	B2	6	Target 1	1.417	0.001
