* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-01 23:16:35 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P1_20161208.eds
* Experiment Name = Nate_QDNA_P1_20161208
* Experiment Run End Time = 2016-12-08 13:49:44 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	SYBR
82	      G10	19	
83	      G11	19	
84	      G12	19	
85	      H1	19	93,134.273
86	      H2	19	104,286.508
87	      H3	19	5,647,226.500
88	      H4	19	9,674,971.000
89	      H5	19	3,314,270.250
90	      H6	19	8,559,226.000
91	      H7	19	1,853,358.625
92	      H8	19	118,151.727
93	      H9	19	
94	      H10	19	
95	      H11	19	
96	      H12	19	
1	      A1	20	16,634,373.000
2	      A2	20	16,395,261.000
3	      A3	20	10,433,765.000
4	      A4	20	13,654,615.000
5	      A5	20	7,423,965.000
6	      A6	20	14,750,431.000
7	      A7	20	3,507,122.500
8	      A8	20	146,438.406
9	      A9	20	
10	      A10	20	
11	      A11	20	
12	      A12	20	
13	      B1	20	4,280,051.500
14	      B2	20	6,768,889.500
15	      B3	20	5,496,991.500
16	      B4	20	12,070,223.000
17	      B5	20	9,382,670.000
18	      B6	20	5,945,421.000
19	      B7	20	8,878,339.000
20	      B8	20	17,353,836.000
21	      B9	20	
22	      B10	20	
23	      B11	20	
24	      B12	20	
25	      C1	20	711,693.250
26	      C2	20	1,069,152.000
27	      C3	20	5,750,444.500
28	      C4	20	10,578,453.000
29	      C5	20	7,761,900.000
30	      C6	20	6,581,850.500
31	      C7	20	4,138,435.250
32	      C8	20	20,160,944.000
33	      C9	20	
34	      C10	20	
35	      C11	20	
36	      C12	20	
37	      D1	20	131,333.984
38	      D2	20	205,395.672
39	      D3	20	6,322,339.000
40	      D4	20	8,913,570.000
41	      D5	20	5,354,549.500
42	      D6	20	7,718,538.500
43	      D7	20	2,504,638.250
44	      D8	20	148,880.422
45	      D9	20	
46	      D10	20	
47	      D11	20	
48	      D12	20	
49	      E1	20	114,291.961
50	      E2	20	128,452.094
51	      E3	20	6,075,234.000
52	      E4	20	9,220,795.000
53	      E5	20	4,135,837.750
54	      E6	20	6,308,231.500
55	      E7	20	2,228,952.000
56	      E8	20	18,413,632.000
57	      E9	20	
58	      E10	20	
59	      E11	20	
60	      E12	20	
61	      F1	20	104,082.953
62	      F2	20	114,004.492
63	      F3	20	8,906,196.000
64	      F4	20	13,016,084.000
65	      F5	20	5,861,538.000
66	      F6	20	11,387,637.000
67	      F7	20	3,011,705.000
68	      F8	20	10,846,437.000
69	      F9	20	
70	      F10	20	
71	      F11	20	
72	      F12	20	
73	      G1	20	106,072.273
74	      G2	20	121,388.953
75	      G3	20	8,972,773.000
76	      G4	20	13,181,881.000
77	      G5	20	5,461,308.000
78	      G6	20	11,749,914.000
79	      G7	20	2,526,761.750
80	      G8	20	17,501,710.000
81	      G9	20	
82	      G10	20	
83	      G11	20	
84	      G12	20	
85	      H1	20	95,347.094
86	      H2	20	107,503.938
87	      H3	20	8,436,476.000
88	      H4	20	12,241,781.000
89	      H5	20	5,443,316.000
90	      H6	20	11,517,981.000
91	      H7	20	3,164,976.500
92	      H8	20	120,119.117
93	      H9	20	
94	      H10	20	
95	      H11	20	
96	      H12	20	
1	      A1	21	18,466,628.000
2	      A2	21	18,009,036.000
3	      A3	21	13,634,578.000
4	      A4	21	16,349,294.000
5	      A5	21	10,617,924.000
6	      A6	21	17,112,112.000
7	      A7	21	5,830,788.000
8	      A8	21	149,345.078
9	      A9	21	
10	      A10	21	
11	      A11	21	
12	      A12	21	
13	      B1	21	6,754,026.000
14	      B2	21	9,638,970.000
15	      B3	21	8,539,318.000
16	      B4	21	14,949,236.000
17	      B5	21	12,918,459.000
18	      B6	21	9,134,662.000
19	      B7	21	12,460,057.000
20	      B8	21	18,564,528.000
21	      B9	21	
22	      B10	21	
23	      B11	21	
24	      B12	21	
25	      C1	21	1,237,226.125
26	      C2	21	1,872,622.500
27	      C3	21	8,819,786.000
28	      C4	21	13,962,174.000
29	      C5	21	11,283,724.000
30	      C6	21	9,872,311.000
31	      C7	21	6,750,193.000
32	      C8	21	20,822,882.000
33	      C9	21	
34	      C10	21	
35	      C11	21	
36	      C12	21	
37	      D1	21	155,253.062
38	      D2	21	283,009.688
39	      D3	21	9,420,695.000
40	      D4	21	12,264,872.000
41	      D5	21	8,362,223.000
42	      D6	21	11,002,339.000
43	      D7	21	4,284,501.000
44	      D8	21	152,608.359
45	      D9	21	
46	      D10	21	
47	      D11	21	
48	      D12	21	
49	      E1	21	118,512.891
50	      E2	21	140,218.297
51	      E3	21	9,171,041.000
52	      E4	21	12,451,868.000
53	      E5	21	6,723,779.500
54	      E6	21	9,582,590.000
55	      E7	21	3,828,749.750
56	      E8	21	19,202,840.000
57	      E9	21	
58	      E10	21	
59	      E11	21	
60	      E12	21	
61	      F1	21	107,608.391
62	      F2	21	118,879.516
63	      F3	21	11,894,470.000
64	      F4	21	15,454,979.000
65	      F5	21	8,889,193.000
66	      F6	21	14,503,930.000
67	      F7	21	5,036,162.000
68	      F8	21	14,030,844.000
69	      F9	21	
70	      F10	21	
71	      F11	21	
72	      F12	21	
73	      G1	21	107,050.273
74	      G2	21	124,640.508
75	      G3	21	12,048,251.000
76	      G4	21	15,160,055.000
77	      G5	21	8,337,564.000
78	      G6	21	14,559,041.000
79	      G7	21	4,272,114.500
80	      G8	21	18,598,020.000
81	      G9	21	
82	      G10	21	
83	      G11	21	
84	      G12	21	
85	      H1	21	97,118.477
86	      H2	21	110,204.320
87	      H3	21	11,302,864.000
88	      H4	21	14,045,625.000
89	      H5	21	8,251,860.500
90	      H6	21	13,869,154.000
91	      H7	21	5,133,438.500
92	      H8	21	122,223.203
93	      H9	21	
94	      H10	21	
95	      H11	21	
96	      H12	21	
1	      A1	22	19,815,864.000
2	      A2	22	19,206,496.000
3	      A3	22	16,033,568.000
4	      A4	22	18,016,474.000
5	      A5	22	13,598,295.000
6	      A6	22	18,286,124.000
7	      A7	22	8,997,606.000
8	      A8	22	151,316.750
9	      A9	22	
10	      A10	22	
11	      A11	22	
12	      A12	22	
13	      B1	22	9,694,437.000
14	      B2	22	12,392,427.000
15	      B3	22	11,970,150.000
16	      B4	22	16,848,314.000
17	      B5	22	15,963,258.000
18	      B6	22	12,631,561.000
19	      B7	22	15,734,962.000
20	      B8	22	19,176,822.000
21	      B9	22	
22	      B10	22	
23	      B11	22	
24	      B12	22	
25	      C1	22	2,168,185.250
26	      C2	22	3,216,998.750
27	      C3	22	12,170,415.000
28	      C4	22	16,566,759.000
29	      C5	22	14,678,160.000
30	      C6	22	13,281,284.000
31	      C7	22	10,109,911.000
32	      C8	22	21,407,674.000
33	      C9	22	
34	      C10	22	
35	      C11	22	
36	      C12	22	
37	      D1	22	195,306.922
38	      D2	22	427,236.719
39	      D3	22	12,570,892.000
40	      D4	22	15,130,932.000
41	      D5	22	11,801,175.000
42	      D6	22	14,015,291.000
43	      D7	22	6,966,911.500
44	      D8	22	156,475.672
45	      D9	22	
46	      D10	22	
47	      D11	22	
48	      D12	22	
49	      E1	22	124,959.641
50	      E2	22	158,611.375
51	      E3	22	12,425,853.000
52	      E4	22	15,145,355.000
53	      E5	22	10,007,403.000
54	      E6	22	13,102,499.000
55	      E7	22	6,258,672.500
56	      E8	22	19,826,054.000
57	      E9	22	
58	      E10	22	
59	      E11	22	
60	      E12	22	
61	      F1	22	110,503.016
62	      F2	22	123,887.320
63	      F3	22	14,260,850.000
64	      F4	22	16,935,236.000
65	      F5	22	12,103,490.000
66	      F6	22	16,637,743.000
67	      F7	22	7,856,622.500
68	      F8	22	16,388,009.000
69	      F9	22	
70	      F10	22	
71	      F11	22	
72	      F12	22	
73	      G1	22	108,445.992
74	      G2	22	128,043.812
75	      G3	22	14,513,729.000
76	      G4	22	16,282,890.000
77	      G5	22	11,458,353.000
78	      G6	22	16,330,044.000
79	      G7	22	6,796,585.000
80	      G8	22	19,355,626.000
81	      G9	22	
82	      G10	22	
83	      G11	22	
84	      G12	22	
85	      H1	22	99,705.227
86	      H2	22	112,998.922
87	      H3	22	13,580,395.000
88	      H4	22	15,057,555.000
89	      H5	22	11,225,555.000
90	      H6	22	15,241,168.000
91	      H7	22	7,624,677.500
92	      H8	22	124,082.000
93	      H9	22	
94	      H10	22	
95	      H11	22	
96	      H12	22	
1	      A1	23	20,838,082.000
2	      A2	23	20,128,518.000
3	      A3	23	17,365,392.000
4	      A4	23	18,944,040.000
5	      A5	23	15,671,156.000
6	      A6	23	18,756,360.000
7	      A7	23	12,533,620.000
8	      A8	23	152,972.297
9	      A9	23	
10	      A10	23	
11	      A11	23	
12	      A12	23	
13	      B1	23	12,553,043.000
14	      B2	23	14,652,971.000
15	      B3	23	15,002,621.000
16	      B4	23	17,851,370.000
17	      B5	23	17,978,862.000
18	      B6	23	15,605,305.000
19	      B7	23	18,155,604.000
20	      B8	23	19,626,714.000
21	      B9	23	
22	      B10	23	
23	      B11	23	
24	      B12	23	
25	      C1	23	3,710,709.000
26	      C2	23	5,247,150.500
27	      C3	23	15,039,304.000
28	      C4	23	18,112,852.000
29	      C5	23	17,181,512.000
30	      C6	23	15,987,394.000
31	      C7	23	13,632,438.000
32	      C8	23	21,910,532.000
33	      C9	23	
34	      C10	23	
35	      C11	23	
36	      C12	23	
37	      D1	23	269,176.000
38	      D2	23	693,281.562
39	      D3	23	15,051,437.000
40	      D4	23	17,054,644.000
41	      D5	23	14,898,960.000
42	      D6	23	16,080,348.000
43	      D7	23	10,400,093.000
44	      D8	23	160,730.797
45	      D9	23	
46	      D10	23	
47	      D11	23	
48	      D12	23	
49	      E1	23	132,788.953
50	      E2	23	187,345.406
51	      E3	23	15,091,519.000
52	      E4	23	16,892,340.000
53	      E5	23	13,373,702.000
54	      E6	23	16,035,268.000
55	      E7	23	9,401,371.000
56	      E8	23	20,360,084.000
57	      E9	23	
58	      E10	23	
59	      E11	23	
60	      E12	23	
61	      F1	23	112,060.867
62	      F2	23	129,300.086
63	      F3	23	15,674,490.000
64	      F4	23	17,732,746.000
65	      F5	23	14,756,312.000
66	      F6	23	17,679,422.000
67	      F7	23	11,092,143.000
68	      F8	23	17,700,782.000
69	      F9	23	
70	      F10	23	
71	      F11	23	
72	      F12	23	
73	      G1	23	110,070.523
74	      G2	23	131,176.969
75	      G3	23	16,004,618.000
76	      G4	23	16,951,956.000
77	      G5	23	14,113,476.000
78	      G6	23	17,128,816.000
79	      G7	23	9,850,907.000
80	      G8	23	19,967,810.000
81	      G9	23	
82	      G10	23	
83	      G11	23	
84	      G12	23	
85	      H1	23	101,555.375
86	      H2	23	115,038.953
87	      H3	23	14,952,203.000
88	      H4	23	15,641,393.000
89	      H5	23	13,668,589.000
90	      H6	23	15,834,296.000
91	      H7	23	10,146,122.000
92	      H8	23	126,462.258
93	      H9	23	
94	      H10	23	
95	      H11	23	
96	      H12	23	
1	      A1	24	21,624,136.000
2	      A2	24	20,854,380.000
3	      A3	24	17,974,340.000
4	      A4	24	19,550,226.000
5	      A5	24	16,642,964.000
6	      A6	24	19,055,782.000
7	      A7	24	15,645,405.000
8	      A8	24	155,379.781
9	      A9	24	
10	      A10	24	
11	      A11	24	
12	      A12	24	
13	      B1	24	14,910,677.000
14	      B2	24	16,351,935.000
15	      B3	24	16,995,016.000
16	      B4	24	18,417,878.000
17	      B5	24	19,004,230.000
18	      B6	24	17,444,726.000
19	      B7	24	19,670,900.000
20	      B8	24	20,028,576.000
21	      B9	24	
22	      B10	24	
23	      B11	24	
24	      B12	24	
25	      C1	24	5,998,256.000
26	      C2	24	7,886,601.000
27	      C3	24	16,857,164.000
28	      C4	24	18,873,508.000
29	      C5	24	18,526,184.000
30	      C6	24	17,522,774.000
31	      C7	24	16,553,359.000
32	      C8	24	22,334,494.000
33	      C9	24	
34	      C10	24	
35	      C11	24	
36	      C12	24	
37	      D1	24	406,570.688
38	      D2	24	1,184,152.375
39	      D3	24	16,475,545.000
40	      D4	24	18,072,774.000
41	      D5	24	16,959,970.000
42	      D6	24	17,059,128.000
43	      D7	24	13,976,319.000
44	      D8	24	163,697.250
45	      D9	24	
46	      D10	24	
47	      D11	24	
48	      D12	24	
49	      E1	24	145,613.156
50	      E2	24	237,627.547
51	      E3	24	16,701,185.000
52	      E4	24	17,820,802.000
53	      E5	24	15,984,128.000
54	      E6	24	17,813,614.000
55	      E7	24	12,705,508.000
56	      E8	24	20,804,440.000
57	      E9	24	
58	      E10	24	
59	      E11	24	
60	      E12	24	
61	      F1	24	114,157.547
62	      F2	24	135,759.984
63	      F3	24	16,331,558.000
64	      F4	24	18,263,098.000
65	      F5	24	16,312,826.000
66	      F6	24	18,097,984.000
67	      F7	24	14,029,158.000
68	      F8	24	18,338,698.000
69	      F9	24	
70	      F10	24	
71	      F11	24	
72	      F12	24	
73	      G1	24	111,249.148
74	      G2	24	132,240.203
75	      G3	24	16,727,567.000
76	      G4	24	17,444,032.000
77	      G5	24	15,734,388.000
78	      G6	24	17,464,872.000
79	      G7	24	12,796,052.000
80	      G8	24	20,470,212.000
81	      G9	24	
82	      G10	24	
83	      G11	24	
84	      G12	24	
85	      H1	24	101,982.000
86	      H2	24	116,192.023
87	      H3	24	15,609,222.000
88	      H4	24	16,091,864.000
89	      H5	24	15,100,304.000
90	      H6	24	16,114,884.000
91	      H7	24	12,158,488.000
92	      H8	24	127,957.086
93	      H9	24	
94	      H10	24	
95	      H11	24	
96	      H12	24	
1	      A1	25	22,260,060.000
2	      A2	25	21,404,826.000
3	      A3	25	18,380,162.000
4	      A4	25	20,060,318.000
5	      A5	25	16,989,006.000
6	      A6	25	19,336,610.000
7	      A7	25	17,709,068.000
8	      A8	25	157,002.938
9	      A9	25	
10	      A10	25	
11	      A11	25	
12	      A12	25	
13	      B1	25	16,648,650.000
14	      B2	25	17,592,274.000
15	      B3	25	17,944,550.000
16	      B4	25	18,865,586.000
17	      B5	25	19,541,146.000
18	      B6	25	18,232,380.000
19	      B7	25	20,572,122.000
20	      B8	25	20,388,844.000
21	      B9	25	
22	      B10	25	
23	      B11	25	
24	      B12	25	
25	      C1	25	8,894,590.000
26	      C2	25	10,714,669.000
27	      C3	25	17,683,412.000
28	      C4	25	19,364,652.000
29	      C5	25	19,086,728.000
30	      C6	25	18,126,912.000
31	      C7	25	18,497,682.000
32	      C8	25	22,665,024.000
33	      C9	25	
34	      C10	25	
35	      C11	25	
36	      C12	25	
37	      D1	25	663,050.688
38	      D2	25	2,055,828.000
39	      D3	25	17,112,632.000
40	      D4	25	18,649,240.000
41	      D5	25	17,914,054.000
42	      D6	25	17,423,452.000
43	      D7	25	16,891,410.000
44	      D8	25	166,526.984
45	      D9	25	
46	      D10	25	
47	      D11	25	
48	      D12	25	
49	      E1	25	169,982.172
50	      E2	25	334,874.125
51	      E3	25	17,434,258.000
52	      E4	25	18,372,338.000
53	      E5	25	17,425,340.000
54	      E6	25	18,540,628.000
55	      E7	25	15,398,021.000
56	      E8	25	21,158,824.000
57	      E9	25	
58	      E10	25	
59	      E11	25	
60	      E12	25	
61	      F1	25	116,094.227
62	      F2	25	144,992.625
63	      F3	25	16,705,985.000
64	      F4	25	18,722,262.000
65	      F5	25	16,930,228.000
66	      F6	25	18,368,418.000
67	      F7	25	16,064,138.000
68	      F8	25	18,751,178.000
69	      F9	25	
70	      F10	25	
71	      F11	25	
72	      F12	25	
73	      G1	25	111,324.164
74	      G2	25	132,913.891
75	      G3	25	17,137,500.000
76	      G4	25	17,876,852.000
77	      G5	25	16,403,053.000
78	      G6	25	17,720,252.000
79	      G7	25	14,956,600.000
80	      G8	25	20,858,064.000
81	      G9	25	
82	      G10	25	
83	      G11	25	
84	      G12	25	
85	      H1	25	101,456.641
86	      H2	25	116,737.961
87	      H3	25	15,999,236.000
88	      H4	25	16,461,726.000
89	      H5	25	15,664,694.000
90	      H6	25	16,367,799.000
91	      H7	25	13,373,930.000
92	      H8	25	128,864.703
93	      H9	25	
94	      H10	25	
95	      H11	25	
96	      H12	25	
1	      A1	26	22,773,724.000
2	      A2	26	21,871,830.000
3	      A3	26	18,730,514.000
4	      A4	26	20,486,042.000
5	      A5	26	17,219,234.000
6	      A6	26	19,584,842.000
7	      A7	26	18,704,054.000
8	      A8	26	158,207.422
9	      A9	26	
10	      A10	26	
11	      A11	26	
12	      A12	26	
13	      B1	26	17,923,002.000
14	      B2	26	18,504,166.000
15	      B3	26	18,365,060.000
16	      B4	26	19,248,152.000
17	      B5	26	19,949,568.000
18	      B6	26	18,524,938.000
19	      B7	26	21,223,858.000
20	      B8	26	20,663,410.000
21	      B9	26	
22	      B10	26	
23	      B11	26	
24	      B12	26	
25	      C1	26	11,908,849.000
26	      C2	26	13,221,748.000
27	      C3	26	18,066,652.000
28	      C4	26	19,780,870.000
29	      C5	26	19,401,346.000
30	      C6	26	18,369,192.000
31	      C7	26	19,597,738.000
32	      C8	26	22,892,696.000
33	      C9	26	
34	      C10	26	
35	      C11	26	
36	      C12	26	
37	      D1	26	1,139,010.500
38	      D2	26	3,510,870.000
39	      D3	26	17,450,254.000
40	      D4	26	19,072,234.000
41	      D5	26	18,256,680.000
42	      D6	26	17,638,832.000
43	      D7	26	18,739,936.000
44	      D8	26	168,148.438
45	      D9	26	
46	      D10	26	
47	      D11	26	
48	      D12	26	
49	      E1	26	213,922.953
50	      E2	26	516,995.156
51	      E3	26	17,802,780.000
52	      E4	26	18,809,922.000
53	      E5	26	17,950,070.000
54	      E6	26	18,818,180.000
55	      E7	26	17,081,432.000
56	      E8	26	21,434,362.000
57	      E9	26	
58	      E10	26	
59	      E11	26	
60	      E12	26	
61	      F1	26	119,831.297
62	      F2	26	161,833.125
63	      F3	26	17,010,850.000
64	      F4	26	19,103,680.000
65	      F5	26	17,178,266.000
66	      F6	26	18,616,804.000
67	      F7	26	17,125,358.000
68	      F8	26	19,094,830.000
69	      F9	26	
70	      F10	26	
71	      F11	26	
72	      F12	26	
73	      G1	26	111,262.141
74	      G2	26	135,753.375
75	      G3	26	17,480,180.000
76	      G4	26	18,223,118.000
77	      G5	26	16,660,952.000
78	      G6	26	17,961,390.000
79	      G7	26	16,136,216.000
80	      G8	26	21,155,018.000
81	      G9	26	
82	      G10	26	
83	      G11	26	
84	      G12	26	
85	      H1	26	100,998.039
86	      H2	26	116,586.531
87	      H3	26	16,319,976.000
88	      H4	26	16,771,464.000
89	      H5	26	15,883,891.000
90	      H6	26	16,605,109.000
91	      H7	26	13,955,500.000
92	      H8	26	128,959.328
93	      H9	26	
94	      H10	26	
95	      H11	26	
96	      H12	26	
1	      A1	27	23,186,212.000
2	      A2	27	22,252,840.000
3	      A3	27	19,057,556.000
4	      A4	27	20,829,476.000
5	      A5	27	17,469,262.000
6	      A6	27	19,803,918.000
7	      A7	27	19,182,578.000
8	      A8	27	158,992.609
9	      A9	27	
10	      A10	27	
11	      A11	27	
12	      A12	27	
13	      B1	27	18,851,758.000
14	      B2	27	19,185,374.000
15	      B3	27	18,674,098.000
16	      B4	27	19,576,886.000
17	      B5	27	20,328,538.000
18	      B6	27	18,756,372.000
19	      B7	27	21,751,650.000
20	      B8	27	20,866,932.000
21	      B9	27	
22	      B10	27	
23	      B11	27	
24	      B12	27	
25	      C1	27	14,514,735.000
26	      C2	27	15,163,598.000
27	      C3	27	18,368,534.000
28	      C4	27	20,152,514.000
29	      C5	27	19,713,010.000
30	      C6	27	18,593,130.000
31	      C7	27	20,279,922.000
32	      C8	27	23,105,618.000
33	      C9	27	
34	      C10	27	
35	      C11	27	
36	      C12	27	
37	      D1	27	1,988,935.000
38	      D2	27	5,692,560.000
39	      D3	27	17,741,700.000
40	      D4	27	19,450,512.000
41	      D5	27	18,487,444.000
42	      D6	27	17,865,838.000
43	      D7	27	19,737,784.000
44	      D8	27	170,129.859
45	      D9	27	
46	      D10	27	
47	      D11	27	
48	      D12	27	
49	      E1	27	299,031.094
50	      E2	27	859,275.438
51	      E3	27	18,139,460.000
52	      E4	27	19,210,396.000
53	      E5	27	18,171,754.000
54	      E6	27	19,069,698.000
55	      E7	27	17,948,132.000
56	      E8	27	21,653,070.000
57	      E9	27	
58	      E10	27	
59	      E11	27	
60	      E12	27	
61	      F1	27	126,953.312
62	      F2	27	195,959.328
63	      F3	27	17,297,738.000
64	      F4	27	19,439,068.000
65	      F5	27	17,387,816.000
66	      F6	27	18,836,758.000
67	      F7	27	17,639,948.000
68	      F8	27	19,401,582.000
69	      F9	27	
70	      F10	27	
71	      F11	27	
72	      F12	27	
73	      G1	27	111,407.523
74	      G2	27	139,439.203
75	      G3	27	17,792,544.000
76	      G4	27	18,509,456.000
77	      G5	27	16,861,022.000
78	      G6	27	18,179,884.000
79	      G7	27	16,666,409.000
80	      G8	27	21,371,702.000
81	      G9	27	
82	      G10	27	
83	      G11	27	
84	      G12	27	
85	      H1	27	101,273.484
86	      H2	27	116,927.922
87	      H3	27	16,626,154.000
88	      H4	27	17,038,498.000
89	      H5	27	16,097,535.000
90	      H6	27	16,804,562.000
91	      H7	27	14,324,340.000
92	      H8	27	129,993.586
93	      H9	27	
94	      H10	27	
95	      H11	27	
96	      H12	27	
1	      A1	28	23,518,518.000
2	      A2	28	22,542,542.000
3	      A3	28	19,318,864.000
4	      A4	28	21,092,118.000
5	      A5	28	17,701,088.000
6	      A6	28	19,951,250.000
7	      A7	28	19,533,482.000
8	      A8	28	163,074.266
9	      A9	28	
10	      A10	28	
11	      A11	28	
12	      A12	28	
13	      B1	28	19,545,946.000
14	      B2	28	19,711,414.000
15	      B3	28	18,955,530.000
16	      B4	28	19,828,906.000
17	      B5	28	20,621,038.000
18	      B6	28	18,972,696.000
19	      B7	28	22,174,628.000
20	      B8	28	21,018,948.000
21	      B9	28	
22	      B10	28	
23	      B11	28	
24	      B12	28	
25	      C1	28	16,483,445.000
26	      C2	28	16,603,182.000
27	      C3	28	18,641,758.000
28	      C4	28	20,450,824.000
29	      C5	28	19,968,572.000
30	      C6	28	18,791,516.000
31	      C7	28	20,801,178.000
32	      C8	28	23,240,016.000
33	      C9	28	
34	      C10	28	
35	      C11	28	
36	      C12	28	
37	      D1	28	3,414,169.750
38	      D2	28	8,505,389.000
39	      D3	28	18,008,818.000
40	      D4	28	19,768,672.000
41	      D5	28	18,723,034.000
42	      D6	28	18,073,008.000
43	      D7	28	20,302,822.000
44	      D8	28	174,881.531
45	      D9	28	
46	      D10	28	
47	      D11	28	
48	      D12	28	
49	      E1	28	459,143.875
50	      E2	28	1,484,205.250
51	      E3	28	18,438,066.000
52	      E4	28	19,522,252.000
53	      E5	28	18,364,510.000
54	      E6	28	19,292,718.000
55	      E7	28	18,407,854.000
56	      E8	28	21,805,320.000
57	      E9	28	
58	      E10	28	
59	      E11	28	
60	      E12	28	
61	      F1	28	140,944.922
62	      F2	28	258,530.047
63	      F3	28	17,536,446.000
64	      F4	28	19,693,988.000
65	      F5	28	17,585,588.000
66	      F6	28	19,016,908.000
67	      F7	28	17,991,598.000
68	      F8	28	19,646,626.000
69	      F9	28	
70	      F10	28	
71	      F11	28	
72	      F12	28	
73	      G1	28	112,326.078
74	      G2	28	144,461.547
75	      G3	28	18,039,374.000
76	      G4	28	18,721,454.000
77	      G5	28	17,035,886.000
78	      G6	28	18,349,012.000
79	      G7	28	16,986,762.000
80	      G8	28	21,525,780.000
81	      G9	28	
82	      G10	28	
83	      G11	28	
84	      G12	28	
85	      H1	28	103,717.438
86	      H2	28	118,640.875
87	      H3	28	16,870,308.000
88	      H4	28	17,229,374.000
89	      H5	28	16,299,851.000
90	      H6	28	16,962,402.000
91	      H7	28	14,638,484.000
92	      H8	28	130,885.102
93	      H9	28	
94	      H10	28	
95	      H11	28	
96	      H12	28	
1	      A1	29	23,777,026.000
2	      A2	29	22,775,508.000
3	      A3	29	19,506,532.000
4	      A4	29	21,287,500.000
5	      A5	29	17,868,106.000
6	      A6	29	20,046,998.000
7	      A7	29	19,855,576.000
8	      A8	29	169,896.438
9	      A9	29	
10	      A10	29	
11	      A11	29	
12	      A12	29	
13	      B1	29	20,085,802.000
14	      B2	29	20,138,736.000
15	      B3	29	19,204,316.000
16	      B4	29	20,018,894.000
17	      B5	29	20,863,754.000
18	      B6	29	19,150,330.000
19	      B7	29	22,509,746.000
20	      B8	29	21,123,666.000
21	      B9	29	
22	      B10	29	
23	      B11	29	
24	      B12	29	
25	      C1	29	17,924,790.000
26	      C2	29	17,621,416.000
27	      C3	29	18,868,654.000
28	      C4	29	20,694,132.000
29	      C5	29	20,171,878.000
30	      C6	29	18,951,110.000
31	      C7	29	21,228,132.000
32	      C8	29	23,329,264.000
33	      C9	29	
34	      C10	29	
35	      C11	29	
36	      C12	29	
37	      D1	29	5,559,187.000
38	      D2	29	11,479,249.000
39	      D3	29	18,229,644.000
40	      D4	29	20,021,208.000
41	      D5	29	18,907,716.000
42	      D6	29	18,228,066.000
43	      D7	29	20,715,322.000
44	      D8	29	182,092.094
45	      D9	29	
46	      D10	29	
47	      D11	29	
48	      D12	29	
49	      E1	29	759,173.625
50	      E2	29	2,575,611.000
51	      E3	29	18,675,478.000
52	      E4	29	19,764,798.000
53	      E5	29	18,556,848.000
54	      E6	29	19,476,132.000
55	      E7	29	18,749,038.000
56	      E8	29	21,898,164.000
57	      E9	29	
58	      E10	29	
59	      E11	29	
60	      E12	29	
61	      F1	29	165,292.891
62	      F2	29	377,668.625
63	      F3	29	17,712,110.000
64	      F4	29	19,888,006.000
65	      F5	29	17,775,074.000
66	      F6	29	19,135,350.000
67	      F7	29	18,310,938.000
68	      F8	29	19,831,104.000
69	      F9	29	
70	      F10	29	
71	      F11	29	
72	      F12	29	
73	      G1	29	113,052.711
74	      G2	29	155,517.422
75	      G3	29	18,244,260.000
76	      G4	29	18,876,746.000
77	      G5	29	17,162,884.000
78	      G6	29	18,446,432.000
79	      G7	29	17,269,414.000
80	      G8	29	21,628,354.000
81	      G9	29	
82	      G10	29	
83	      G11	29	
84	      G12	29	
85	      H1	29	106,231.523
86	      H2	29	120,554.219
87	      H3	29	17,036,378.000
88	      H4	29	17,360,660.000
89	      H5	29	16,461,464.000
90	      H6	29	17,064,728.000
91	      H7	29	14,926,028.000
92	      H8	29	131,152.172
93	      H9	29	
94	      H10	29	
95	      H11	29	
96	      H12	29	
1	      A1	30	23,966,342.000
2	      A2	30	22,945,230.000
3	      A3	30	19,638,936.000
