* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 22:44:59 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC_1_6_20161202.eds
* Experiment Name = 2016-12-02_104248
* Experiment Run End Time = 2016-12-02 12:18:47 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Raw Data]
Well	Well Position	Cycle	x1-m1	x2-m2	x3-m3	x4-m4
75	      G3	10	760,170.125	61,108.465	52,895.469	499,950.031
76	      G4	10	1,062,281.125	77,324.781	57,163.582	529,558.375
77	      G5	10	1,036,865.312	72,569.516	63,370.609	549,973.750
78	      G6	10	1,055,687.250	72,205.422	65,369.230	554,024.188
79	      G7	10	911,300.938	66,012.633	63,107.219	533,754.688
80	      G8	10	911,212.562	66,942.859	62,570.062	541,161.375
81	      G9	10	900,179.875	69,393.250	57,380.402	527,307.500
82	      G10	10	948,632.500	78,669.320	55,997.371	544,252.312
83	      G11	10	865,245.188	79,108.805	47,722.941	496,316.031
84	      G12	10	814,765.250	84,091.656	40,269.809	451,520.844
85	      H1	10	624,324.875	64,866.188	33,377.270	380,687.625
86	      H2	10	671,228.375	63,500.320	39,518.098	426,320.312
87	      H3	10	696,364.188	59,784.145	44,459.887	454,693.281
88	      H4	10	956,798.062	77,013.852	51,989.805	475,526.375
89	      H5	10	945,166.625	71,326.703	51,921.109	485,658.469
90	      H6	10	959,078.000	71,240.383	54,013.859	494,003.344
91	      H7	10	851,909.625	108,303.617	64,854.996	496,431.719
92	      H8	10	890,702.875	131,211.109	70,121.297	517,596.969
93	      H9	10	854,329.688	120,305.102	62,085.516	495,613.219
94	      H10	10	840,580.500	75,209.609	47,082.734	474,777.344
95	      H11	10	794,629.875	77,066.039	40,154.113	442,461.688
96	      H12	10	761,235.188	85,251.109	36,151.105	420,838.000
1	      A1	11	1,198,789.500	122,662.242	39,634.797	460,941.031
2	      A2	11	1,248,326.250	111,020.820	43,392.609	490,748.156
3	      A3	11	1,284,659.250	103,363.992	49,672.602	504,747.188
4	      A4	11	1,222,133.625	198,559.531	79,607.648	542,035.438
5	      A5	11	1,626,423.250	213,020.641	80,723.219	560,893.125
6	      A6	11	1,419,419.000	184,687.391	81,169.531	579,243.438
7	      A7	11	1,541,078.375	114,305.062	62,639.645	574,761.812
8	      A8	11	1,575,011.000	118,862.180	61,649.977	574,625.312
9	      A9	11	1,560,385.250	124,809.141	59,093.426	567,707.938
10	      A10	11	1,643,672.375	140,836.594	53,534.988	548,045.125
11	      A11	11	1,627,173.000	154,191.312	50,082.953	533,521.250
12	      A12	11	1,576,660.250	166,640.938	45,507.566	486,629.344
13	      B1	11	767,190.750	72,211.633	39,001.914	447,650.656
14	      B2	11	753,202.125	64,020.082	42,914.336	458,024.219
15	      B3	11	854,208.500	65,409.934	52,342.730	524,959.375
16	      B4	11	951,346.438	66,910.648	60,542.027	562,968.688
17	      B5	11	967,444.625	66,270.070	63,564.156	569,955.375
18	      B6	11	974,330.312	64,848.270	67,120.852	581,800.188
19	      B7	11	1,060,321.875	73,807.836	68,599.164	594,832.438
20	      B8	11	1,016,661.250	72,541.000	63,907.188	570,819.875
21	      B9	11	1,057,826.500	79,702.086	63,685.652	591,528.125
22	      B10	11	1,135,044.125	93,305.070	57,378.586	559,419.688
23	      B11	11	1,112,918.250	101,198.039	53,735.750	536,143.875
24	      B12	11	1,020,096.250	102,655.617	42,894.531	492,023.469
25	      C1	11	738,578.562	66,696.203	42,128.832	462,088.375
26	      C2	11	785,940.688	63,726.699	49,319.785	498,328.156
27	      C3	11	812,981.438	59,937.086	56,471.859	536,387.812
28	      C4	11	1,056,363.875	72,035.164	66,108.844	580,594.688
29	      C5	11	1,103,864.375	71,673.102	71,499.320	604,131.062
30	      C6	11	1,070,829.250	68,822.531	72,743.039	592,011.750
31	      C7	11	992,923.688	67,039.477	72,819.047	595,226.125
32	      C8	11	1,064,120.500	73,424.086	75,611.070	630,799.938
33	      C9	11	1,026,800.188	74,680.555	69,640.320	608,995.812
34	      C10	11	1,098,491.625	85,771.070	62,711.957	590,827.750
35	      C11	11	1,058,602.500	90,151.117	54,988.570	558,069.375
36	      C12	11	1,012,521.812	97,859.789	47,963.758	518,710.969
37	      D1	11	718,379.000	64,031.324	41,529.898	460,083.750
38	      D2	11	748,982.750	60,208.133	48,073.863	483,948.594
39	      D3	11	786,615.312	56,422.375	55,201.848	515,555.031
40	      D4	11	1,044,751.250	72,168.781	65,778.055	559,659.562
41	      D5	11	1,035,888.562	66,508.234	71,428.391	578,980.125
42	      D6	11	1,055,938.375	67,074.234	76,148.312	602,074.500
43	      D7	11	998,988.625	66,002.133	76,618.203	607,307.000
44	      D8	11	1,042,719.562	71,012.336	75,469.391	618,171.188
45	      D9	11	1,004,729.875	72,198.078	74,876.750	605,614.062
46	      D10	11	1,032,824.688	77,737.820	61,292.477	585,705.750
47	      D11	11	1,004,562.438	85,171.477	56,716.457	559,102.688
48	      D12	11	942,324.375	89,170.227	48,375.629	512,816.156
49	      E1	11	726,629.375	64,479.031	41,865.496	461,771.562
50	      E2	11	766,933.750	61,387.602	50,013.777	501,009.375
51	      E3	11	854,046.125	63,763.801	62,501.746	552,549.375
52	      E4	11	1,093,299.125	74,275.984	66,113.328	568,106.875
53	      E5	11	1,073,325.250	70,304.789	71,890.508	583,077.062
54	      E6	11	1,133,248.375	72,252.562	77,643.375	616,093.938
55	      E7	11	965,657.375	64,951.391	73,931.500	580,033.562
56	      E8	11	983,521.125	66,806.648	73,775.648	593,231.125
57	      E9	11	1,065,877.125	76,302.141	74,234.328	625,587.438
58	      E10	11	1,037,937.000	81,645.258	65,940.750	591,718.812
59	      E11	11	983,262.125	84,723.289	57,839.332	555,065.312
60	      E12	11	916,442.812	87,409.836	47,378.066	507,048.094
61	      F1	11	698,793.875	64,455.375	42,645.488	441,348.312
62	      F2	11	725,024.125	59,728.754	47,423.062	472,030.906
63	      F3	11	788,475.312	58,510.285	56,227.961	522,031.438
64	      F4	11	1,238,847.750	85,830.656	60,900.938	530,613.062
65	      F5	11	1,277,966.750	84,293.461	68,782.734	571,347.125
66	      F6	11	1,270,539.625	82,492.172	71,982.641	577,589.312
67	      F7	11	943,718.562	64,648.969	71,033.648	568,276.500
68	      F8	11	958,810.375	67,049.094	69,496.516	569,757.500
69	      F9	11	965,707.750	71,620.875	66,099.172	569,904.500
70	      F10	11	945,568.562	74,917.953	58,125.996	538,450.875
71	      F11	11	903,647.250	78,493.594	51,004.215	508,078.562
72	      F12	11	879,225.125	86,315.125	44,414.562	482,887.406
73	      G1	11	677,509.625	65,481.816	36,736.156	427,083.844
74	      G2	11	733,341.750	64,651.426	45,754.766	475,140.875
75	      G3	11	760,845.875	61,223.266	53,021.922	499,282.344
76	      G4	11	1,258,217.750	92,057.617	57,160.359	529,635.000
77	      G5	11	1,212,394.375	84,972.906	63,706.184	550,124.750
78	      G6	11	1,232,426.750	84,124.727	64,813.305	550,624.875
79	      G7	11	914,445.188	66,602.234	62,914.477	533,291.750
80	      G8	11	913,098.562	67,294.578	62,495.672	540,604.188
81	      G9	11	902,516.750	69,594.273	57,208.824	527,284.562
82	      G10	11	949,523.000	79,174.727	56,381.738	543,166.938
83	      G11	11	866,780.500	79,436.359	47,679.785	496,406.031
84	      G12	11	817,358.875	84,325.156	40,722.539	451,178.000
85	      H1	11	625,548.125	64,959.633	33,618.000	380,243.531
86	      H2	11	672,853.562	63,358.348	39,194.438	426,075.438
87	      H3	11	697,678.500	59,988.391	44,642.867	455,016.312
88	      H4	11	1,121,303.000	90,274.109	51,734.062	474,907.312
89	      H5	11	1,104,683.875	83,508.109	51,899.332	485,729.906
90	      H6	11	1,126,466.125	83,350.273	53,798.617	493,470.625
91	      H7	11	855,113.438	108,972.578	64,747.184	495,955.188
92	      H8	11	892,823.125	131,628.422	69,821.516	516,527.531
93	      H9	11	856,061.438	120,573.258	62,231.777	494,805.906
94	      H10	11	839,994.438	75,558.039	47,032.453	474,688.344
95	      H11	11	796,275.312	77,919.203	40,305.902	441,055.812
96	      H12	11	763,187.000	84,682.766	36,183.113	420,007.750
1	      A1	12	1,449,126.125	147,538.250	39,906.031	461,056.000
2	      A2	12	1,522,730.250	136,089.781	43,811.969	490,961.906
3	      A3	12	1,561,538.250	125,793.500	49,560.797	505,075.656
4	      A4	12	1,470,153.125	216,521.047	79,460.195	541,861.938
5	      A5	12	1,971,791.250	237,579.062	80,448.820	561,263.000
6	      A6	12	1,723,597.000	205,902.828	81,425.852	578,450.562
7	      A7	12	1,933,914.125	142,361.844	62,541.523	574,143.188
8	      A8	12	1,987,705.125	149,482.688	61,641.691	573,411.312
9	      A9	12	1,964,727.750	156,770.281	59,312.949	567,648.375
10	      A10	12	2,084,331.625	177,588.797	53,970.090	547,805.750
11	      A11	12	2,052,723.750	194,180.938	49,941.617	533,609.125
12	      A12	12	1,972,257.375	207,216.859	45,292.539	484,972.719
13	      B1	12	809,810.750	76,566.141	39,239.988	447,309.781
14	      B2	12	805,263.938	68,243.109	42,927.711	458,007.094
15	      B3	12	903,710.938	69,103.133	52,336.785	524,849.062
16	      B4	12	1,035,917.938	73,132.336	60,195.230	561,832.188
17	      B5	12	1,070,424.000	73,030.547	63,416.594	569,838.938
18	      B6	12	1,072,760.250	71,181.234	66,759.633	581,653.250
19	      B7	12	1,117,543.500	77,461.508	68,199.969	594,419.938
20	      B8	12	1,079,043.000	76,792.508	63,599.020	570,180.312
21	      B9	12	1,116,494.875	83,876.711	63,592.734	591,403.375
22	      B10	12	1,284,352.500	105,576.062	57,937.477	559,517.750
23	      B11	12	1,251,864.125	113,254.898	53,617.523	535,136.125
24	      B12	12	1,146,528.500	114,836.680	42,875.211	491,682.688
25	      C1	12	743,342.062	67,538.961	41,651.195	462,227.000
26	      C2	12	792,980.062	64,325.949	49,111.398	497,916.656
27	      C3	12	817,805.125	60,251.512	56,723.699	536,447.125
28	      C4	12	1,210,505.875	82,295.305	65,824.359	580,305.250
29	      C5	12	1,276,515.750	82,557.445	71,452.250	604,404.938
30	      C6	12	1,239,106.875	79,102.094	73,094.852	592,299.688
31	      C7	12	1,000,771.438	67,276.125	72,513.883	594,761.688
32	      C8	12	1,071,252.250	74,112.992	75,611.570	630,598.250
33	      C9	12	1,035,811.000	74,964.898	69,614.148	609,077.125
34	      C10	12	1,186,345.500	91,768.336	62,848.645	590,827.062
35	      C11	12	1,137,049.375	96,932.922	54,836.266	557,400.125
36	      C12	12	1,080,525.875	103,954.141	47,789.617	518,337.344
37	      D1	12	720,171.750	64,404.953	41,791.922	459,592.594
38	      D2	12	751,296.812	60,001.172	48,752.391	483,478.531
39	      D3	12	789,568.875	56,692.430	54,963.371	515,495.812
40	      D4	12	1,216,824.625	82,840.859	65,771.352	559,909.562
41	      D5	12	1,193,000.875	76,315.812	71,200.805	579,110.188
42	      D6	12	1,209,424.875	75,925.703	76,254.539	602,768.188
43	      D7	12	1,001,956.938	66,300.734	76,804.133	606,235.062
44	      D8	12	1,043,802.688	70,962.969	75,736.820	618,351.688
45	      D9	12	1,007,627.312	72,166.984	75,270.023	604,934.812
46	      D10	12	1,069,477.375	80,556.211	61,364.836	586,064.500
47	      D11	12	1,033,672.625	87,173.414	56,497.770	558,589.438
48	      D12	12	970,348.750	92,392.977	48,541.633	511,981.500
49	      E1	12	727,779.812	65,271.613	41,727.953	461,568.719
50	      E2	12	769,367.875	60,812.656	50,338.398	501,281.781
51	      E3	12	856,701.000	63,554.145	62,279.594	552,882.875
52	      E4	12	1,295,115.125	87,949.094	65,955.094	567,828.562
53	      E5	12	1,247,460.625	81,210.781	71,984.508	582,719.438
54	      E6	12	1,320,116.625	83,654.188	77,173.703	616,030.938
55	      E7	12	968,930.875	65,175.328	73,952.977	580,356.625
56	      E8	12	986,262.562	66,938.227	73,863.219	592,988.062
57	      E9	12	1,068,639.625	76,835.102	74,179.492	625,192.375
58	      E10	12	1,058,378.750	82,704.266	65,852.664	591,412.375
59	      E11	12	998,167.875	85,477.148	57,958.836	554,283.938
60	      E12	12	932,597.438	88,829.961	47,454.645	506,504.219
61	      F1	12	699,972.125	64,731.809	42,444.199	441,515.219
62	      F2	12	727,484.375	59,680.332	47,687.992	471,414.812
63	      F3	12	788,210.688	58,975.012	56,588.898	521,577.188
64	      F4	12	1,514,306.500	104,190.000	61,165.578	530,639.062
65	      F5	12	1,556,125.875	102,275.320	68,744.062	571,154.188
66	      F6	12	1,546,879.500	100,060.844	72,026.617	577,215.938
67	      F7	12	946,339.312	65,195.957	71,010.836	567,454.562
68	      F8	12	961,241.125	67,475.258	69,412.117	569,534.062
69	      F9	12	966,637.250	71,492.062	66,102.867	569,377.062
70	      F10	12	967,334.875	76,423.000	58,175.805	538,615.562
71	      F11	12	920,300.500	80,537.984	50,998.312	507,633.625
72	      F12	12	894,865.562	88,787.820	44,558.809	482,517.656
73	      G1	12	678,321.062	65,874.586	36,739.984	427,160.281
74	      G2	12	737,038.125	65,197.148	45,668.203	474,948.062
75	      G3	12	762,842.438	61,737.547	52,840.453	498,927.906
76	      G4	12	1,533,763.875	111,604.797	56,956.410	529,264.938
77	      G5	12	1,470,180.375	102,302.289	63,709.805	549,368.500
78	      G6	12	1,496,786.625	101,431.570	64,875.508	550,616.438
79	      G7	12	916,753.562	66,475.062	62,852.465	532,597.562
80	      G8	12	913,890.250	67,358.016	62,583.133	540,262.938
81	      G9	12	904,081.250	69,643.953	57,408.684	526,998.375
82	      G10	12	952,446.125	79,209.453	56,269.246	541,982.875
83	      G11	12	868,530.625	79,538.914	47,545.461	495,456.625
84	      G12	12	819,995.375	85,041.703	40,303.645	450,067.344
85	      H1	12	625,780.062	65,539.648	32,972.812	379,792.312
86	      H2	12	673,691.312	62,495.691	39,157.945	425,160.906
87	      H3	12	697,592.312	60,151.941	44,523.129	454,746.594
88	      H4	12	1,359,977.375	108,531.797	52,109.582	473,995.938
89	      H5	12	1,338,064.250	99,753.859	51,788.824	485,695.625
90	      H6	12	1,365,588.250	100,013.820	53,709.039	493,315.594
91	      H7	12	857,173.812	108,469.094	64,812.859	496,168.625
92	      H8	12	892,751.812	131,164.719	69,651.023	516,311.500
93	      H9	12	856,531.625	120,776.266	61,781.770	494,944.750
94	      H10	12	840,419.812	74,939.586	46,699.977	473,697.312
95	      H11	12	796,749.875	77,630.227	39,985.152	441,723.438
96	      H12	12	759,672.000	84,071.086	35,938.637	417,838.219
1	      A1	13	1,748,865.250	177,070.047	39,373.789	461,181.375
2	      A2	13	1,842,492.375	164,622.484	44,244.914	490,577.219
3	      A3	13	1,889,139.125	151,881.469	49,982.691	503,569.094
4	      A4	13	1,786,921.000	240,571.766	79,852.156	542,333.062
5	      A5	13	2,335,465.250	263,287.875	80,592.109	559,855.500
6	      A6	13	2,080,781.375	230,664.938	81,887.781	578,561.000
7	      A7	13	2,445,707.250	178,724.922	62,730.402	574,863.938
8	      A8	13	2,518,785.750	188,695.297	61,533.574	574,242.438
9	      A9	13	2,486,460.000	197,071.047	59,370.805	567,694.625
10	      A10	13	2,616,563.500	222,490.109	54,002.426	548,170.625
11	      A11	13	2,576,069.250	241,458.047	49,847.293	533,773.812
12	      A12	13	2,451,092.750	257,676.922	45,682.707	484,453.219
13	      B1	13	889,327.750	83,794.148	39,275.105	448,059.469
14	      B2	13	895,181.938	76,101.633	43,138.473	458,459.375
15	      B3	13	996,890.312	75,956.719	52,047.641	525,435.250
16	      B4	13	1,191,933.125	83,489.609	60,644.848	563,119.500
17	      B5	13	1,242,861.000	85,028.914	63,492.477	570,016.188
18	      B6	13	1,242,005.250	82,105.461	66,858.164	581,874.938
19	      B7	13	1,224,478.875	84,642.359	68,596.523	595,010.688
20	      B8	13	1,199,680.000	85,331.102	63,695.961	570,793.312
21	      B9	13	1,224,373.000	92,056.383	63,692.203	591,367.000
22	      B10	13	1,547,370.625	125,741.070	57,756.742	559,051.000
23	      B11	13	1,499,172.875	134,642.266	53,965.648	535,443.188
24	      B12	13	1,367,577.000	136,672.516	42,835.156	491,848.406
25	      C1	13	755,084.750	68,396.836	41,439.824	462,661.875
26	      C2	13	803,044.375	65,553.195	48,824.555	498,713.125
27	      C3	13	829,936.312	61,095.289	56,795.211	536,120.312
28	      C4	13	1,456,118.500	98,535.188	65,835.727	581,358.000
29	      C5	13	1,539,532.875	99,378.773	71,540.281	604,373.375
30	      C6	13	1,495,630.625	94,851.523	72,774.438	592,644.562
31	      C7	13	1,014,133.875	68,126.898	72,173.734	594,627.000
32	      C8	13	1,085,008.750	74,672.891	75,194.852	630,912.188
33	      C9	13	1,048,896.625	75,946.484	69,358.102	609,549.125
34	      C10	13	1,344,696.750	103,661.938	63,148.590	590,741.375
35	      C11	13	1,282,758.375	109,213.711	54,892.473	557,624.438
36	      C12	13	1,209,252.750	116,562.562	47,888.117	518,504.125
37	      D1	13	721,085.875	64,035.215	41,538.961	459,587.969
38	      D2	13	754,973.500	60,130.086	48,238.047	484,295.250
39	      D3	13	792,444.125	57,154.348	55,245.000	515,805.250
40	      D4	13	1,477,275.875	99,651.070	65,774.203	559,928.562
41	      D5	13	1,437,791.125	91,531.891	71,137.789	579,142.125
42	      D6	13	1,451,361.250	91,243.484	76,152.438	602,489.062
43	      D7	13	1,006,773.938	66,545.273	76,601.789	606,931.562
44	      D8	13	1,047,754.562	71,539.438	75,705.344	618,195.375
45	      D9	13	1,010,847.625	72,463.172	75,322.648	605,159.562
46	      D10	13	1,134,733.500	85,540.242	61,297.238	586,065.125
47	      D11	13	1,086,306.125	91,581.469	56,522.441	558,371.000
48	      D12	13	1,021,147.688	96,067.672	48,356.582	511,628.469
49	      E1	13	730,084.188	65,187.180	41,725.918	461,904.062
50	      E2	13	771,259.812	60,772.895	49,950.465	502,065.531
51	      E3	13	858,027.188	63,822.895	62,406.953	553,178.312
52	      E4	13	1,584,854.000	106,841.477	66,572.328	567,848.562
53	      E5	13	1,510,165.250	97,707.148	72,131.406	582,983.500
54	      E6	13	1,597,254.000	100,528.906	77,760.445	615,785.500
55	      E7	13	971,292.125	65,243.387	74,349.711	580,683.625
56	      E8	13	989,609.938	67,484.789	73,365.805	593,247.938
57	      E9	13	1,071,906.375	77,031.258	74,107.734	625,235.562
58	      E10	13	1,097,368.750	86,223.375	66,045.805	592,147.750
59	      E11	13	1,025,935.500	87,695.539	58,222.070	554,384.438
60	      E12	13	960,728.125	91,945.141	47,398.602	506,766.531
61	      F1	13	702,050.625	64,392.055	42,607.809	442,028.031
62	      F2	13	728,683.062	59,869.043	47,122.805	471,201.344
63	      F3	13	791,497.062	58,657.457	56,456.691	522,064.844
64	      F4	13	1,853,436.750	127,732.234	61,231.953	530,458.625
65	      F5	13	1,908,202.125	124,770.695	69,009.695	571,905.062
66	      F6	13	1,890,992.250	121,507.531	72,145.656	576,965.375
67	      F7	13	948,605.000	64,831.078	71,020.828	567,480.875
68	      F8	13	961,674.812	67,653.094	69,449.039	569,477.188
69	      F9	13	972,220.188	72,184.195	66,629.984	569,482.875
70	      F10	13	1,007,290.562	79,909.141	58,323.477	538,610.812
71	      F11	13	953,924.375	82,238.898	50,962.934	506,986.125
72	      F12	13	927,574.938	91,551.102	44,768.016	482,871.469
73	      G1	13	682,087.688	65,288.094	36,656.125	427,318.688
74	      G2	13	737,317.438	65,095.043	45,748.641	475,349.844
75	      G3	13	765,453.625	61,291.227	52,775.078	498,821.531
76	      G4	13	1,871,148.125	135,806.172	57,386.473	529,599.688
77	      G5	13	1,800,606.000	124,744.859	63,397.305	549,611.500
78	      G6	13	1,828,060.875	123,338.023	64,952.781	549,808.438
79	      G7	13	918,776.375	66,590.734	62,761.582	533,232.125
80	      G8	13	916,397.625	67,475.148	62,428.656	540,141.000
81	      G9	13	906,121.250	69,697.203	57,095.480	526,829.688
82	      G10	13	955,753.500	78,895.062	55,770.984	542,441.375
83	      G11	13	871,058.688	79,158.984	47,601.172	495,121.344
84	      G12	13	822,350.375	84,588.766	40,180.703	450,519.625
85	      H1	13	625,498.250	65,528.129	33,730.434	379,735.750
86	      H2	13	676,456.062	62,934.641	39,299.887	425,184.156
87	      H3	13	700,064.062	60,112.980	44,727.637	454,517.312
88	      H4	13	1,653,944.000	131,991.688	51,762.176	473,626.250
89	      H5	13	1,628,696.000	121,715.836	52,126.707	485,629.625
90	      H6	13	1,664,749.125	121,762.672	54,379.516	493,460.500
91	      H7	13	858,832.188	108,922.469	64,508.285	495,621.938
92	      H8	13	897,098.500	131,732.688	69,743.531	516,550.000
93	      H9	13	858,432.125	120,686.273	61,437.207	494,513.344
94	      H10	13	842,218.625	75,213.844	47,109.652	473,169.938
95	      H11	13	798,671.312	77,420.148	40,168.484	441,196.062
96	      H12	13	758,958.188	83,911.844	35,683.254	417,944.938
1	      A1	14	2,063,250.125	209,059.125	39,769.375	461,236.031
2	      A2	14	2,181,342.500	193,870.750	44,040.082	490,597.938
3	      A3	14	2,227,369.250	178,897.969	49,940.473	504,791.656
4	      A4	14	2,142,995.500	267,416.000	79,585.562	540,886.375
5	      A5	14	2,685,645.000	288,148.031	80,761.102	560,546.250
6	      A6	14	2,454,794.000	256,087.891	81,966.273	578,388.938
7	      A7	14	3,002,481.000	219,059.922	63,282.477	574,129.688
8	      A8	14	3,086,040.750	231,370.859	62,083.199	574,839.938
9	      A9	14	3,043,860.750	241,546.625	59,831.770	567,571.875
10	      A10	14	3,156,445.000	267,490.750	54,050.891	548,130.500
11	      A11	14	3,104,115.250	291,683.969	50,605.004	533,041.812
12	      A12	14	2,936,262.250	308,742.594	45,314.109	483,203.562
13	      B1	14	1,025,351.938	96,935.836	39,363.898	448,293.562
14	      B2	14	1,051,694.000	88,244.539	42,900.941	458,227.688
15	      B3	14	1,154,707.625	87,569.641	52,071.984	525,561.250
16	      B4	14	1,426,834.625	99,550.258	60,575.469	563,461.625
17	      B5	14	1,502,555.000	101,818.148	63,659.762	570,031.250
18	      B6	14	1,497,132.500	98,611.805	67,085.562	582,269.875
19	      B7	14	1,421,658.000	98,056.547	68,208.414	594,696.812
20	      B8	14	1,415,837.375	100,069.242	63,731.449	570,388.125
21	      B9	14	1,422,876.000	106,000.398	63,318.074	591,117.125
22	      B10	14	1,948,766.250	156,447.453	57,746.258	558,630.250
23	      B11	14	1,882,137.875	167,550.500	54,009.230	535,350.062
24	      B12	14	1,716,524.500	171,552.094	42,932.148	491,395.125
25	      C1	14	773,591.625	70,445.484	41,539.398	463,217.500
26	      C2	14	821,527.250	66,926.797	49,036.551	498,914.531
27	      C3	14	847,668.688	62,418.043	56,753.375	536,235.500
28	      C4	14	1,776,381.000	119,146.828	66,223.547	581,326.562
29	      C5	14	1,879,625.000	120,798.273	71,489.008	604,452.312
30	      C6	14	1,832,025.875	115,675.500	72,704.922	592,729.750
31	      C7	14	1,040,014.688	69,476.820	72,417.430	594,168.812
32	      C8	14	1,107,456.000	76,873.539	75,630.656	631,178.000
33	      C9	14	1,073,891.000	77,766.203	69,749.430	609,217.125
34	      C10	14	1,619,021.625	124,491.172	62,875.078	591,595.312
35	      C11	14	1,540,189.000	130,347.469	54,899.289	557,645.562
36	      C12	14	1,437,499.750	137,906.094	48,111.914	518,236.500
37	      D1	14	724,301.188	64,159.129	41,644.047	459,984.281
38	      D2	14	757,546.312	60,910.230	48,490.047	483,675.438
39	      D3	14	798,398.812	57,471.688	55,429.949	515,912.156
40	      D4	14	1,812,247.750	121,696.609	66,161.797	559,606.812
41	      D5	14	1,761,887.000	111,443.758	71,588.055	579,340.938
42	      D6	14	1,777,249.625	110,819.375	76,539.570	602,302.438
43	      D7	14	1,011,142.188	66,707.242	76,955.703	606,059.125
44	      D8	14	1,050,874.375	71,660.109	75,657.195	618,104.750
45	      D9	14	1,015,571.125	73,159.414	75,238.828	605,415.750
46	      D10	14	1,257,286.500	94,654.797	61,665.918	585,634.312
47	      D11	14	1,185,745.750	99,958.195	56,453.027	558,279.688
48	      D12	14	1,118,011.875	105,068.609	48,421.898	511,713.312
49	      E1	14	732,430.688	64,770.750	42,171.328	462,185.219
50	      E2	14	776,260.062	61,250.781	50,375.336	502,100.688
51	      E3	14	859,908.688	63,907.070	62,654.766	553,157.812
52	      E4	14	1,939,001.250	129,661.688	66,838.875	568,161.938
53	      E5	14	1,849,305.875	118,268.508	72,463.406	583,283.938
54	      E6	14	1,952,428.250	121,886.484	78,110.383	616,189.875
55	      E7	14	971,773.812	65,617.367	74,369.703	581,245.438
56	      E8	14	990,487.000	67,688.516	73,678.547	592,875.250
57	      E9	14	1,074,303.000	77,178.773	73,964.023	624,952.188
58	      E10	14	1,170,010.375	90,538.875	66,394.922	592,406.500
59	      E11	14	1,077,431.000	92,381.844	58,235.895	554,553.062
60	      E12	14	1,016,362.500	96,243.344	47,379.266	506,902.000
61	      F1	14	701,970.188	64,647.441	43,084.789	441,810.438
62	      F2	14	731,495.000	60,831.039	47,378.516	472,037.812
63	      F3	14	791,946.125	59,505.191	56,103.422	521,190.031
64	      F4	14	2,217,174.500	151,987.391	61,487.559	529,899.500
65	      F5	14	2,287,443.250	149,022.312	68,873.820	571,817.938
66	      F6	14	2,266,834.250	145,388.281	72,304.531	577,401.938
67	      F7	14	950,973.000	65,209.383	70,851.570	566,943.062
68	      F8	14	965,790.000	67,508.500	69,248.828	569,123.688
69	      F9	14	972,191.625	72,464.719	66,332.086	569,424.250
70	      F10	14	1,089,148.625	85,496.484	58,523.336	538,240.375
71	      F11	14	1,015,010.688	87,966.852	50,990.719	507,386.406
72	      F12	14	989,332.562	97,014.672	44,632.027	482,030.625
73	      G1	14	680,408.500	65,691.797	36,465.695	426,976.094
74	      G2	14	739,113.750	64,791.832	45,678.961	475,541.781
75	      G3	14	767,070.500	61,957.719	52,929.582	499,410.125
76	      G4	14	2,228,007.000	160,469.000	57,325.629	529,603.688
77	      G5	14	2,162,460.500	148,931.734	63,878.695	549,257.750
78	      G6	14	2,187,359.750	146,812.219	64,855.180	550,078.875
79	      G7	14	921,442.875	66,377.695	62,710.730	532,877.500
80	      G8	14	918,824.562	67,476.391	62,271.391	540,024.312
81	      G9	14	908,773.125	69,959.750	56,578.348	526,360.188
82	      G10	14	959,018.938	79,516.039	56,147.855	542,256.188
83	      G11	14	873,862.125	80,073.102	47,520.871	494,807.719
84	      G12	14	826,394.188	85,176.789	40,241.801	449,327.344
85	      H1	14	626,172.938	64,701.812	33,306.254	380,530.344
86	      H2	14	677,289.312	62,960.215	39,255.121	425,546.188
