* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 22:44:59 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC_1_6_20161202.eds
* Experiment Name = 2016-12-02_104248
* Experiment Run End Time = 2016-12-02 12:18:47 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM
50	      E2	11	498,223.250	711,410.875
51	      E3	11	549,439.312	792,647.438
52	      E4	11	563,313.688	1,042,681.375
53	      E5	11	578,442.875	1,019,940.750
54	      E6	11	611,329.062	1,077,045.375
55	      E7	11	576,400.812	901,209.500
56	      E8	11	589,518.438	918,339.875
57	      E9	11	621,674.188	997,442.500
58	      E10	11	588,321.500	975,082.375
59	      E11	11	552,126.312	924,442.812
60	      E12	11	504,938.688	863,416.125
61	      F1	11	439,588.906	649,717.625
62	      F2	11	469,229.531	672,822.688
63	      F3	11	518,842.625	729,583.438
64	      F4	11	525,635.562	1,192,374.375
65	      F5	11	566,045.312	1,227,714.375
66	      F6	11	572,120.312	1,220,340.500
67	      F7	11	564,276.375	881,227.750
68	      F8	11	566,198.062	896,348.250
69	      F9	11	566,279.125	903,375.125
70	      F10	11	535,396.562	888,679.688
71	      F11	11	505,401.000	850,282.188
72	      F12	11	481,095.000	828,958.250
73	      G1	11	425,144.781	630,086.062
74	      G2	11	472,657.406	680,780.875
75	      G3	11	496,274.562	705,452.188
76	      G4	11	524,325.375	1,211,748.250
77	      G5	11	544,738.250	1,164,368.375
78	      G6	11	545,615.125	1,185,351.250
79	      G7	11	529,403.438	855,613.250
80	      G8	11	537,127.188	853,719.438
81	      G9	11	524,021.688	845,087.000
82	      G10	11	539,703.500	891,382.750
83	      G11	11	493,760.094	814,014.938
84	      G12	11	449,221.750	770,071.812
85	      H1	11	378,591.438	583,114.500
86	      H2	11	423,424.188	625,351.250
87	      H3	11	452,367.625	646,857.688
88	      H4	11	470,438.469	1,080,255.750
89	      H5	11	481,488.281	1,062,528.875
90	      H6	11	489,130.062	1,083,367.125
91	      H7	11	494,351.344	804,265.688
92	      H8	11	515,597.719	841,664.500
93	      H9	11	493,740.469	807,127.500
94	      H10	11	471,995.250	789,570.625
95	      H11	11	439,575.875	749,559.875
96	      H12	11	417,632.125	716,658.938
1	      A1	12	458,350.719	1,406,209.750
2	      A2	12	486,771.812	1,475,296.625
3	      A3	12	499,424.281	1,513,128.125
4	      A4	12	540,409.688	1,430,393.375
5	      A5	12	556,678.000	1,919,488.875
6	      A6	12	575,279.000	1,674,181.750
7	      A7	12	567,750.562	1,888,976.125
8	      A8	12	567,335.938	1,942,545.625
9	      A9	12	561,463.438	1,920,141.125
10	      A10	12	542,198.000	2,037,350.000
11	      A11	12	528,812.125	2,008,539.375
12	      A12	12	481,164.469	1,931,003.750
13	      B1	12	445,636.156	767,082.625
14	      B2	12	455,637.656	761,244.188
15	      B3	12	521,740.469	852,935.000
16	      B4	12	558,212.625	985,194.250
17	      B5	12	565,664.875	1,018,433.688
18	      B6	12	577,504.938	1,019,541.125
19	      B7	12	590,217.562	1,059,601.250
20	      B8	12	566,146.688	1,025,255.750
21	      B9	12	587,392.188	1,059,036.375
22	      B10	12	555,012.250	1,241,211.750
23	      B11	12	532,210.250	1,210,767.500
24	      B12	12	489,347.969	1,108,251.875
25	      C1	12	460,279.938	693,856.812
26	      C2	12	495,464.844	738,565.188
27	      C3	12	533,211.000	759,602.938
28	      C4	12	575,842.938	1,160,710.750
29	      C5	12	599,114.938	1,223,765.750
30	      C6	12	587,571.312	1,187,375.375
31	      C7	12	590,818.062	935,532.875
32	      C8	12	626,563.500	1,002,340.938
33	      C9	12	605,306.188	969,088.688
34	      C10	12	586,883.062	1,132,749.500
35	      C11	12	554,232.688	1,086,929.875
36	      C12	12	516,093.500	1,034,108.000
37	      D1	12	457,472.844	669,408.375
38	      D2	12	480,951.625	697,965.688
39	      D3	12	512,254.750	732,194.062
40	      D4	12	554,919.875	1,168,760.250
41	      D5	12	574,246.938	1,142,593.000
42	      D6	12	597,463.188	1,156,595.375
43	      D7	12	602,423.875	934,819.062
44	      D8	12	614,185.875	975,751.000
45	      D9	12	601,825.250	940,882.812
46	      D10	12	581,961.750	1,009,771.688
47	      D11	12	555,581.688	976,666.188
48	      D12	12	509,877.094	918,811.875
49	      E1	12	459,364.312	676,870.250
50	      E2	12	498,494.125	713,494.125
51	      E3	12	549,646.688	794,911.688
52	      E4	12	562,564.438	1,245,875.375
53	      E5	12	577,864.938	1,196,789.625
54	      E6	12	610,463.938	1,266,097.750
55	      E7	12	576,591.812	904,398.250
56	      E8	12	589,308.438	920,767.438
57	      E9	12	621,389.188	999,977.750
58	      E10	12	588,124.250	996,922.938
59	      E11	12	551,687.312	940,312.562
60	      E12	12	504,587.781	880,291.188
61	      F1	12	439,727.812	651,086.500
62	      F2	12	468,882.812	674,734.000
63	      F3	12	518,502.719	730,542.125
64	      F4	12	524,495.188	1,464,785.000
65	      F5	12	565,404.812	1,503,948.000
66	      F6	12	571,026.625	1,493,281.125
67	      F7	12	563,891.938	883,484.875
68	      F8	12	565,975.438	898,196.062
69	      F9	12	566,032.438	905,142.875
70	      F10	12	535,442.750	911,859.500
71	      F11	12	504,907.531	868,535.688
72	      F12	12	480,782.719	846,529.500
73	      G1	12	425,158.469	631,149.438
74	      G2	12	472,538.875	683,660.312
75	      G3	12	496,103.906	707,383.562
76	      G4	12	523,602.219	1,484,015.625
77	      G5	12	543,819.000	1,420,310.250
78	      G6	12	544,210.000	1,446,070.625
79	      G7	12	529,199.562	858,047.625
80	      G8	12	536,918.625	855,013.562
81	      G9	12	523,761.156	846,873.812
82	      G10	12	539,250.062	894,109.062
83	      G11	12	493,320.469	815,914.812
84	      G12	12	448,709.250	772,746.438
85	      H1	12	378,389.000	583,507.688
86	      H2	12	423,163.250	626,633.562
87	      H3	12	452,231.000	647,452.500
88	      H4	12	469,293.906	1,315,511.375
89	      H5	12	480,715.906	1,292,782.625
90	      H6	12	488,549.562	1,320,215.875
91	      H7	12	494,119.969	806,421.250
92	      H8	12	515,405.812	842,696.438
93	      H9	12	493,548.844	808,066.188
94	      H10	12	471,486.938	790,099.312
95	      H11	12	439,786.062	750,435.000
96	      H12	12	416,934.250	715,888.312
1	      A1	13	457,891.562	1,699,434.125
2	      A2	13	486,055.969	1,790,059.250
3	      A3	13	498,686.719	1,833,561.500
4	      A4	13	538,762.500	1,741,811.250
5	      A5	13	555,881.562	2,277,479.250
6	      A6	13	574,266.125	2,024,929.500
7	      A7	13	566,135.688	2,387,947.250
8	      A8	13	566,516.062	2,459,403.500
9	      A9	13	560,091.250	2,427,711.000
10	      A10	13	541,010.875	2,554,914.000
11	      A11	13	527,362.500	2,515,559.000
12	      A12	13	479,389.500	2,396,345.000
13	      B1	13	445,905.938	849,603.562
14	      B2	13	455,540.969	855,719.500
15	      B3	13	521,863.906	949,378.250
16	      B4	13	558,560.062	1,142,128.125
17	      B5	13	565,053.188	1,193,637.750
18	      B6	13	577,142.812	1,191,086.500
19	      B7	13	589,993.188	1,173,120.375
20	      B8	13	565,830.688	1,151,930.875
21	      B9	13	586,872.375	1,173,669.375
22	      B10	13	553,853.625	1,507,982.375
23	      B11	13	531,619.750	1,462,194.000
24	      B12	13	488,613.969	1,334,429.375
25	      C1	13	460,550.188	705,498.625
26	      C2	13	495,931.406	749,479.250
27	      C3	13	533,002.812	771,453.562
28	      C4	13	575,609.250	1,403,188.500
29	      C5	13	598,175.625	1,484,350.250
30	      C6	13	586,725.812	1,442,272.375
31	      C7	13	590,505.812	950,067.125
32	      C8	13	626,669.750	1,016,402.250
33	      C9	13	605,524.812	983,430.188
34	      C10	13	586,422.438	1,298,423.875
35	      C11	13	553,982.188	1,239,787.375
36	      C12	13	515,769.344	1,169,054.625
37	      D1	13	457,465.812	670,817.375
38	      D2	13	481,171.688	701,184.750
39	      D3	13	512,479.250	735,576.500
40	      D4	13	553,932.812	1,426,644.125
41	      D5	13	573,444.625	1,385,790.875
42	      D6	13	596,557.750	1,397,649.500
43	      D7	13	602,471.938	939,235.438
44	      D8	13	614,092.188	979,111.625
45	      D9	13	601,936.312	944,292.000
46	      D10	13	581,690.625	1,079,716.000
47	      D11	13	555,243.688	1,033,108.250
48	      D12	13	509,484.781	973,352.125
49	      E1	13	459,598.719	678,941.000
50	      E2	13	499,038.344	715,902.625
51	      E3	13	549,899.375	796,523.125
52	      E4	13	561,902.562	1,531,421.000
53	      E5	13	577,221.000	1,457,248.875
54	      E6	13	609,653.812	1,541,011.375
55	      E7	13	576,943.688	906,555.125
56	      E8	13	589,336.688	923,617.875
57	      E9	13	621,289.125	1,003,027.375
58	      E10	13	588,453.688	1,038,328.625
59	      E11	13	551,668.125	969,834.875
60	      E12	13	504,661.094	910,948.312
61	      F1	13	440,070.344	652,587.125
62	      F2	13	468,787.875	676,434.375
63	      F3	13	518,329.062	732,743.938
64	      F4	13	523,186.781	1,797,125.750
65	      F5	13	564,344.938	1,847,904.875
66	      F6	13	570,254.125	1,831,155.250
67	      F7	13	563,689.500	885,828.750
68	      F8	13	565,838.188	899,588.500
69	      F9	13	566,059.562	909,040.375
70	      F10	13	535,281.625	955,703.188
71	      F11	13	504,497.000	903,833.750
72	      F12	13	480,523.812	881,138.062
73	      G1	13	425,099.312	632,885.500
74	      G2	13	472,776.250	684,712.125
75	      G3	13	496,118.438	709,701.938
76	      G4	13	522,665.781	1,813,921.875
77	      G5	13	542,685.938	1,743,537.750
78	      G6	13	543,326.312	1,770,602.875
79	      G7	13	529,448.750	860,185.938
80	      G8	13	536,765.188	857,234.250
81	      G9	13	523,358.125	848,956.562
82	      G10	13	539,404.188	897,301.812
83	      G11	13	492,965.562	818,368.562
84	      G12	13	448,346.844	775,390.188
85	      H1	13	378,425.625	583,464.375
86	      H2	13	423,216.062	628,758.188
87	      H3	13	452,080.688	649,572.500
88	      H4	13	468,500.812	1,603,725.250
89	      H5	13	479,984.250	1,578,573.625
90	      H6	13	487,974.500	1,613,473.625
91	      H7	13	494,043.250	808,025.312
92	      H8	13	515,391.781	845,585.188
93	      H9	13	493,397.125	809,659.938
94	      H10	13	471,070.938	791,777.750
95	      H11	13	439,561.188	751,977.438
96	      H12	13	416,651.188	716,168.500
1	      A1	14	457,617.625	2,009,434.375
2	      A2	14	485,610.781	2,121,946.250
3	      A3	14	498,033.094	2,167,106.000
4	      A4	14	538,116.875	2,091,422.000
5	      A5	14	555,233.125	2,623,244.000
6	      A6	14	573,439.562	2,392,069.750
7	      A7	14	565,305.438	2,929,754.750
8	      A8	14	565,478.812	3,011,681.000
9	      A9	14	558,795.188	2,970,606.000
10	      A10	14	539,825.750	3,081,254.750
11	      A11	14	526,337.562	3,032,844.500
12	      A12	14	478,286.344	2,871,225.000
13	      B1	14	445,660.531	987,550.625
14	      B2	14	455,290.750	1,012,960.750
15	      B3	14	521,572.344	1,109,748.250
16	      B4	14	557,874.250	1,377,046.125
17	      B5	14	564,114.812	1,450,502.625
18	      B6	14	576,352.000	1,444,281.750
19	      B7	14	589,226.500	1,377,118.000
20	      B8	14	565,171.500	1,374,909.125
21	      B9	14	586,202.125	1,378,929.250
22	      B10	14	552,966.250	1,904,115.250
23	      B11	14	530,895.250	1,840,995.500
24	      B12	14	487,779.406	1,678,895.375
25	      C1	14	460,560.719	725,691.438
26	      C2	14	496,190.812	768,985.500
27	      C3	14	532,990.688	791,142.312
28	      C4	14	574,948.000	1,720,435.750
29	      C5	14	596,829.375	1,819,699.125
30	      C6	14	585,560.312	1,773,188.750
31	      C7	14	590,243.938	977,073.750
32	      C8	14	626,621.312	1,040,349.500
33	      C9	14	605,369.812	1,009,221.562
34	      C10	14	585,624.688	1,578,040.375
35	      C11	14	553,577.875	1,501,819.375
36	      C12	14	515,323.344	1,402,372.875
37	      D1	14	457,747.438	674,118.938
38	      D2	14	481,056.188	704,607.875
39	      D3	14	512,538.344	740,809.312
40	      D4	14	553,323.125	1,755,268.375
41	      D5	14	572,192.938	1,705,092.875
42	      D6	14	595,689.062	1,718,763.625
43	      D7	14	602,173.750	943,611.000
44	      D8	14	613,949.188	983,074.125
45	      D9	14	602,185.750	949,081.625
46	      D10	14	581,287.188	1,209,722.500
47	      D11	14	554,933.438	1,138,839.250
48	      D12	14	509,241.406	1,075,688.375
49	      E1	14	459,869.750	681,233.375
50	      E2	14	499,233.781	719,718.188
51	      E3	14	549,995.438	798,549.312
52	      E4	14	561,118.250	1,879,493.750
53	      E5	14	576,302.688	1,790,792.500
54	      E6	14	608,346.938	1,889,283.375
55	      E7	14	577,143.062	908,244.875
56	      E8	14	589,151.688	925,538.750
57	      E9	14	621,086.875	1,005,989.500
58	      E10	14	588,249.938	1,115,829.250
59	      E11	14	551,615.875	1,024,706.000
60	      E12	14	504,639.875	970,407.812
61	      F1	14	440,037.125	653,543.062
62	      F2	14	469,365.656	678,797.500
63	      F3	14	518,102.594	734,433.125
64	      F4	14	522,383.406	2,153,703.000
65	      F5	14	562,751.375	2,221,251.250
66	      F6	14	569,294.938	2,200,174.750
67	      F7	14	563,424.000	888,289.500
68	      F8	14	565,553.125	902,740.750
69	      F9	14	566,185.812	910,536.062
70	      F10	14	534,935.812	1,041,198.000
71	      F11	14	504,282.594	969,513.188
72	      F12	14	480,147.469	947,318.375
73	      G1	14	424,891.500	633,409.375
74	      G2	14	472,801.688	686,281.000
75	      G3	14	496,367.281	711,600.312
76	      G4	14	521,582.094	2,164,593.750
77	      G5	14	541,767.500	2,098,960.000
78	      G6	14	542,691.438	2,123,828.250
79	      G7	14	529,320.188	862,801.500
80	      G8	14	536,643.125	859,847.000
81	      G9	14	523,177.469	851,304.250
82	      G10	14	539,355.875	901,362.562
83	      G11	14	492,689.969	821,814.688
84	      G12	14	448,102.000	779,243.312
85	      H1	14	378,624.844	584,271.312
86	      H2	14	423,407.438	629,862.562
87	      H3	14	451,960.062	652,063.875
88	      H4	14	467,446.438	1,915,052.250
89	      H5	14	479,336.844	1,893,039.625
90	      H6	14	486,999.562	1,933,474.500
91	      H7	14	494,198.625	809,328.062
92	      H8	14	515,276.062	846,901.062
93	      H9	14	493,490.469	811,105.562
94	      H10	14	470,867.281	793,817.375
95	      H11	14	439,238.125	753,458.688
96	      H12	14	416,222.344	718,019.562
1	      A1	15	457,402.562	2,311,572.500
2	      A2	15	485,018.938	2,439,407.750
3	      A3	15	497,505.500	2,487,902.250
4	      A4	15	537,725.125	2,444,401.250
5	      A5	15	554,305.250	2,935,308.500
6	      A6	15	572,031.312	2,741,197.250
7	      A7	15	564,136.688	3,437,236.000
8	      A8	15	564,469.812	3,521,031.750
9	      A9	15	557,496.250	3,472,664.250
10	      A10	15	538,794.000	3,547,343.750
11	      A11	15	525,485.812	3,497,254.750
12	      A12	15	477,522.219	3,297,187.750
13	      B1	15	445,302.312	1,191,794.250
14	      B2	15	454,936.719	1,238,523.375
15	      B3	15	520,635.125	1,347,304.875
16	      B4	15	557,163.250	1,687,223.250
17	      B5	15	562,973.812	1,776,644.000
18	      B6	15	575,173.125	1,769,824.375
19	      B7	15	587,724.500	1,708,479.250
20	      B8	15	564,035.688	1,727,736.250
21	      B9	15	585,029.875	1,711,250.250
22	      B10	15	551,666.812	2,402,460.000
23	      B11	15	529,634.125	2,324,828.250
24	      B12	15	486,578.281	2,120,903.000
25	      C1	15	460,374.406	763,070.875
26	      C2	15	496,244.062	803,741.250
27	      C3	15	532,954.000	828,426.188
28	      C4	15	573,466.625	2,090,764.500
29	      C5	15	595,319.125	2,202,239.000
30	      C6	15	584,511.375	2,150,003.500
31	      C7	15	590,367.250	1,025,703.812
32	      C8	15	626,271.500	1,084,027.125
33	      C9	15	605,283.625	1,054,640.625
34	      C10	15	584,585.000	1,996,553.125
35	      C11	15	552,763.312	1,896,306.750
36	      C12	15	514,591.500	1,759,996.875
37	      D1	15	457,883.719	679,896.250
38	      D2	15	481,117.750	710,211.438
39	      D3	15	512,234.438	746,220.875
40	      D4	15	552,353.562	2,122,126.750
41	      D5	15	571,074.750	2,073,535.750
42	      D6	15	594,594.750	2,093,706.000
43	      D7	15	602,085.750	948,421.062
44	      D8	15	613,806.438	989,841.750
45	      D9	15	602,484.688	955,621.125
46	      D10	15	580,823.625	1,441,022.375
47	      D11	15	554,598.625	1,330,369.000
48	      D12	15	508,872.938	1,259,157.250
49	      E1	15	459,954.562	683,556.188
50	      E2	15	499,364.125	721,617.000
51	      E3	15	550,125.625	801,431.812
52	      E4	15	559,494.188	2,255,613.000
53	      E5	15	574,752.000	2,166,277.250
54	      E6	15	607,115.688	2,275,452.000
55	      E7	15	576,892.938	912,517.562
56	      E8	15	589,095.312	928,999.062
57	      E9	15	621,070.875	1,010,176.125
58	      E10	15	587,654.312	1,259,288.375
59	      E11	15	551,075.500	1,126,752.375
60	      E12	15	504,139.438	1,082,469.000
61	      F1	15	440,085.750	656,416.938
62	      F2	15	469,711.156	680,674.812
63	      F3	15	518,256.469	737,787.812
64	      F4	15	521,134.531	2,497,074.000
65	      F5	15	561,819.500	2,588,379.250
66	      F6	15	568,026.938	2,563,071.000
67	      F7	15	563,515.938	890,745.750
68	      F8	15	565,433.688	905,094.875
69	      F9	15	566,794.812	913,209.625
70	      F10	15	534,647.750	1,194,622.375
71	      F11	15	503,999.312	1,091,839.875
72	      F12	15	479,845.969	1,071,204.250
73	      G1	15	424,734.531	634,920.812
74	      G2	15	472,714.906	688,304.250
75	      G3	15	495,907.406	713,785.500
76	      G4	15	520,485.375	2,502,550.250
77	      G5	15	540,709.625	2,451,068.000
78	      G6	15	541,731.125	2,471,394.500
79	      G7	15	529,139.000	865,292.375
80	      G8	15	536,580.688	862,647.500
81	      G9	15	523,279.250	852,966.062
82	      G10	15	539,210.375	909,318.125
83	      G11	15	492,457.188	828,162.000
84	      G12	15	448,402.031	784,447.875
85	      H1	15	378,401.344	586,674.188
86	      H2	15	423,154.000	630,863.875
87	      H3	15	451,709.500	653,634.000
88	      H4	15	466,355.312	2,219,916.000
89	      H5	15	478,056.812	2,203,086.500
90	      H6	15	486,229.281	2,248,345.500
91	      H7	15	494,456.500	812,116.812
92	      H8	15	515,420.938	849,256.125
93	      H9	15	493,701.094	812,465.938
94	      H10	15	470,712.812	795,669.000
95	      H11	15	438,957.062	755,116.625
96	      H12	15	415,660.625	719,012.875
1	      A1	16	456,909.188	2,585,219.500
2	      A2	16	484,543.125	2,725,933.000
3	      A3	16	496,709.312	2,777,099.750
4	      A4	16	536,555.250	2,771,526.500
5	      A5	16	552,775.500	3,203,862.500
6	      A6	16	570,687.750	3,053,019.750
7	      A7	16	562,641.500	3,866,757.500
8	      A8	16	563,194.250	3,943,942.750
9	      A9	16	556,230.688	3,891,149.250
10	      A10	16	537,416.062	3,925,991.500
11	      A11	16	524,168.938	3,870,176.250
12	      A12	16	476,659.438	3,637,886.250
13	      B1	16	444,840.406	1,454,439.375
14	      B2	16	454,093.312	1,516,699.500
15	      B3	16	519,451.188	1,652,534.250
16	      B4	16	555,949.750	2,044,281.750
17	      B5	16	561,876.688	2,141,534.250
18	      B6	16	574,048.625	2,138,375.750
19	      B7	16	586,044.250	2,173,572.250
20	      B8	16	562,554.625	2,203,751.000
21	      B9	16	583,864.812	2,174,795.750
22	      B10	16	550,507.375	2,934,499.750
23	      B11	16	528,253.438	2,846,817.000
24	      B12	16	485,781.156	2,603,473.500
25	      C1	16	460,413.219	829,725.062
26	      C2	16	496,092.281	864,944.062
27	      C3	16	532,680.250	897,017.750
28	      C4	16	572,401.125	2,472,520.500
29	      C5	16	593,782.438	2,590,976.000
30	      C6	16	583,106.188	2,531,118.000
31	      C7	16	589,531.562	1,116,962.875
32	      C8	16	625,941.125	1,167,751.750
33	      C9	16	604,904.438	1,140,250.125
34	      C10	16	582,947.250	2,524,159.500
35	      C11	16	550,982.500	2,398,752.750
36	      C12	16	513,585.812	2,226,242.750
37	      D1	16	457,921.438	686,738.375
38	      D2	16	481,156.000	717,224.312
39	      D3	16	512,036.188	754,018.062
40	      D4	16	551,095.062	2,491,290.750
41	      D5	16	570,134.375	2,450,851.250
42	      D6	16	593,473.750	2,482,581.750
43	      D7	16	602,342.875	957,758.938
44	      D8	16	613,893.688	998,967.250
45	      D9	16	602,568.000	964,698.312
46	      D10	16	579,523.812	1,805,041.250
47	      D11	16	553,994.438	1,643,894.875
48	      D12	16	508,342.531	1,557,465.375
49	      E1	16	460,040.688	685,289.875
50	      E2	16	499,396.125	723,976.000
51	      E3	16	549,986.375	803,701.625
52	      E4	16	558,123.125	2,619,632.750
53	      E5	16	573,505.562	2,542,096.500
54	      E6	16	606,062.875	2,659,335.750
55	      E7	16	576,803.062	914,888.125
56	      E8	16	589,005.750	931,280.688
57	      E9	16	621,179.500	1,013,628.438
58	      E10	16	586,729.812	1,507,972.750
59	      E11	16	550,340.312	1,311,083.250
60	      E12	16	503,223.656	1,278,495.125
61	      F1	16	440,475.062	658,402.875
62	      F2	16	469,763.531	682,298.062
63	      F3	16	518,533.219	739,539.062
64	      F4	16	520,298.562	2,804,229.750
65	      F5	16	560,926.875	2,918,756.250
66	      F6	16	567,527.625	2,889,598.750
67	      F7	16	563,283.750	892,676.875
68	      F8	16	565,383.000	907,266.688
69	      F9	16	566,758.938	915,990.688
70	      F10	16	533,850.375	1,453,494.625
71	      F11	16	503,778.219	1,304,459.375
72	      F12	16	479,609.594	1,286,405.875
73	      G1	16	424,657.188	635,216.375
74	      G2	16	472,966.438	689,560.312
75	      G3	16	495,763.188	715,598.000
76	      G4	16	519,720.438	2,804,820.500
77	      G5	16	539,400.250	2,774,142.750
78	      G6	16	540,277.562	2,785,956.250
79	      G7	16	529,132.938	866,571.125
80	      G8	16	536,432.875	863,846.312
81	      G9	16	522,608.500	855,020.500
82	      G10	16	538,886.062	922,545.500
83	      G11	16	491,757.531	838,069.812
84	      G12	16	448,420.125	795,211.125
85	      H1	16	377,714.469	588,093.062
86	      H2	16	422,625.625	632,627.438
87	      H3	16	451,575.594	655,709.688
88	      H4	16	465,786.656	2,495,171.500
89	      H5	16	477,181.562	2,485,514.250
90	      H6	16	485,000.750	2,535,132.750
91	      H7	16	493,929.594	814,479.625
92	      H8	16	515,090.906	850,172.312
93	      H9	16	493,528.031	814,050.688
94	      H10	16	470,281.031	797,594.312
95	      H11	16	438,897.500	755,581.188
96	      H12	16	415,185.031	719,532.938
1	      A1	17	456,480.531	2,823,185.250
2	      A2	17	483,941.625	2,973,656.500
3	      A3	17	496,206.500	3,025,349.750
4	      A4	17	535,727.062	3,059,947.250
5	      A5	17	552,092.062	3,420,136.500
6	      A6	17	570,068.125	3,317,807.500
7	      A7	17	561,977.625	4,201,159.000
8	      A8	17	562,534.438	4,269,771.000
9	      A9	17	555,554.312	4,213,295.000
10	      A10	17	536,889.250	4,217,488.500
11	      A11	17	523,621.844	4,151,221.750
12	      A12	17	475,681.031	3,896,102.000
13	      B1	17	444,446.125	1,750,765.000
14	      B2	17	453,480.531	1,828,197.750
15	      B3	17	518,981.219	1,996,230.375
16	      B4	17	555,053.375	2,412,769.500
17	      B5	17	561,298.125	2,507,051.500
18	      B6	17	573,087.500	2,512,102.750
19	      B7	17	584,502.188	2,722,657.250
20	      B8	17	561,066.312	2,746,266.000
21	      B9	17	582,080.750	2,722,275.750
22	      B10	17	549,623.188	3,423,929.750
23	      B11	17	527,299.062	3,335,285.750
24	      B12	17	485,212.562	3,059,444.000
25	      C1	17	460,253.719	946,312.125
26	      C2	17	496,051.188	975,758.688
27	      C3	17	532,499.562	1,017,120.938
28	      C4	17	571,789.812	2,833,890.000
29	      C5	17	593,038.938	2,951,014.750
30	      C6	17	582,239.188	2,885,146.500
31	      C7	17	588,690.062	1,285,250.500
32	      C8	17	625,092.500	1,322,379.125
33	      C9	17	604,140.062	1,297,408.500
34	      C10	17	581,953.125	3,085,890.500
35	      C11	17	550,291.750	2,940,156.500
36	      C12	17	512,558.031	2,740,682.500
37	      D1	17	458,364.000	698,499.812
38	      D2	17	481,528.500	729,969.875
39	      D3	17	512,421.906	767,964.375
40	      D4	17	550,579.688	2,829,095.500
41	      D5	17	569,201.438	2,803,100.500
42	      D6	17	592,603.250	2,848,720.000
43	      D7	17	602,426.188	973,202.312
44	      D8	17	613,449.625	1,014,606.375
45	      D9	17	602,335.188	981,144.062
46	      D10	17	578,169.125	2,295,243.250
47	      D11	17	552,665.000	2,087,191.000
48	      D12	17	507,298.156	1,975,057.500
49	      E1	17	460,243.375	687,565.438
50	      E2	17	499,472.156	727,730.312
51	      E3	17	549,972.500	806,033.875
52	      E4	17	557,554.188	2,947,368.000
53	      E5	17	572,157.438	2,889,711.000
54	      E6	17	605,247.938	3,010,654.000
55	      E7	17	576,495.500	919,083.875
56	      E8	17	588,803.688	934,142.938
57	      E9	17	620,961.375	1,016,614.812
58	      E10	17	585,499.875	1,892,710.500
59	      E11	17	549,340.750	1,613,871.375
60	      E12	17	502,728.969	1,592,121.875
61	      F1	17	440,495.781	660,153.188
62	      F2	17	469,952.250	684,549.250
63	      F3	17	518,650.031	740,269.688
64	      F4	17	519,851.625	3,063,290.500
65	      F5	17	560,225.812	3,198,046.500
66	      F6	17	567,315.625	3,166,352.750
67	      F7	17	563,214.688	895,780.438
68	      F8	17	564,966.312	909,413.500
69	      F9	17	566,489.812	919,298.625
70	      F10	17	532,346.188	1,839,254.625
71	      F11	17	502,991.719	1,636,198.750
72	      F12	17	479,015.750	1,616,938.625
73	      G1	17	424,592.406	635,952.188
74	      G2	17	472,625.938	690,209.750
75	      G3	17	495,908.281	717,298.750
76	      G4	17	518,778.281	3,060,123.250
77	      G5	17	538,813.062	3,053,822.750
78	      G6	17	539,647.938	3,057,849.000
79	      G7	17	528,952.125	869,745.312
80	      G8	17	536,295.188	865,539.938
81	      G9	17	522,280.750	856,406.750
82	      G10	17	538,520.062	945,452.500
83	      G11	17	491,304.750	856,842.875
84	      G12	17	448,093.125	815,208.125
85	      H1	17	377,523.406	589,033.875
86	      H2	17	422,538.469	633,570.250
87	      H3	17	451,553.312	656,652.438
88	      H4	17	465,209.594	2,731,304.250
89	      H5	17	476,790.406	2,731,437.500
90	      H6	17	484,487.719	2,781,372.250
91	      H7	17	493,854.719	816,595.125
92	      H8	17	514,756.094	852,477.250
93	      H9	17	493,313.062	815,457.375
94	      H10	17	469,937.844	799,545.312
95	      H11	17	438,569.469	757,849.688
