* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 10:36:32 AM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P2_20161208.eds
* Experiment Name = Nate_QDNA_P2_20161208
* Experiment Run End Time = 2016-12-08 16:33:54 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Amplification Data]
Well	Well Position	Cycle	Target Name	Rn	Delta Rn
27	C3	35	Target 1	19,267,502.000	19,120,774.000
27	C3	36	Target 1	19,260,148.000	19,113,106.000
27	C3	37	Target 1	19,244,176.000	19,096,822.000
27	C3	38	Target 1	19,226,814.000	19,079,148.000
27	C3	39	Target 1	19,210,488.000	19,062,508.000
27	C3	40	Target 1	19,195,908.000	19,047,616.000
28	C4	1	Target 1	141,047.859	1,914.311
28	C4	2	Target 1	140,806.812	1,095.384
28	C4	3	Target 1	140,763.297	473.989
28	C4	4	Target 1	141,061.906	194.718
28	C4	5	Target 1	141,141.281	-303.787
28	C4	6	Target 1	141,298.078	-724.870
28	C4	7	Target 1	141,813.109	-787.718
28	C4	8	Target 1	144,326.375	1,147.667
28	C4	9	Target 1	148,735.234	4,978.647
28	C4	10	Target 1	158,488.781	14,154.313
28	C4	11	Target 1	176,875.891	31,963.543
28	C4	12	Target 1	212,012.922	66,522.695
28	C4	13	Target 1	279,334.469	133,266.359
28	C4	14	Target 1	408,144.750	261,498.766
28	C4	15	Target 1	652,575.375	505,351.500
28	C4	16	Target 1	1,112,429.750	964,628.000
28	C4	17	Target 1	1,947,345.250	1,798,965.625
28	C4	18	Target 1	3,384,711.000	3,235,753.500
28	C4	19	Target 1	5,657,023.000	5,507,487.500
28	C4	20	Target 1	8,778,591.000	8,628,478.000
28	C4	21	Target 1	12,275,834.000	12,125,143.000
28	C4	22	Target 1	15,390,363.000	15,239,094.000
28	C4	23	Target 1	17,550,486.000	17,398,640.000
28	C4	24	Target 1	18,699,544.000	18,547,120.000
28	C4	25	Target 1	19,302,006.000	19,149,004.000
28	C4	26	Target 1	19,758,948.000	19,605,368.000
28	C4	27	Target 1	20,155,210.000	20,001,052.000
28	C4	28	Target 1	20,478,424.000	20,323,688.000
28	C4	29	Target 1	20,748,452.000	20,593,138.000
28	C4	30	Target 1	20,943,194.000	20,787,302.000
28	C4	31	Target 1	21,074,458.000	20,917,988.000
28	C4	32	Target 1	21,171,284.000	21,014,236.000
28	C4	33	Target 1	21,223,876.000	21,066,250.000
28	C4	34	Target 1	21,244,630.000	21,086,426.000
28	C4	35	Target 1	21,247,094.000	21,088,312.000
28	C4	36	Target 1	21,242,472.000	21,083,112.000
28	C4	37	Target 1	21,227,930.000	21,067,992.000
28	C4	38	Target 1	21,211,456.000	21,050,940.000
28	C4	39	Target 1	21,182,980.000	21,021,888.000
28	C4	40	Target 1	21,164,578.000	21,002,908.000
29	C5	1	Target 1	140,898.203	4,289.676
29	C5	2	Target 1	140,447.469	2,898.647
29	C5	3	Target 1	139,585.047	1,095.931
29	C5	4	Target 1	139,565.766	136.355
29	C5	5	Target 1	140,152.719	-216.987
29	C5	6	Target 1	140,305.359	-1,004.641
29	C5	7	Target 1	140,866.188	-1,384.107
29	C5	8	Target 1	142,583.312	-607.277
29	C5	9	Target 1	146,111.609	1,980.725
29	C5	10	Target 1	152,026.797	6,955.618
29	C5	11	Target 1	162,441.109	16,429.637
29	C5	12	Target 1	184,162.594	37,210.824
29	C5	13	Target 1	227,172.062	79,280.000
29	C5	14	Target 1	309,406.656	160,574.297
29	C5	15	Target 1	465,775.688	316,003.031
29	C5	16	Target 1	762,709.062	611,996.125
29	C5	17	Target 1	1,313,172.875	1,161,519.625
29	C5	18	Target 1	2,300,337.500	2,147,744.000
29	C5	19	Target 1	3,967,745.250	3,814,211.500
29	C5	20	Target 1	6,512,961.000	6,358,487.000
29	C5	21	Target 1	9,834,100.000	9,678,686.000
29	C5	22	Target 1	13,363,975.000	13,207,620.000
29	C5	23	Target 1	16,250,946.000	16,093,651.000
29	C5	24	Target 1	18,024,236.000	17,866,000.000
29	C5	25	Target 1	18,806,758.000	18,647,582.000
29	C5	26	Target 1	19,158,580.000	18,998,464.000
29	C5	27	Target 1	19,434,462.000	19,273,406.000
29	C5	28	Target 1	19,709,628.000	19,547,632.000
29	C5	29	Target 1	19,933,498.000	19,770,562.000
29	C5	30	Target 1	20,093,150.000	19,929,272.000
29	C5	31	Target 1	20,201,172.000	20,036,354.000
29	C5	32	Target 1	20,288,160.000	20,122,402.000
29	C5	33	Target 1	20,332,034.000	20,165,336.000
29	C5	34	Target 1	20,359,784.000	20,192,146.000
29	C5	35	Target 1	20,379,916.000	20,211,338.000
29	C5	36	Target 1	20,384,928.000	20,215,410.000
29	C5	37	Target 1	20,385,292.000	20,214,832.000
29	C5	38	Target 1	20,387,012.000	20,215,612.000
29	C5	39	Target 1	20,397,448.000	20,225,108.000
29	C5	40	Target 1	20,395,652.000	20,222,372.000
30	C6	1	Target 1	140,331.781	2,871.938
30	C6	2	Target 1	139,514.625	1,916.903
30	C6	3	Target 1	138,469.797	734.196
30	C6	4	Target 1	137,510.328	-363.151
30	C6	5	Target 1	137,436.828	-574.529
30	C6	6	Target 1	137,977.109	-172.127
30	C6	7	Target 1	138,136.578	-150.537
30	C6	8	Target 1	138,951.141	526.147
30	C6	9	Target 1	141,649.359	3,086.488
30	C6	10	Target 1	146,749.125	8,048.375
30	C6	11	Target 1	156,805.438	17,966.809
30	C6	12	Target 1	176,916.188	37,939.680
30	C6	13	Target 1	216,613.000	77,498.617
30	C6	14	Target 1	292,265.344	153,013.078
30	C6	15	Target 1	437,646.625	298,256.469
30	C6	16	Target 1	711,156.688	571,628.688
30	C6	17	Target 1	1,221,325.625	1,081,659.750
30	C6	18	Target 1	2,133,142.750	1,993,339.000
30	C6	19	Target 1	3,664,041.250	3,524,099.500
30	C6	20	Target 1	5,995,025.000	5,854,945.500
30	C6	21	Target 1	9,021,838.000	8,881,621.000
30	C6	22	Target 1	12,176,507.000	12,036,152.000
30	C6	23	Target 1	14,717,546.000	14,577,053.000
30	C6	24	Target 1	16,181,586.000	16,040,955.000
30	C6	25	Target 1	16,764,351.000	16,623,582.000
30	C6	26	Target 1	17,000,394.000	16,859,488.000
30	C6	27	Target 1	17,184,458.000	17,043,414.000
30	C6	28	Target 1	17,376,238.000	17,235,056.000
30	C6	29	Target 1	17,538,700.000	17,397,380.000
30	C6	30	Target 1	17,659,220.000	17,517,762.000
30	C6	31	Target 1	17,730,546.000	17,588,950.000
30	C6	32	Target 1	17,774,690.000	17,632,956.000
30	C6	33	Target 1	17,805,042.000	17,663,170.000
30	C6	34	Target 1	17,810,880.000	17,668,870.000
30	C6	35	Target 1	17,802,378.000	17,660,230.000
30	C6	36	Target 1	17,782,906.000	17,640,620.000
30	C6	37	Target 1	17,766,066.000	17,623,642.000
30	C6	38	Target 1	17,751,412.000	17,608,850.000
30	C6	39	Target 1	17,728,002.000	17,585,302.000
30	C6	40	Target 1	17,711,842.000	17,569,004.000
31	C7	1	Target 1	136,914.828	1,699.378
31	C7	2	Target 1	136,770.297	1,360.960
31	C7	3	Target 1	136,188.234	585.011
31	C7	4	Target 1	136,001.453	204.343
31	C7	5	Target 1	135,908.719	-82.278
31	C7	6	Target 1	135,486.547	-698.337
31	C7	7	Target 1	135,487.906	-890.864
31	C7	8	Target 1	136,246.734	-325.923
31	C7	9	Target 1	137,974.594	1,208.050
31	C7	10	Target 1	140,559.000	3,598.569
31	C7	11	Target 1	146,101.328	8,947.011
31	C7	12	Target 1	156,987.859	19,639.654
31	C7	13	Target 1	177,975.422	40,433.332
31	C7	14	Target 1	219,400.578	81,664.602
31	C7	15	Target 1	298,696.594	160,766.734
31	C7	16	Target 1	450,868.719	312,744.969
31	C7	17	Target 1	738,864.312	600,546.688
31	C7	18	Target 1	1,271,876.875	1,133,365.375
31	C7	19	Target 1	2,228,396.750	2,089,691.375
31	C7	20	Target 1	3,841,866.750	3,702,967.500
31	C7	21	Target 1	6,320,171.500	6,181,078.500
31	C7	22	Target 1	9,587,336.000	9,448,049.000
31	C7	23	Target 1	13,116,478.000	12,976,997.000
31	C7	24	Target 1	16,140,720.000	16,001,045.000
31	C7	25	Target 1	18,209,910.000	18,070,042.000
31	C7	26	Target 1	19,398,936.000	19,258,874.000
31	C7	27	Target 1	20,079,096.000	19,938,840.000
31	C7	28	Target 1	20,583,506.000	20,443,056.000
31	C7	29	Target 1	21,006,538.000	20,865,894.000
31	C7	30	Target 1	21,337,376.000	21,196,538.000
31	C7	31	Target 1	21,588,466.000	21,447,434.000
31	C7	32	Target 1	21,783,622.000	21,642,396.000
31	C7	33	Target 1	21,919,642.000	21,778,222.000
31	C7	34	Target 1	21,996,428.000	21,854,814.000
31	C7	35	Target 1	22,044,332.000	21,902,524.000
31	C7	36	Target 1	22,069,056.000	21,927,054.000
31	C7	37	Target 1	22,073,576.000	21,931,380.000
31	C7	38	Target 1	22,065,634.000	21,923,244.000
31	C7	39	Target 1	22,049,746.000	21,907,162.000
31	C7	40	Target 1	22,034,092.000	21,891,314.000
32	C8	1	Target 1	194,942.672	8,153.591
32	C8	2	Target 1	195,242.891	2,835.992
32	C8	3	Target 1	198,896.984	872.269
32	C8	4	Target 1	202,680.312	-962.220
32	C8	5	Target 1	208,567.984	-692.366
32	C8	6	Target 1	215,660.484	782.317
32	C8	7	Target 1	229,179.484	8,683.500
32	C8	8	Target 1	254,204.422	28,090.621
32	C8	9	Target 1	302,698.750	70,967.133
32	C8	10	Target 1	394,906.812	157,557.375
32	C8	11	Target 1	570,733.875	327,766.625
32	C8	12	Target 1	901,654.438	653,069.375
32	C8	13	Target 1	1,514,011.250	1,259,808.375
32	C8	14	Target 1	2,604,689.750	2,344,869.000
32	C8	15	Target 1	4,433,758.500	4,168,320.000
32	C8	16	Target 1	7,199,517.500	6,928,461.000
32	C8	17	Target 1	10,759,748.000	10,483,074.000
32	C8	18	Target 1	14,473,781.000	14,191,489.000
32	C8	19	Target 1	17,473,958.000	17,186,048.000
32	C8	20	Target 1	19,314,904.000	19,021,376.000
32	C8	21	Target 1	20,293,720.000	19,994,574.000
32	C8	22	Target 1	20,949,274.000	20,644,510.000
32	C8	23	Target 1	21,524,802.000	21,214,420.000
32	C8	24	Target 1	22,014,872.000	21,698,874.000
32	C8	25	Target 1	22,418,342.000	22,096,726.000
32	C8	26	Target 1	22,728,298.000	22,401,064.000
32	C8	27	Target 1	22,965,754.000	22,632,902.000
32	C8	28	Target 1	23,133,804.000	22,795,334.000
32	C8	29	Target 1	23,242,098.000	22,898,010.000
32	C8	30	Target 1	23,303,182.000	22,953,476.000
32	C8	31	Target 1	23,379,896.000	23,024,572.000
32	C8	32	Target 1	23,452,764.000	23,091,822.000
32	C8	33	Target 1	23,510,886.000	23,144,326.000
32	C8	34	Target 1	23,512,124.000	23,139,946.000
32	C8	35	Target 1	23,510,060.000	23,132,266.000
32	C8	36	Target 1	23,483,610.000	23,100,198.000
32	C8	37	Target 1	23,462,554.000	23,073,524.000
32	C8	38	Target 1	23,448,308.000	23,053,660.000
32	C8	39	Target 1	23,431,624.000	23,031,358.000
32	C8	40	Target 1	23,420,820.000	23,014,936.000
33	C9	1			
33	C9	2			
33	C9	3			
33	C9	4			
33	C9	5			
33	C9	6			
33	C9	7			
33	C9	8			
33	C9	9			
33	C9	10			
33	C9	11			
33	C9	12			
33	C9	13			
33	C9	14			
33	C9	15			
33	C9	16			
33	C9	17			
33	C9	18			
33	C9	19			
33	C9	20			
33	C9	21			
33	C9	22			
33	C9	23			
33	C9	24			
33	C9	25			
33	C9	26			
33	C9	27			
33	C9	28			
33	C9	29			
33	C9	30			
33	C9	31			
33	C9	32			
33	C9	33			
33	C9	34			
33	C9	35			
33	C9	36			
33	C9	37			
33	C9	38			
33	C9	39			
33	C9	40			
34	C10	1			
34	C10	2			
34	C10	3			
34	C10	4			
34	C10	5			
34	C10	6			
34	C10	7			
34	C10	8			
34	C10	9			
34	C10	10			
34	C10	11			
34	C10	12			
34	C10	13			
34	C10	14			
34	C10	15			
34	C10	16			
34	C10	17			
34	C10	18			
34	C10	19			
34	C10	20			
34	C10	21			
34	C10	22			
34	C10	23			
34	C10	24			
34	C10	25			
34	C10	26			
34	C10	27			
34	C10	28			
34	C10	29			
34	C10	30			
34	C10	31			
34	C10	32			
34	C10	33			
34	C10	34			
34	C10	35			
34	C10	36			
34	C10	37			
34	C10	38			
34	C10	39			
34	C10	40			
35	C11	1			
35	C11	2			
35	C11	3			
35	C11	4			
35	C11	5			
35	C11	6			
35	C11	7			
35	C11	8			
35	C11	9			
35	C11	10			
35	C11	11			
35	C11	12			
35	C11	13			
35	C11	14			
35	C11	15			
35	C11	16			
35	C11	17			
35	C11	18			
35	C11	19			
35	C11	20			
35	C11	21			
35	C11	22			
35	C11	23			
35	C11	24			
35	C11	25			
35	C11	26			
35	C11	27			
35	C11	28			
35	C11	29			
35	C11	30			
35	C11	31			
35	C11	32			
35	C11	33			
35	C11	34			
35	C11	35			
35	C11	36			
35	C11	37			
35	C11	38			
35	C11	39			
35	C11	40			
36	C12	1			
36	C12	2			
36	C12	3			
36	C12	4			
36	C12	5			
36	C12	6			
36	C12	7			
36	C12	8			
36	C12	9			
36	C12	10			
36	C12	11			
36	C12	12			
36	C12	13			
36	C12	14			
36	C12	15			
36	C12	16			
36	C12	17			
36	C12	18			
36	C12	19			
36	C12	20			
36	C12	21			
36	C12	22			
36	C12	23			
36	C12	24			
36	C12	25			
36	C12	26			
36	C12	27			
36	C12	28			
36	C12	29			
36	C12	30			
36	C12	31			
36	C12	32			
36	C12	33			
36	C12	34			
36	C12	35			
36	C12	36			
36	C12	37			
36	C12	38			
36	C12	39			
36	C12	40			
37	D1	1	Target 1	111,011.484	517.832
37	D1	2	Target 1	111,319.719	1,180.193
37	D1	3	Target 1	110,782.812	997.413
37	D1	4	Target 1	109,785.234	353.961
37	D1	5	Target 1	108,650.953	-426.194
37	D1	6	Target 1	108,291.164	-431.857
37	D1	7	Target 1	108,220.875	-148.019
37	D1	8	Target 1	107,957.969	-56.799
37	D1	9	Target 1	106,820.438	-840.204
37	D1	10	Target 1	106,551.227	-755.288
37	D1	11	Target 1	106,720.086	-232.303
37	D1	12	Target 1	107,134.430	536.168
37	D1	13	Target 1	107,247.258	1,003.122
37	D1	14	Target 1	107,569.852	1,679.842
37	D1	15	Target 1	107,874.422	2,338.539
37	D1	16	Target 1	108,569.609	3,387.853
37	D1	17	Target 1	110,055.930	5,228.300
37	D1	18	Target 1	113,724.078	9,250.574
37	D1	19	Target 1	121,106.039	16,986.662
37	D1	20	Target 1	134,778.938	31,013.688
37	D1	21	Target 1	159,556.375	56,145.250
37	D1	22	Target 1	203,244.406	100,187.406
37	D1	23	Target 1	280,889.344	178,186.469
37	D1	24	Target 1	426,972.719	324,623.969
37	D1	25	Target 1	701,062.625	599,068.000
37	D1	26	Target 1	1,206,780.875	1,105,140.375
37	D1	27	Target 1	2,105,451.000	2,004,164.625
37	D1	28	Target 1	3,600,303.750	3,499,371.500
37	D1	29	Target 1	5,823,466.500	5,722,888.500
37	D1	30	Target 1	8,671,806.000	8,571,582.000
37	D1	31	Target 1	11,647,715.000	11,547,845.000
37	D1	32	Target 1	14,260,078.000	14,160,562.000
37	D1	33	Target 1	16,259,330.000	16,160,168.000
37	D1	34	Target 1	17,687,434.000	17,588,626.000
37	D1	35	Target 1	18,710,672.000	18,612,218.000
37	D1	36	Target 1	19,472,104.000	19,374,004.000
37	D1	37	Target 1	20,027,528.000	19,929,782.000
37	D1	38	Target 1	20,441,880.000	20,344,490.000
37	D1	39	Target 1	20,768,710.000	20,671,674.000
37	D1	40	Target 1	20,977,046.000	20,880,364.000
38	D2	1	Target 1	121,026.227	662.921
38	D2	2	Target 1	120,907.617	564.685
38	D2	3	Target 1	120,734.203	411.643
38	D2	4	Target 1	120,653.133	350.946
38	D2	5	Target 1	120,553.484	271.670
38	D2	6	Target 1	120,459.016	197.575
38	D2	7	Target 1	120,267.781	26.713
38	D2	8	Target 1	119,241.570	-979.125
38	D2	9	Target 1	119,084.547	-1,115.776
38	D2	10	Target 1	119,556.461	-623.489
38	D2	11	Target 1	120,001.094	-158.483
38	D2	12	Target 1	120,693.750	554.546
38	D2	13	Target 1	121,182.609	1,063.778
38	D2	14	Target 1	121,796.219	1,697.761
38	D2	15	Target 1	122,885.562	2,807.477
38	D2	16	Target 1	125,712.812	5,655.100
38	D2	17	Target 1	131,052.234	11,014.895
38	D2	18	Target 1	141,909.781	21,892.814
38	D2	19	Target 1	166,072.984	46,076.391
38	D2	20	Target 1	209,077.344	89,101.125
38	D2	21	Target 1	288,699.031	168,743.188
38	D2	22	Target 1	436,122.156	316,186.688
38	D2	23	Target 1	706,395.188	586,480.062
38	D2	24	Target 1	1,204,389.125	1,084,494.375
38	D2	25	Target 1	2,086,908.000	1,967,033.625
38	D2	26	Target 1	3,553,385.500	3,433,531.500
38	D2	27	Target 1	5,747,355.000	5,627,521.500
38	D2	28	Target 1	8,550,288.000	8,430,475.000
38	D2	29	Target 1	11,492,921.000	11,373,128.000
38	D2	30	Target 1	14,049,014.000	13,929,242.000
38	D2	31	Target 1	16,008,081.000	15,888,329.000
38	D2	32	Target 1	17,438,638.000	17,318,906.000
38	D2	33	Target 1	18,459,328.000	18,339,616.000
38	D2	34	Target 1	19,189,942.000	19,070,250.000
38	D2	35	Target 1	19,742,590.000	19,622,920.000
38	D2	36	Target 1	20,169,082.000	20,049,432.000
38	D2	37	Target 1	20,503,952.000	20,384,322.000
38	D2	38	Target 1	20,758,958.000	20,639,348.000
38	D2	39	Target 1	20,944,422.000	20,824,832.000
38	D2	40	Target 1	21,068,164.000	20,948,596.000
39	D3	1	Target 1	123,940.023	1,255.461
39	D3	2	Target 1	123,992.469	971.240
39	D3	3	Target 1	124,563.125	1,205.230
39	D3	4	Target 1	123,408.938	-285.623
39	D3	5	Target 1	123,133.336	-897.891
39	D3	6	Target 1	123,487.125	-880.768
39	D3	7	Target 1	124,276.109	-428.450
39	D3	8	Target 1	126,328.727	1,287.501
39	D3	9	Target 1	128,875.945	3,498.054
39	D3	10	Target 1	134,501.797	8,787.239
39	D3	11	Target 1	144,763.156	18,711.934
39	D3	12	Target 1	166,210.453	39,822.562
39	D3	13	Target 1	205,835.109	79,110.555
39	D3	14	Target 1	284,782.875	157,721.656
39	D3	15	Target 1	435,927.312	308,529.438
39	D3	16	Target 1	720,540.250	592,805.688
39	D3	17	Target 1	1,247,889.000	1,119,817.750
39	D3	18	Target 1	2,189,678.250	2,061,270.375
39	D3	19	Target 1	3,769,769.250	3,641,024.750
39	D3	20	Target 1	6,163,383.000	6,034,302.000
39	D3	21	Target 1	9,250,369.000	9,120,951.000
39	D3	22	Target 1	12,443,904.000	12,314,149.000
39	D3	23	Target 1	15,000,058.000	14,869,967.000
39	D3	24	Target 1	16,502,265.000	16,371,837.000
39	D3	25	Target 1	17,181,794.000	17,051,030.000
39	D3	26	Target 1	17,546,134.000	17,415,032.000
39	D3	27	Target 1	17,843,418.000	17,711,980.000
39	D3	28	Target 1	18,109,140.000	17,977,366.000
39	D3	29	Target 1	18,330,176.000	18,198,064.000
39	D3	30	Target 1	18,498,342.000	18,365,894.000
39	D3	31	Target 1	18,613,150.000	18,480,366.000
39	D3	32	Target 1	18,694,352.000	18,561,230.000
39	D3	33	Target 1	18,743,118.000	18,609,660.000
39	D3	34	Target 1	18,773,568.000	18,639,774.000
39	D3	35	Target 1	18,778,508.000	18,644,376.000
39	D3	36	Target 1	18,770,272.000	18,635,804.000
39	D3	37	Target 1	18,757,678.000	18,622,874.000
39	D3	38	Target 1	18,751,012.000	18,615,870.000
39	D3	39	Target 1	18,727,794.000	18,592,316.000
39	D3	40	Target 1	18,710,856.000	18,575,042.000
40	D4	1	Target 1	141,296.672	2,973.154
40	D4	2	Target 1	141,363.484	1,929.665
40	D4	3	Target 1	141,928.922	1,384.800
40	D4	4	Target 1	141,475.406	-179.018
40	D4	5	Target 1	141,467.234	-1,297.492
40	D4	6	Target 1	142,663.703	-1,211.326
40	D4	7	Target 1	145,092.531	107.200
40	D4	8	Target 1	147,291.469	1,195.836
40	D4	9	Target 1	151,962.766	4,756.830
40	D4	10	Target 1	160,836.062	12,519.825
40	D4	11	Target 1	179,080.969	29,654.430
40	D4	12	Target 1	214,519.688	63,982.844
40	D4	13	Target 1	281,523.844	129,876.703
40	D4	14	Target 1	409,737.656	256,980.203
40	D4	15	Target 1	652,531.375	498,663.625
40	D4	16	Target 1	1,105,364.250	950,386.188
40	D4	17	Target 1	1,927,023.625	1,770,935.250
40	D4	18	Target 1	3,334,907.250	3,177,708.500
40	D4	19	Target 1	5,535,299.500	5,376,990.500
40	D4	20	Target 1	8,527,525.000	8,368,105.500
40	D4	21	Target 1	11,855,530.000	11,695,000.000
40	D4	22	Target 1	14,786,357.000	14,624,717.000
40	D4	23	Target 1	16,782,982.000	16,620,232.000
40	D4	24	Target 1	17,871,632.000	17,707,772.000
40	D4	25	Target 1	18,458,278.000	18,293,308.000
40	D4	26	Target 1	18,899,008.000	18,732,926.000
40	D4	27	Target 1	19,272,176.000	19,104,984.000
40	D4	28	Target 1	19,585,534.000	19,417,232.000
40	D4	29	Target 1	19,847,266.000	19,677,854.000
40	D4	30	Target 1	20,034,316.000	19,863,794.000
40	D4	31	Target 1	20,165,728.000	19,994,096.000
40	D4	32	Target 1	20,264,302.000	20,091,560.000
40	D4	33	Target 1	20,316,424.000	20,142,570.000
40	D4	34	Target 1	20,340,104.000	20,165,140.000
40	D4	35	Target 1	20,343,844.000	20,167,770.000
40	D4	36	Target 1	20,327,274.000	20,150,090.000
40	D4	37	Target 1	20,309,234.000	20,130,940.000
40	D4	38	Target 1	20,294,000.000	20,114,596.000
40	D4	39	Target 1	20,278,856.000	20,098,340.000
40	D4	40	Target 1	20,264,146.000	20,082,520.000
41	D5	1	Target 1	134,654.844	3,167.935
41	D5	2	Target 1	134,545.062	2,328.701
41	D5	3	Target 1	133,827.141	881.326
41	D5	4	Target 1	133,707.438	32.170
41	D5	5	Target 1	133,939.625	-465.096
41	D5	6	Target 1	134,308.422	-825.752
41	D5	7	Target 1	135,464.969	-398.658
41	D5	8	Target 1	136,279.234	-313.846
41	D5	9	Target 1	138,412.391	1,089.857
41	D5	10	Target 1	143,115.531	5,063.544
41	D5	11	Target 1	153,755.641	14,974.201
41	D5	12	Target 1	173,273.562	33,762.668
41	D5	13	Target 1	209,680.766	69,440.422
41	D5	14	Target 1	280,377.344	139,407.547
41	D5	15	Target 1	416,234.719	274,535.469
41	D5	16	Target 1	671,434.688	529,006.000
41	D5	17	Target 1	1,147,392.500	1,004,234.312
41	D5	18	Target 1	2,009,160.500	1,865,272.875
41	D5	19	Target 1	3,478,878.250	3,334,261.250
41	D5	20	Target 1	5,783,332.000	5,637,985.500
41	D5	21	Target 1	8,906,233.000	8,760,157.000
41	D5	22	Target 1	12,347,560.000	12,200,755.000
41	D5	23	Target 1	15,311,980.000	15,164,445.000
41	D5	24	Target 1	17,184,520.000	17,036,256.000
41	D5	25	Target 1	18,010,410.000	17,861,416.000
41	D5	26	Target 1	18,321,750.000	18,172,026.000
41	D5	27	Target 1	18,534,976.000	18,384,524.000
41	D5	28	Target 1	18,752,064.000	18,600,882.000
41	D5	29	Target 1	18,940,714.000	18,788,802.000
41	D5	30	Target 1	19,076,392.000	18,923,750.000
41	D5	31	Target 1	19,142,080.000	18,988,710.000
41	D5	32	Target 1	19,209,446.000	19,055,346.000
41	D5	33	Target 1	19,258,352.000	19,103,522.000
41	D5	34	Target 1	19,304,930.000	19,149,372.000
41	D5	35	Target 1	19,350,894.000	19,194,606.000
41	D5	36	Target 1	19,375,330.000	19,218,312.000
41	D5	37	Target 1	19,391,000.000	19,233,252.000
41	D5	38	Target 1	19,403,002.000	19,244,526.000
41	D5	39	Target 1	19,405,084.000	19,245,878.000
41	D5	40	Target 1	19,410,988.000	19,251,052.000
42	D6	1	Target 1	153,650.016	3,354.531
42	D6	2	Target 1	153,214.859	2,631.343
42	D6	3	Target 1	151,903.094	1,031.545
42	D6	4	Target 1	150,776.500	-383.080
42	D6	5	Target 1	150,676.453	-771.159
42	D6	6	Target 1	151,217.906	-517.737
42	D6	7	Target 1	151,747.219	-276.456
42	D6	8	Target 1	153,228.594	916.887
42	D6	9	Target 1	156,013.266	3,413.527
42	D6	10	Target 1	161,729.078	8,841.308
42	D6	11	Target 1	174,379.250	21,203.447
42	D6	12	Target 1	199,822.000	46,358.168
42	D6	13	Target 1	247,814.094	94,062.227
42	D6	14	Target 1	340,628.344	186,588.453
42	D6	15	Target 1	518,867.500	364,539.562
42	D6	16	Target 1	853,750.938	699,135.000
42	D6	17	Target 1	1,473,332.500	1,318,428.500
42	D6	18	Target 1	2,572,615.750	2,417,423.750
42	D6	19	Target 1	4,399,896.500	4,244,416.500
42	D6	20	Target 1	7,130,610.500	6,974,842.500
42	D6	21	Target 1	10,562,938.000	10,406,882.000
42	D6	22	Target 1	14,049,958.000	13,893,614.000
42	D6	23	Target 1	16,729,263.000	16,572,631.000
42	D6	24	Target 1	18,218,056.000	18,061,136.000
42	D6	25	Target 1	18,818,140.000	18,660,932.000
42	D6	26	Target 1	19,095,358.000	18,937,862.000
42	D6	27	Target 1	19,326,988.000	19,169,204.000
42	D6	28	Target 1	19,537,360.000	19,379,288.000
42	D6	29	Target 1	19,725,792.000	19,567,432.000
42	D6	30	Target 1	19,848,420.000	19,689,772.000
42	D6	31	Target 1	19,940,736.000	19,781,800.000
42	D6	32	Target 1	20,003,032.000	19,843,808.000
42	D6	33	Target 1	20,017,292.000	19,857,780.000
42	D6	34	Target 1	20,023,004.000	19,863,204.000
42	D6	35	Target 1	20,008,560.000	19,848,472.000
42	D6	36	Target 1	19,983,700.000	19,823,324.000
42	D6	37	Target 1	19,957,988.000	19,797,324.000
42	D6	38	Target 1	19,918,820.000	19,757,868.000
42	D6	39	Target 1	19,899,268.000	19,738,028.000
42	D6	40	Target 1	19,898,428.000	19,736,900.000
43	D7	1	Target 1	135,597.453	1,223.706
43	D7	2	Target 1	135,233.188	875.377
43	D7	3	Target 1	134,997.984	656.110
43	D7	4	Target 1	134,827.516	501.578
43	D7	5	Target 1	133,482.844	-827.157
43	D7	6	Target 1	133,334.656	-959.409
43	D7	7	Target 1	134,117.781	-160.347
