* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 19:00:17 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC3_8_20161206.eds
* Experiment Name = ERCC3_8_20161206
* Experiment Run End Time = 2016-12-06 14:12:41 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM
37	      D1	7	469,076.406	644,801.188
38	      D2	7	482,869.219	660,037.750
39	      D3	7	511,361.938	686,672.688
40	      D4	7	562,554.875	761,027.188
41	      D5	7	582,328.750	773,732.625
42	      D6	7	609,834.812	795,481.688
43	      D7	7	624,510.438	604,716.750
44	      D8	7	626,961.500	618,240.438
45	      D9	7	603,618.062	614,619.875
46	      D10	7	601,364.625	606,587.500
47	      D11	7	572,329.125	595,346.375
48	      D12	7	527,216.000	563,883.062
49	      E1	7	469,807.969	660,151.125
50	      E2	7	510,433.438	696,370.562
51	      E3	7	560,710.562	754,408.812
52	      E4	7	569,544.938	764,419.875
53	      E5	7	588,425.438	785,799.438
54	      E6	7	616,423.312	799,307.938
55	      E7	7	594,768.500	580,456.250
56	      E8	7	607,378.812	590,358.250
57	      E9	7	625,748.562	620,908.500
58	      E10	7	608,671.375	613,068.125
59	      E11	7	565,870.125	591,441.125
60	      E12	7	523,357.312	553,249.625
61	      F1	7	447,884.969	640,452.438
62	      F2	7	463,380.531	635,978.188
63	      F3	7	519,748.781	698,098.188
64	      F4	7	535,215.625	824,831.562
65	      F5	7	567,702.125	792,826.500
66	      F6	7	594,946.125	800,776.812
67	      F7	7	584,052.938	568,759.625
68	      F8	7	570,068.062	562,522.375
69	      F9	7	588,024.938	592,647.812
70	      F10	7	549,134.750	566,146.375
71	      F11	7	527,613.000	550,737.562
72	      F12	7	497,548.188	528,992.750
73	      G1	7	429,442.656	612,533.875
74	      G2	7	475,024.500	653,233.312
75	      G3	7	492,703.906	661,019.250
76	      G4	7	528,621.625	779,482.750
77	      G5	7	548,962.812	767,918.625
78	      G6	7	551,616.438	753,485.500
79	      G7	7	540,252.500	534,666.625
80	      G8	7	552,788.188	549,990.438
81	      G9	7	536,018.438	545,911.125
82	      G10	7	556,726.938	583,524.750
83	      G11	7	503,497.344	530,142.625
84	      G12	7	463,876.406	502,328.312
85	      H1	7	391,587.469	585,037.500
86	      H2	7	427,612.438	601,726.062
87	      H3	7	457,771.781	624,376.000
88	      H4	7	478,449.562	710,929.250
89	      H5	7	509,492.000	725,631.688
90	      H6	7	497,893.781	697,035.062
91	      H7	7	502,638.406	506,692.906
92	      H8	7	530,677.625	540,832.062
93	      H9	7	505,098.594	516,277.938
94	      H10	7	492,583.625	526,882.500
95	      H11	7	457,127.281	498,663.312
96	      H12	7	431,471.625	471,844.406
1	      A1	8	466,539.188	727,366.875
2	      A2	8	488,505.750	726,151.250
3	      A3	8	510,528.250	759,557.125
4	      A4	8	554,530.688	848,722.125
5	      A5	8	565,022.375	859,396.688
6	      A6	8	594,195.250	888,619.125
7	      A7	8	591,011.000	646,126.688
8	      A8	8	586,409.438	646,425.750
9	      A9	8	597,911.500	667,800.750
10	      A10	8	563,937.438	634,794.438
11	      A11	8	547,773.000	697,828.000
12	      A12	8	501,184.719	628,320.125
13	      B1	8	454,419.625	652,978.625
14	      B2	8	468,218.156	635,161.188
15	      B3	8	526,878.500	719,657.688
16	      B4	8	567,466.438	775,727.188
17	      B5	8	582,806.438	797,620.812
18	      B6	8	592,846.938	799,719.312
19	      B7	8	600,585.375	599,365.938
20	      B8	8	577,722.938	567,362.062
21	      B9	8	602,102.812	599,586.562
22	      B10	8	579,330.688	603,788.125
23	      B11	8	545,077.312	590,424.062
24	      B12	8	506,699.531	550,279.938
25	      C1	8	471,175.438	660,419.875
26	      C2	8	521,158.219	724,129.938
27	      C3	8	535,833.688	712,713.812
28	      C4	8	584,309.750	821,821.500
29	      C5	8	619,428.250	846,585.875
30	      C6	8	601,838.500	799,897.125
31	      C7	8	609,373.125	597,269.875
32	      C8	8	642,000.625	631,511.688
33	      C9	8	627,954.562	620,030.625
34	      C10	8	606,466.812	620,910.500
35	      C11	8	576,774.062	606,347.000
36	      C12	8	538,860.000	589,537.000
37	      D1	8	469,431.375	645,141.688
38	      D2	8	483,092.031	662,129.312
39	      D3	8	511,852.375	689,349.000
40	      D4	8	563,068.812	783,260.125
41	      D5	8	583,082.875	796,992.500
42	      D6	8	610,509.750	813,046.125
43	      D7	8	624,196.562	605,890.438
44	      D8	8	627,336.812	620,527.688
45	      D9	8	603,501.250	616,709.375
46	      D10	8	601,550.938	608,708.062
47	      D11	8	572,381.688	598,689.625
48	      D12	8	526,724.938	565,560.875
49	      E1	8	469,671.562	661,667.312
50	      E2	8	510,605.906	699,538.062
51	      E3	8	560,820.188	757,628.438
52	      E4	8	570,074.750	789,102.688
53	      E5	8	588,757.250	807,882.750
54	      E6	8	616,611.750	813,662.312
55	      E7	8	594,741.750	582,155.875
56	      E8	8	607,367.500	592,606.062
57	      E9	8	626,214.812	623,069.125
58	      E10	8	608,715.562	615,119.312
59	      E11	8	565,633.875	593,299.812
60	      E12	8	522,981.469	554,627.250
61	      F1	8	447,817.750	641,928.250
62	      F2	8	463,294.844	637,228.625
63	      F3	8	519,808.031	699,910.062
64	      F4	8	535,316.750	920,935.938
65	      F5	8	567,511.188	843,736.438
66	      F6	8	595,136.812	839,563.812
67	      F7	8	584,156.750	570,872.062
68	      F8	8	570,245.188	563,571.188
69	      F9	8	588,233.000	593,541.000
70	      F10	8	548,951.938	567,264.375
71	      F11	8	527,789.875	552,492.812
72	      F12	8	496,890.219	529,631.000
73	      G1	8	429,270.781	613,761.125
74	      G2	8	474,947.125	654,775.938
75	      G3	8	492,698.781	663,825.375
76	      G4	8	528,438.438	850,003.062
77	      G5	8	548,722.312	813,537.062
78	      G6	8	551,583.688	787,521.312
79	      G7	8	540,085.250	535,577.500
80	      G8	8	552,275.000	551,286.000
81	      G9	8	535,769.875	547,506.250
82	      G10	8	557,027.375	584,777.312
83	      G11	8	503,193.219	530,663.375
84	      G12	8	463,480.562	501,897.219
85	      H1	8	391,056.812	585,339.000
86	      H2	8	427,655.406	604,599.812
87	      H3	8	457,719.094	627,129.625
88	      H4	8	478,248.188	764,256.125
89	      H5	8	509,519.875	757,023.125
90	      H6	8	497,703.125	724,713.125
91	      H7	8	502,946.531	508,601.812
92	      H8	8	530,273.375	541,520.562
93	      H9	8	505,100.562	518,764.969
94	      H10	8	492,430.781	528,241.562
95	      H11	8	456,979.969	499,104.906
96	      H12	8	430,010.219	471,360.125
1	      A1	9	466,733.625	768,425.875
2	      A2	9	489,257.719	769,199.250
3	      A3	9	510,324.062	803,170.812
4	      A4	9	554,156.375	925,525.125
5	      A5	9	564,950.750	944,416.375
6	      A6	9	594,212.812	971,792.188
7	      A7	9	591,355.125	686,724.625
8	      A8	9	586,438.500	690,707.438
9	      A9	9	598,720.062	714,237.062
10	      A10	9	564,472.188	666,375.688
11	      A11	9	548,392.062	776,641.375
12	      A12	9	500,032.188	664,459.562
13	      B1	9	455,039.281	659,026.375
14	      B2	9	468,450.469	640,632.250
15	      B3	9	527,165.125	725,541.375
16	      B4	9	567,457.438	792,554.688
17	      B5	9	582,854.688	820,098.375
18	      B6	9	592,590.000	818,974.062
19	      B7	9	600,840.312	606,272.375
20	      B8	9	577,462.062	574,108.062
21	      B9	9	601,948.938	606,744.812
22	      B10	9	579,182.250	612,016.062
23	      B11	9	545,015.438	602,711.125
24	      B12	9	506,303.156	557,704.312
25	      C1	9	471,434.344	663,223.438
26	      C2	9	521,434.000	727,718.688
27	      C3	9	535,695.250	714,386.938
28	      C4	9	584,230.562	868,812.625
29	      C5	9	619,349.750	884,451.062
30	      C6	9	601,642.375	821,064.938
31	      C7	9	609,098.500	599,236.500
32	      C8	9	641,962.750	633,616.438
33	      C9	9	628,276.375	623,041.938
34	      C10	9	606,523.062	626,710.625
35	      C11	9	576,660.062	612,448.625
36	      C12	9	538,402.750	594,273.438
37	      D1	9	469,523.250	646,742.875
38	      D2	9	483,361.031	664,507.125
39	      D3	9	511,940.125	692,478.625
40	      D4	9	563,216.688	826,849.438
41	      D5	9	583,374.375	842,600.438
42	      D6	9	610,648.500	842,665.688
43	      D7	9	624,390.125	606,742.625
44	      D8	9	627,655.562	621,625.562
45	      D9	9	603,770.688	618,436.562
46	      D10	9	601,434.250	611,517.250
47	      D11	9	572,136.250	603,122.688
48	      D12	9	526,357.000	567,645.375
49	      E1	9	469,496.906	663,778.625
50	      E2	9	511,116.844	701,654.188
51	      E3	9	560,904.125	760,916.875
52	      E4	9	569,910.750	835,364.250
53	      E5	9	588,826.938	848,249.875
54	      E6	9	616,478.688	841,754.000
55	      E7	9	594,488.938	585,511.875
56	      E8	9	607,349.875	593,896.250
57	      E9	9	626,318.500	625,192.625
58	      E10	9	608,788.062	618,705.375
59	      E11	9	565,447.125	595,942.250
60	      E12	9	522,887.594	557,260.438
61	      F1	9	447,778.250	643,532.438
62	      F2	9	463,346.812	638,843.062
63	      F3	9	519,940.156	702,861.000
64	      F4	9	535,103.875	1,062,276.750
65	      F5	9	567,032.125	936,281.625
66	      F6	9	594,809.125	912,111.875
67	      F7	9	583,952.750	572,628.438
68	      F8	9	570,365.312	566,223.312
69	      F9	9	588,396.812	594,468.375
70	      F10	9	548,870.500	569,624.438
71	      F11	9	527,605.688	554,739.438
72	      F12	9	496,524.281	532,378.312
73	      G1	9	429,337.406	614,712.250
74	      G2	9	475,049.438	656,026.875
75	      G3	9	492,812.719	666,011.750
76	      G4	9	528,219.438	965,918.500
77	      G5	9	548,399.250	897,132.625
78	      G6	9	551,461.562	852,651.438
79	      G7	9	540,013.188	536,706.062
80	      G8	9	552,160.125	552,778.875
81	      G9	9	535,647.938	549,111.688
82	      G10	9	557,031.688	586,572.750
83	      G11	9	502,796.344	532,084.625
84	      G12	9	463,331.594	501,678.188
85	      H1	9	390,660.594	585,412.812
86	      H2	9	427,762.312	605,429.938
87	      H3	9	457,690.781	629,001.000
88	      H4	9	477,871.719	857,170.250
89	      H5	9	509,265.281	816,042.500
90	      H6	9	497,734.156	777,549.812
91	      H7	9	503,101.812	511,240.031
92	      H8	9	530,047.250	543,772.125
93	      H9	9	504,898.250	520,138.906
94	      H10	9	492,173.656	529,072.375
95	      H11	9	456,702.844	500,312.125
96	      H12	9	429,193.406	470,379.562
1	      A1	10	467,418.969	840,925.062
2	      A2	10	489,470.062	850,366.000
3	      A3	10	510,235.500	883,516.750
4	      A4	10	553,755.625	1,054,131.375
5	      A5	10	564,515.875	1,080,354.500
6	      A6	10	593,887.750	1,108,319.250
7	      A7	10	591,495.125	761,995.875
8	      A8	10	586,403.000	771,544.312
9	      A9	10	598,756.812	798,161.812
10	      A10	10	564,387.438	726,496.062
11	      A11	10	548,388.188	910,523.312
12	      A12	10	499,054.594	731,043.312
13	      B1	10	455,446.656	666,196.750
14	      B2	10	469,132.594	648,577.812
15	      B3	10	527,526.562	733,619.250
16	      B4	10	567,660.750	820,980.188
17	      B5	10	582,761.562	861,709.250
18	      B6	10	592,763.562	854,762.125
19	      B7	10	600,797.750	616,475.000
20	      B8	10	577,124.625	583,651.188
21	      B9	10	602,496.562	617,342.250
22	      B10	10	579,452.875	626,495.125
23	      B11	10	545,304.188	625,506.500
24	      B12	10	506,452.531	571,246.500
25	      C1	10	471,667.594	664,735.125
26	      C2	10	522,186.344	730,054.812
27	      C3	10	535,746.000	716,673.750
28	      C4	10	584,418.125	955,185.250
29	      C5	10	618,848.500	955,578.938
30	      C6	10	601,956.062	861,899.188
31	      C7	10	609,207.938	602,062.500
32	      C8	10	641,661.188	636,192.625
33	      C9	10	628,298.750	625,186.000
34	      C10	10	606,732.312	634,399.625
35	      C11	10	576,949.812	621,044.812
36	      C12	10	538,210.750	601,493.125
37	      D1	10	469,599.750	648,563.812
38	      D2	10	483,818.625	665,417.250
39	      D3	10	512,688.219	694,784.062
40	      D4	10	563,477.688	908,514.562
41	      D5	10	583,141.125	924,556.938
42	      D6	10	610,839.375	900,574.000
43	      D7	10	624,427.625	608,632.625
44	      D8	10	627,425.625	623,392.625
45	      D9	10	604,402.188	620,183.875
46	      D10	10	601,549.062	615,479.500
47	      D11	10	572,101.188	609,221.375
48	      D12	10	526,219.438	571,046.625
49	      E1	10	469,685.281	666,077.250
50	      E2	10	511,657.375	704,254.000
51	      E3	10	561,160.625	762,127.375
52	      E4	10	569,604.875	922,251.750
53	      E5	10	588,560.125	924,734.750
54	      E6	10	616,413.938	894,309.250
55	      E7	10	594,504.500	587,550.000
56	      E8	10	607,203.500	595,637.188
57	      E9	10	626,325.188	626,690.188
58	      E10	10	608,958.875	621,984.375
59	      E11	10	565,388.188	600,007.625
60	      E12	10	522,587.875	560,927.688
61	      F1	10	448,115.250	645,299.312
62	      F2	10	464,068.750	642,074.688
63	      F3	10	519,839.938	705,262.375
64	      F4	10	534,931.125	1,237,038.375
65	      F5	10	566,711.125	1,079,838.250
66	      F6	10	594,248.312	1,034,861.625
67	      F7	10	583,953.875	574,668.250
68	      F8	10	570,385.375	568,183.812
69	      F9	10	587,956.562	596,437.375
70	      F10	10	548,860.938	574,763.625
71	      F11	10	527,456.312	557,615.500
72	      F12	10	496,475.812	534,584.438
73	      G1	10	429,334.688	616,370.500
74	      G2	10	475,711.938	658,499.938
75	      G3	10	493,645.562	668,845.062
76	      G4	10	527,929.812	1,125,250.875
77	      G5	10	548,296.688	1,031,966.938
78	      G6	10	551,299.875	963,667.125
79	      G7	10	540,435.250	538,119.125
80	      G8	10	552,570.188	555,064.250
81	      G9	10	535,707.000	550,390.438
82	      G10	10	556,841.625	589,078.750
83	      G11	10	502,450.875	533,316.000
84	      G12	10	463,005.469	502,504.281
85	      H1	10	389,973.094	586,517.688
86	      H2	10	428,041.969	607,692.125
87	      H3	10	457,996.250	630,026.938
88	      H4	10	477,422.938	990,536.875
89	      H5	10	509,222.594	918,640.188
90	      H6	10	497,204.594	870,236.375
91	      H7	10	503,278.156	512,800.812
92	      H8	10	530,071.500	545,689.375
93	      H9	10	504,612.250	521,633.906
94	      H10	10	491,736.531	529,973.875
95	      H11	10	456,306.594	502,484.188
96	      H12	10	428,188.344	468,808.281
1	      A1	11	467,660.344	965,733.625
2	      A2	11	489,135.906	983,271.562
3	      A3	11	509,587.781	1,020,504.562
4	      A4	11	553,322.062	1,230,837.750
5	      A5	11	563,763.250	1,262,293.375
6	      A6	11	593,530.562	1,293,564.625
7	      A7	11	591,235.625	890,400.938
8	      A8	11	586,189.938	910,627.812
9	      A9	11	598,153.375	939,013.688
10	      A10	11	564,054.750	833,989.000
11	      A11	11	547,792.688	1,117,156.125
12	      A12	11	497,773.812	846,740.375
13	      B1	11	455,550.375	677,615.875
14	      B2	11	469,699.094	661,245.688
15	      B3	11	527,512.188	746,082.750
16	      B4	11	567,070.625	874,879.250
17	      B5	11	582,307.062	940,114.875
18	      B6	11	592,764.438	922,548.562
19	      B7	11	600,590.000	634,169.875
20	      B8	11	577,141.562	601,769.438
21	      B9	11	602,405.312	636,123.750
22	      B10	11	579,263.375	650,834.188
23	      B11	11	545,886.375	665,407.938
24	      B12	11	506,435.312	595,803.438
25	      C1	11	471,566.406	667,508.938
26	      C2	11	522,477.156	733,194.750
27	      C3	11	536,109.875	720,110.188
28	      C4	11	584,226.688	1,100,729.500
29	      C5	11	618,058.375	1,083,368.875
30	      C6	11	601,737.375	939,217.000
31	      C7	11	609,273.312	606,914.938
32	      C8	11	641,680.000	639,627.875
33	      C9	11	628,231.812	628,974.500
34	      C10	11	607,046.750	649,042.250
35	      C11	11	576,809.250	637,648.750
36	      C12	11	538,606.312	614,820.875
37	      D1	11	469,517.719	649,743.250
38	      D2	11	484,148.219	666,586.375
39	      D3	11	513,270.656	696,385.125
40	      D4	11	563,378.938	1,046,087.062
41	      D5	11	582,902.438	1,063,694.125
42	      D6	11	610,672.312	1,005,158.250
43	      D7	11	624,663.812	610,405.812
44	      D8	11	627,253.812	625,150.875
45	      D9	11	604,559.750	621,561.375
46	      D10	11	601,728.438	622,630.438
47	      D11	11	572,246.000	619,649.875
48	      D12	11	526,000.062	578,552.500
49	      E1	11	470,017.125	668,091.312
50	      E2	11	511,628.562	706,955.938
51	      E3	11	561,282.062	764,488.188
52	      E4	11	569,363.125	1,065,117.500
53	      E5	11	587,424.062	1,055,984.875
54	      E6	11	616,040.938	991,431.688
55	      E7	11	594,747.938	588,478.000
56	      E8	11	607,112.250	597,106.125
57	      E9	11	626,069.750	628,349.812
58	      E10	11	608,680.438	626,756.375
59	      E11	11	565,159.188	604,154.500
60	      E12	11	522,160.625	565,257.625
61	      F1	11	448,120.812	646,033.438
62	      F2	11	464,241.875	645,056.750
63	      F3	11	519,906.031	706,658.875
64	      F4	11	534,457.438	1,435,843.250
65	      F5	11	566,595.312	1,261,519.875
66	      F6	11	593,718.500	1,207,053.000
67	      F7	11	583,719.500	576,136.000
68	      F8	11	570,312.375	568,546.438
69	      F9	11	587,617.438	597,775.062
70	      F10	11	548,786.812	582,731.688
71	      F11	11	527,159.188	563,270.500
72	      F12	11	496,070.531	538,219.875
73	      G1	11	429,306.469	617,300.312
74	      G2	11	475,832.219	660,451.312
75	      G3	11	493,626.281	669,954.938
76	      G4	11	527,249.562	1,315,132.125
77	      G5	11	547,604.125	1,206,596.875
78	      G6	11	550,318.688	1,123,373.375
79	      G7	11	540,022.062	540,104.000
80	      G8	11	552,586.750	555,735.375
81	      G9	11	535,531.875	552,514.750
82	      G10	11	556,619.188	590,873.750
83	      G11	11	502,198.094	535,064.875
84	      G12	11	462,566.812	504,759.094
85	      H1	11	389,708.438	587,901.312
86	      H2	11	428,042.969	608,719.062
87	      H3	11	458,165.062	631,687.312
88	      H4	11	476,832.000	1,155,067.375
89	      H5	11	508,737.875	1,065,806.375
90	      H6	11	496,720.094	1,009,805.312
91	      H7	11	503,240.781	514,089.906
92	      H8	11	529,842.812	546,987.688
93	      H9	11	504,212.531	522,518.969
94	      H10	11	491,136.656	530,740.188
95	      H11	11	455,604.500	502,964.031
96	      H12	11	427,500.688	468,060.562
1	      A1	12	467,679.625	1,137,954.000
2	      A2	12	488,457.750	1,165,865.250
3	      A3	12	509,070.344	1,208,546.875
4	      A4	12	552,321.438	1,441,644.250
5	      A5	12	563,068.875	1,476,862.250
6	      A6	12	593,014.688	1,511,517.875
7	      A7	12	590,115.500	1,092,841.875
8	      A8	12	585,603.375	1,123,788.625
9	      A9	12	597,414.875	1,158,498.750
10	      A10	12	563,118.438	1,009,507.875
11	      A11	12	546,997.562	1,397,088.500
12	      A12	12	496,303.438	1,028,415.812
13	      B1	12	455,489.344	699,640.188
14	      B2	12	469,519.844	685,163.750
15	      B3	12	527,913.500	771,093.875
16	      B4	12	566,427.562	976,743.375
17	      B5	12	581,714.688	1,078,058.625
18	      B6	12	592,129.438	1,047,341.938
19	      B7	12	600,064.750	667,547.062
20	      B8	12	576,878.938	637,746.750
21	      B9	12	602,200.625	670,940.938
22	      B10	12	578,921.125	697,080.438
23	      B11	12	545,643.188	739,592.312
24	      B12	12	506,316.156	641,552.875
25	      C1	12	471,358.688	670,341.062
26	      C2	12	522,401.531	737,029.125
27	      C3	12	535,978.312	724,009.125
28	      C4	12	583,864.938	1,298,382.500
29	      C5	12	616,825.250	1,270,144.500
30	      C6	12	601,244.938	1,074,565.500
31	      C7	12	609,144.625	612,688.125
32	      C8	12	642,100.312	645,037.062
33	      C9	12	628,410.250	633,648.938
34	      C10	12	606,804.375	676,495.125
35	      C11	12	576,765.188	667,957.688
36	      C12	12	538,294.625	639,427.375
37	      D1	12	469,720.969	652,263.688
38	      D2	12	484,131.312	670,174.188
39	      D3	12	513,445.719	698,711.125
40	      D4	12	562,991.062	1,234,767.500
41	      D5	12	582,292.125	1,254,465.000
42	      D6	12	610,129.438	1,171,606.500
43	      D7	12	624,530.125	612,445.562
44	      D8	12	627,116.312	627,177.938
45	      D9	12	604,632.375	624,026.688
46	      D10	12	601,438.625	635,248.438
47	      D11	12	572,033.562	640,144.188
48	      D12	12	526,048.750	588,047.688
49	      E1	12	469,961.875	669,346.312
50	      E2	12	511,733.031	707,880.812
51	      E3	12	561,068.938	765,593.562
52	      E4	12	568,985.375	1,256,138.375
53	      E5	12	586,912.562	1,242,578.125
54	      E6	12	615,378.500	1,149,459.250
55	      E7	12	594,660.125	589,798.125
56	      E8	12	606,860.438	598,293.875
57	      E9	12	625,914.500	630,047.688
58	      E10	12	608,454.750	633,901.250
59	      E11	12	565,110.375	613,050.562
60	      E12	12	521,864.344	572,170.688
61	      F1	12	448,265.688	648,881.812
62	      F2	12	464,370.188	646,781.812
63	      F3	12	519,915.594	709,064.438
64	      F4	12	533,936.812	1,650,603.375
65	      F5	12	565,563.375	1,473,095.750
66	      F6	12	592,960.688	1,414,589.000
67	      F7	12	583,623.875	577,223.938
68	      F8	12	570,153.062	569,949.938
69	      F9	12	587,491.562	599,443.750
70	      F10	12	548,590.375	596,475.812
71	      F11	12	526,896.938	572,430.250
72	      F12	12	495,776.750	545,677.375
73	      G1	12	429,406.250	618,858.625
74	      G2	12	475,761.781	661,151.625
75	      G3	12	493,465.844	672,141.500
76	      G4	12	526,460.250	1,524,385.375
77	      G5	12	546,629.062	1,410,151.375
78	      G6	12	549,820.375	1,318,940.750
79	      G7	12	539,694.125	541,242.250
80	      G8	12	552,124.938	557,698.188
81	      G9	12	535,198.812	553,893.562
82	      G10	12	556,349.562	591,999.062
83	      G11	12	501,748.062	537,443.562
84	      G12	12	462,001.906	505,767.000
85	      H1	12	389,610.281	588,277.688
86	      H2	12	428,154.906	610,651.562
87	      H3	12	457,738.344	633,961.688
88	      H4	12	476,004.219	1,340,490.625
89	      H5	12	508,103.938	1,246,841.125
90	      H6	12	496,190.469	1,184,859.375
91	      H7	12	503,220.875	516,119.344
92	      H8	12	529,405.875	547,806.562
93	      H9	12	503,605.781	523,255.812
94	      H10	12	490,544.719	531,895.812
95	      H11	12	455,287.188	504,066.281
96	      H12	12	426,857.312	468,185.125
1	      A1	13	467,823.844	1,342,967.250
2	      A2	13	487,829.281	1,382,657.375
3	      A3	13	508,500.125	1,428,826.250
4	      A4	13	551,409.375	1,675,390.375
5	      A5	13	561,901.875	1,711,765.000
6	      A6	13	592,003.250	1,751,915.500
7	      A7	13	589,164.000	1,376,698.625
8	      A8	13	584,726.438	1,419,112.625
9	      A9	13	596,241.000	1,458,195.500
10	      A10	13	562,238.250	1,262,060.500
11	      A11	13	546,341.625	1,733,568.500
12	      A12	13	494,566.438	1,280,283.250
13	      B1	13	455,428.656	743,044.438
14	      B2	13	469,090.438	730,294.500
15	      B3	13	528,067.750	817,294.875
16	      B4	13	565,963.875	1,140,930.875
17	      B5	13	580,943.250	1,273,924.375
18	      B6	13	591,183.625	1,232,174.750
19	      B7	13	599,518.812	729,458.938
20	      B8	13	576,732.188	704,104.500
21	      B9	13	602,039.938	736,417.750
22	      B10	13	578,774.125	783,621.500
23	      B11	13	545,216.500	868,432.688
24	      B12	13	505,979.031	724,523.062
25	      C1	13	471,227.188	672,991.188
26	      C2	13	522,677.344	742,143.000
27	      C3	13	535,743.188	728,702.562
28	      C4	13	582,932.812	1,528,717.875
29	      C5	13	615,623.000	1,500,602.750
30	      C6	13	600,095.375	1,266,452.500
31	      C7	13	608,796.938	621,608.938
32	      C8	13	641,755.938	652,794.688
33	      C9	13	628,232.062	640,715.750
34	      C10	13	606,483.125	726,472.938
35	      C11	13	576,395.375	722,855.125
36	      C12	13	537,995.812	685,320.188
37	      D1	13	469,916.219	654,589.750
38	      D2	13	483,356.312	671,552.188
39	      D3	13	513,429.906	701,952.625
40	      D4	13	562,047.562	1,454,813.750
41	      D5	13	581,362.188	1,479,745.125
42	      D6	13	609,401.375	1,386,080.750
43	      D7	13	624,121.875	614,210.750
44	      D8	13	627,025.000	629,147.875
45	      D9	13	604,543.500	626,640.688
46	      D10	13	601,040.625	655,134.000
47	      D11	13	571,203.438	676,229.000
48	      D12	13	526,144.812	605,598.438
49	      E1	13	469,816.844	670,939.375
50	      E2	13	511,580.719	709,577.812
51	      E3	13	560,803.125	767,116.562
52	      E4	13	568,446.562	1,480,621.625
53	      E5	13	586,822.062	1,467,216.750
54	      E6	13	614,870.875	1,359,523.750
55	      E7	13	594,411.438	591,980.750
56	      E8	13	606,871.562	599,616.688
57	      E9	13	625,911.312	631,964.875
58	      E10	13	608,728.312	646,577.812
59	      E11	13	564,799.125	629,938.562
60	      E12	13	521,830.844	586,149.312
61	      F1	13	448,333.062	650,632.188
62	      F2	13	464,313.219	647,603.375
63	      F3	13	519,518.812	711,191.125
64	      F4	13	533,163.812	1,874,343.000
65	      F5	13	564,996.312	1,704,417.000
66	      F6	13	592,084.062	1,645,770.625
67	      F7	13	583,304.250	578,907.375
68	      F8	13	569,812.438	570,967.438
69	      F9	13	587,153.750	601,214.875
70	      F10	13	548,013.500	622,956.250
71	      F11	13	526,161.688	589,375.688
72	      F12	13	495,877.094	558,340.375
73	      G1	13	429,182.375	619,372.375
74	      G2	13	475,839.312	663,770.938
75	      G3	13	493,662.188	674,283.688
76	      G4	13	525,925.625	1,747,181.500
77	      G5	13	546,011.188	1,633,799.000
78	      G6	13	549,500.750	1,537,146.125
79	      G7	13	539,583.000	542,609.812
80	      G8	13	551,609.625	558,461.688
81	      G9	13	534,797.812	554,189.438
82	      G10	13	556,074.062	594,486.750
83	      G11	13	501,428.750	538,309.500
84	      G12	13	461,425.344	506,496.344
85	      H1	13	389,304.000	589,145.188
86	      H2	13	428,117.125	610,826.000
87	      H3	13	457,547.344	634,343.188
88	      H4	13	475,285.250	1,541,154.500
89	      H5	13	506,980.688	1,450,608.375
90	      H6	13	495,537.062	1,382,276.500
91	      H7	13	503,126.062	517,382.531
92	      H8	13	529,089.188	548,724.688
93	      H9	13	503,324.469	523,864.938
94	      H10	13	490,190.094	533,051.750
95	      H11	13	455,443.656	504,628.031
96	      H12	13	426,560.250	469,377.062
1	      A1	14	467,825.469	1,566,018.125
2	      A2	14	487,390.906	1,614,852.250
3	      A3	14	507,913.969	1,665,736.000
4	      A4	14	550,456.500	1,920,367.250
5	      A5	14	560,877.125	1,959,565.000
6	      A6	14	590,634.375	2,006,274.250
7	      A7	14	587,936.625	1,723,114.625
8	      A8	14	583,990.500	1,772,648.500
9	      A9	14	595,198.500	1,816,570.375
