* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 10:36:32 AM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P2_20161208.eds
* Experiment Name = Nate_QDNA_P2_20161208
* Experiment Run End Time = 2016-12-08 16:33:54 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	SYBR
75	      G3	20	8,379,537.000
76	      G4	20	11,460,824.000
77	      G5	20	5,957,084.500
78	      G6	20	11,313,847.000
79	      G7	20	2,539,672.750
80	      G8	20	16,625,050.000
81	      G9	20	
82	      G10	20	
83	      G11	20	
84	      G12	20	
85	      H1	20	96,687.375
86	      H2	20	107,892.766
87	      H3	20	7,809,931.500
88	      H4	20	11,640,198.000
89	      H5	20	5,647,442.000
90	      H6	20	10,854,608.000
91	      H7	20	2,885,972.250
92	      H8	20	138,387.594
93	      H9	20	
94	      H10	20	
95	      H11	20	
96	      H12	20	
1	      A1	21	18,273,542.000
2	      A2	21	18,797,822.000
3	      A3	21	14,143,095.000
4	      A4	21	15,495,564.000
5	      A5	21	10,854,669.000
6	      A6	21	16,049,983.000
7	      A7	21	4,991,948.500
8	      A8	21	157,119.344
9	      A9	21	
10	      A10	21	
11	      A11	21	
12	      A12	21	
13	      B1	21	5,921,373.000
14	      B2	21	10,055,670.000
15	      B3	21	8,874,256.000
16	      B4	21	13,979,195.000
17	      B5	21	12,891,839.000
18	      B6	21	8,117,855.500
19	      B7	21	9,931,671.000
20	      B8	21	17,702,586.000
21	      B9	21	
22	      B10	21	
23	      B11	21	
24	      B12	21	
25	      C1	21	1,251,698.125
26	      C2	21	1,862,089.250
27	      C3	21	9,782,850.000
28	      C4	21	12,275,834.000
29	      C5	21	9,834,100.000
30	      C6	21	9,021,838.000
31	      C7	21	6,320,171.500
32	      C8	21	20,293,720.000
33	      C9	21	
34	      C10	21	
35	      C11	21	
36	      C12	21	
37	      D1	21	159,556.375
38	      D2	21	288,699.031
39	      D3	21	9,250,369.000
40	      D4	21	11,855,530.000
41	      D5	21	8,906,233.000
42	      D6	21	10,562,938.000
43	      D7	21	4,174,767.750
44	      D8	21	152,095.406
45	      D9	21	
46	      D10	21	
47	      D11	21	
48	      D12	21	
49	      E1	21	119,586.945
50	      E2	21	139,450.828
51	      E3	21	8,071,227.500
52	      E4	21	11,304,586.000
53	      E5	21	6,517,310.000
54	      E6	21	8,669,870.000
55	      E7	21	3,268,646.750
56	      E8	21	18,827,100.000
57	      E9	21	
58	      E10	21	
59	      E11	21	
60	      E12	21	
61	      F1	21	109,639.055
62	      F2	21	119,284.188
63	      F3	21	10,878,706.000
64	      F4	21	13,418,316.000
65	      F5	21	8,189,411.500
66	      F6	21	13,931,467.000
67	      F7	21	4,835,044.500
68	      F8	21	12,351,623.000
69	      F9	21	
70	      F10	21	
71	      F11	21	
72	      F12	21	
73	      G1	21	107,510.078
74	      G2	21	122,818.758
75	      G3	21	11,445,569.000
76	      G4	21	13,754,257.000
77	      G5	21	8,922,980.000
78	      G6	21	14,211,434.000
79	      G7	21	4,307,143.500
80	      G8	21	18,041,914.000
81	      G9	21	
82	      G10	21	
83	      G11	21	
84	      G12	21	
85	      H1	21	99,340.062
86	      H2	21	111,073.148
87	      H3	21	10,695,644.000
88	      H4	21	13,867,292.000
89	      H5	21	8,473,089.000
90	      H6	21	13,372,988.000
91	      H7	21	4,814,059.500
92	      H8	21	140,889.766
93	      H9	21	
94	      H10	21	
95	      H11	21	
96	      H12	21	
1	      A1	22	19,581,520.000
2	      A2	22	20,053,644.000
3	      A3	22	16,471,723.000
4	      A4	22	17,457,642.000
5	      A5	22	14,112,825.000
6	      A6	22	17,300,128.000
7	      A7	22	7,904,905.000
8	      A8	22	160,207.391
9	      A9	22	
10	      A10	22	
11	      A11	22	
12	      A12	22	
13	      B1	22	8,817,159.000
14	      B2	22	12,989,606.000
15	      B3	22	12,314,549.000
16	      B4	22	16,572,364.000
17	      B5	22	15,843,515.000
18	      B6	22	11,310,388.000
19	      B7	22	13,511,270.000
20	      B8	22	18,911,110.000
21	      B9	22	
22	      B10	22	
23	      B11	22	
24	      B12	22	
25	      C1	22	2,193,942.250
26	      C2	22	3,219,377.500
27	      C3	22	13,071,649.000
28	      C4	22	15,390,363.000
29	      C5	22	13,363,975.000
30	      C6	22	12,176,507.000
31	      C7	22	9,587,336.000
32	      C8	22	20,949,274.000
33	      C9	22	
34	      C10	22	
35	      C11	22	
36	      C12	22	
37	      D1	22	203,244.406
38	      D2	22	436,122.156
39	      D3	22	12,443,904.000
40	      D4	22	14,786,357.000
41	      D5	22	12,347,560.000
42	      D6	22	14,049,958.000
43	      D7	22	6,814,839.500
44	      D8	22	156,748.922
45	      D9	22	
46	      D10	22	
47	      D11	22	
48	      D12	22	
49	      E1	22	125,752.289
50	      E2	22	156,772.984
51	      E3	22	11,395,608.000
52	      E4	22	14,347,129.000
53	      E5	22	9,718,190.000
54	      E6	22	12,210,011.000
55	      E7	22	5,448,345.000
56	      E8	22	19,465,400.000
57	      E9	22	
58	      E10	22	
59	      E11	22	
60	      E12	22	
61	      F1	22	111,723.289
62	      F2	22	125,295.641
63	      F3	22	13,740,577.000
64	      F4	22	15,622,804.000
65	      F5	22	11,456,641.000
66	      F6	22	16,427,689.000
67	      F7	22	7,578,134.000
68	      F8	22	15,230,458.000
69	      F9	22	
70	      F10	22	
71	      F11	22	
72	      F12	22	
73	      G1	22	110,256.195
74	      G2	22	126,973.562
75	      G3	22	14,016,349.000
76	      G4	22	15,224,688.000
77	      G5	22	12,009,740.000
78	      G6	22	16,131,232.000
79	      G7	22	6,892,904.000
80	      G8	22	18,966,048.000
81	      G9	22	
82	      G10	22	
83	      G11	22	
84	      G12	22	
85	      H1	22	100,592.070
86	      H2	22	112,815.914
87	      H3	22	13,122,174.000
88	      H4	22	15,271,755.000
89	      H5	22	11,406,096.000
90	      H6	22	14,959,624.000
91	      H7	22	7,490,809.500
92	      H8	22	143,928.062
93	      H9	22	
94	      H10	22	
95	      H11	22	
96	      H12	22	
1	      A1	23	20,561,242.000
2	      A2	23	21,014,708.000
3	      A3	23	17,714,632.000
4	      A4	23	18,544,492.000
5	      A5	23	16,471,408.000
6	      A6	23	17,805,498.000
7	      A7	23	11,378,442.000
8	      A8	23	162,194.641
9	      A9	23	
10	      A10	23	
11	      A11	23	
12	      A12	23	
13	      B1	23	11,850,890.000
14	      B2	23	15,424,521.000
15	      B3	23	15,276,409.000
16	      B4	23	18,100,300.000
17	      B5	23	17,759,978.000
18	      B6	23	14,082,444.000
19	      B7	23	16,582,671.000
20	      B8	23	19,509,392.000
21	      B9	23	
22	      B10	23	
23	      B11	23	
24	      B12	23	
25	      C1	23	3,755,563.500
26	      C2	23	5,320,828.000
27	      C3	23	15,630,896.000
28	      C4	23	17,550,486.000
29	      C5	23	16,250,946.000
30	      C6	23	14,717,546.000
31	      C7	23	13,116,478.000
32	      C8	23	21,524,802.000
33	      C9	23	
34	      C10	23	
35	      C11	23	
36	      C12	23	
37	      D1	23	280,889.344
38	      D2	23	706,395.188
39	      D3	23	15,000,058.000
40	      D4	23	16,782,982.000
41	      D5	23	15,311,980.000
42	      D6	23	16,729,263.000
43	      D7	23	10,214,290.000
44	      D8	23	160,296.109
45	      D9	23	
46	      D10	23	
47	      D11	23	
48	      D12	23	
49	      E1	23	133,892.469
50	      E2	23	184,355.969
51	      E3	23	14,398,597.000
52	      E4	23	16,529,743.000
53	      E5	23	13,003,803.000
54	      E6	23	15,368,590.000
55	      E7	23	8,429,834.000
56	      E8	23	20,003,104.000
57	      E9	23	
58	      E10	23	
59	      E11	23	
60	      E12	23	
61	      F1	23	115,618.234
62	      F2	23	131,136.625
63	      F3	23	15,708,893.000
64	      F4	23	16,899,044.000
65	      F5	23	14,337,010.000
66	      F6	23	17,782,918.000
67	      F7	23	10,765,750.000
68	      F8	23	17,065,262.000
69	      F9	23	
70	      F10	23	
71	      F11	23	
72	      F12	23	
73	      G1	23	111,189.406
74	      G2	23	129,054.508
75	      G3	23	15,639,748.000
76	      G4	23	16,037,002.000
77	      G5	23	14,478,089.000
78	      G6	23	17,024,864.000
79	      G7	23	10,048,908.000
80	      G8	23	19,645,938.000
81	      G9	23	
82	      G10	23	
83	      G11	23	
84	      G12	23	
85	      H1	23	101,735.953
86	      H2	23	115,075.773
87	      H3	23	14,666,448.000
88	      H4	23	16,042,295.000
89	      H5	23	13,764,517.000
90	      H6	23	15,665,458.000
91	      H7	23	10,525,968.000
92	      H8	23	145,951.031
93	      H9	23	
94	      H10	23	
95	      H11	23	
96	      H12	23	
1	      A1	24	21,328,820.000
2	      A2	24	21,767,044.000
3	      A3	24	18,290,882.000
4	      A4	24	19,170,150.000
5	      A5	24	17,652,020.000
6	      A6	24	18,092,774.000
7	      A7	24	14,676,676.000
8	      A8	24	164,465.812
9	      A9	24	
10	      A10	24	
11	      A11	24	
12	      A12	24	
13	      B1	24	14,485,525.000
14	      B2	24	17,264,654.000
15	      B3	24	17,146,820.000
16	      B4	24	18,887,988.000
17	      B5	24	18,739,624.000
18	      B6	24	15,854,822.000
19	      B7	24	18,708,232.000
20	      B8	24	19,931,258.000
21	      B9	24	
22	      B10	24	
23	      B11	24	
24	      B12	24	
25	      C1	24	6,076,342.000
26	      C2	24	8,155,335.000
27	      C3	24	17,086,784.000
28	      C4	24	18,699,544.000
29	      C5	24	18,024,236.000
30	      C6	24	16,181,586.000
31	      C7	24	16,140,720.000
32	      C8	24	22,014,872.000
33	      C9	24	
34	      C10	24	
35	      C11	24	
36	      C12	24	
37	      D1	24	426,972.719
38	      D2	24	1,204,389.125
39	      D3	24	16,502,265.000
40	      D4	24	17,871,632.000
41	      D5	24	17,184,520.000
42	      D6	24	18,218,056.000
43	      D7	24	13,755,772.000
44	      D8	24	163,743.875
45	      D9	24	
46	      D10	24	
47	      D11	24	
48	      D12	24	
49	      E1	24	146,742.812
50	      E2	24	234,645.500
51	      E3	24	16,456,004.000
52	      E4	24	17,756,058.000
53	      E5	24	15,571,815.000
54	      E6	24	17,466,592.000
55	      E7	24	11,761,883.000
56	      E8	24	20,472,904.000
57	      E9	24	
58	      E10	24	
59	      E11	24	
60	      E12	24	
61	      F1	24	117,137.102
62	      F2	24	137,927.531
63	      F3	24	16,720,978.000
64	      F4	24	17,581,088.000
65	      F5	24	16,184,444.000
66	      F6	24	18,327,544.000
67	      F7	24	13,707,243.000
68	      F8	24	17,943,854.000
69	      F9	24	
70	      F10	24	
71	      F11	24	
72	      F12	24	
73	      G1	24	111,934.484
74	      G2	24	130,852.664
75	      G3	24	16,434,715.000
76	      G4	24	16,538,358.000
77	      G5	24	15,879,950.000
78	      G6	24	17,386,994.000
79	      G7	24	13,135,244.000
80	      G8	24	20,177,322.000
81	      G9	24	
82	      G10	24	
83	      G11	24	
84	      G12	24	
85	      H1	24	102,054.984
86	      H2	24	116,585.430
87	      H3	24	15,417,264.000
88	      H4	24	16,548,986.000
89	      H5	24	15,118,989.000
90	      H6	24	15,979,139.000
91	      H7	24	13,253,508.000
92	      H8	24	148,177.891
93	      H9	24	
94	      H10	24	
95	      H11	24	
96	      H12	24	
1	      A1	25	21,943,070.000
2	      A2	25	22,369,404.000
3	      A3	25	18,690,402.000
4	      A4	25	19,666,746.000
5	      A5	25	18,089,720.000
6	      A6	25	18,365,832.000
7	      A7	25	17,109,990.000
8	      A8	25	166,006.719
9	      A9	25	
10	      A10	25	
11	      A11	25	
12	      A12	25	
13	      B1	25	16,528,728.000
14	      B2	25	18,593,900.000
15	      B3	25	18,022,860.000
16	      B4	25	19,386,334.000
17	      B5	25	19,244,314.000
18	      B6	25	16,643,827.000
19	      B7	25	20,002,650.000
20	      B8	25	20,317,248.000
21	      B9	25	
22	      B10	25	
23	      B11	25	
24	      B12	25	
25	      C1	25	9,027,683.000
26	      C2	25	11,323,879.000
27	      C3	25	17,733,272.000
28	      C4	25	19,302,006.000
29	      C5	25	18,806,758.000
30	      C6	25	16,764,351.000
31	      C7	25	18,209,910.000
32	      C8	25	22,418,342.000
33	      C9	25	
34	      C10	25	
35	      C11	25	
36	      C12	25	
37	      D1	25	701,062.625
38	      D2	25	2,086,908.000
39	      D3	25	17,181,794.000
40	      D4	25	18,458,278.000
41	      D5	25	18,010,410.000
42	      D6	25	18,818,140.000
43	      D7	25	16,670,636.000
44	      D8	25	165,824.031
45	      D9	25	
46	      D10	25	
47	      D11	25	
48	      D12	25	
49	      E1	25	167,687.547
50	      E2	25	326,907.500
51	      E3	25	17,478,816.000
52	      E4	25	18,406,136.000
53	      E5	25	17,020,788.000
54	      E6	25	18,428,298.000
55	      E7	25	14,721,618.000
56	      E8	25	20,861,264.000
57	      E9	25	
58	      E10	25	
59	      E11	25	
60	      E12	25	
61	      F1	25	119,353.133
62	      F2	25	148,118.672
63	      F3	25	17,195,234.000
64	      F4	25	18,057,690.000
65	      F5	25	16,980,804.000
66	      F6	25	18,606,610.000
67	      F7	25	15,785,282.000
68	      F8	25	18,354,790.000
69	      F9	25	
70	      F10	25	
71	      F11	25	
72	      F12	25	
73	      G1	25	112,049.203
74	      G2	25	131,182.188
75	      G3	25	16,855,300.000
76	      G4	25	16,956,148.000
77	      G5	25	16,408,144.000
78	      G6	25	17,638,508.000
79	      G7	25	15,466,193.000
80	      G8	25	20,604,390.000
81	      G9	25	
82	      G10	25	
83	      G11	25	
84	      G12	25	
85	      H1	25	102,156.172
86	      H2	25	116,961.445
87	      H3	25	15,816,118.000
88	      H4	25	16,972,818.000
89	      H5	25	15,643,346.000
90	      H6	25	16,227,193.000
91	      H7	25	15,146,948.000
92	      H8	25	149,054.031
93	      H9	25	
94	      H10	25	
95	      H11	25	
96	      H12	25	
1	      A1	26	22,442,002.000
2	      A2	26	22,877,152.000
3	      A3	26	19,052,066.000
4	      A4	26	20,116,698.000
5	      A5	26	18,363,282.000
6	      A6	26	18,622,718.000
7	      A7	26	18,456,396.000
8	      A8	26	166,571.641
9	      A9	26	
10	      A10	26	
11	      A11	26	
12	      A12	26	
13	      B1	26	18,031,580.000
14	      B2	26	19,593,608.000
15	      B3	26	18,424,720.000
16	      B4	26	19,803,654.000
17	      B5	26	19,636,574.000
18	      B6	26	16,950,028.000
19	      B7	26	20,808,548.000
20	      B8	26	20,676,200.000
21	      B9	26	
22	      B10	26	
23	      B11	26	
24	      B12	26	
25	      C1	26	12,101,694.000
26	      C2	26	14,252,550.000
27	      C3	26	18,085,942.000
28	      C4	26	19,758,948.000
29	      C5	26	19,158,580.000
30	      C6	26	17,000,394.000
31	      C7	26	19,398,936.000
32	      C8	26	22,728,298.000
33	      C9	26	
34	      C10	26	
35	      C11	26	
36	      C12	26	
37	      D1	26	1,206,780.875
38	      D2	26	3,553,385.500
39	      D3	26	17,546,134.000
40	      D4	26	18,899,008.000
41	      D5	26	18,321,750.000
42	      D6	26	19,095,358.000
43	      D7	26	18,557,074.000
44	      D8	26	168,306.688
45	      D9	26	
46	      D10	26	
47	      D11	26	
48	      D12	26	
49	      E1	26	207,008.875
50	      E2	26	500,078.406
51	      E3	26	17,966,992.000
52	      E4	26	18,859,446.000
53	      E5	26	17,578,088.000
54	      E6	26	18,786,760.000
55	      E7	26	16,756,579.000
56	      E8	26	21,168,890.000
57	      E9	26	
58	      E10	26	
59	      E11	26	
60	      E12	26	
61	      F1	26	123,683.961
62	      F2	26	167,716.188
63	      F3	26	17,551,306.000
64	      F4	26	18,487,016.000
65	      F5	26	17,270,494.000
66	      F6	26	18,858,454.000
67	      F7	26	16,903,684.000
68	      F8	26	18,657,084.000
69	      F9	26	
70	      F10	26	
71	      F11	26	
72	      F12	26	
73	      G1	26	112,822.633
74	      G2	26	132,488.391
75	      G3	26	17,194,696.000
76	      G4	26	17,325,860.000
77	      G5	26	16,647,265.000
78	      G6	26	17,874,600.000
79	      G7	26	16,792,178.000
80	      G8	26	20,961,056.000
81	      G9	26	
82	      G10	26	
83	      G11	26	
84	      G12	26	
85	      H1	26	103,398.531
86	      H2	26	117,263.906
87	      H3	26	16,133,959.000
88	      H4	26	17,309,990.000
89	      H5	26	15,882,575.000
90	      H6	26	16,465,838.000
91	      H7	26	16,125,837.000
92	      H8	26	150,767.062
93	      H9	26	
94	      H10	26	
95	      H11	26	
96	      H12	26	
1	      A1	27	22,832,962.000
2	      A2	27	23,271,922.000
3	      A3	27	19,365,640.000
4	      A4	27	20,474,618.000
5	      A5	27	18,632,948.000
6	      A6	27	18,833,872.000
7	      A7	27	19,073,830.000
8	      A8	27	166,824.969
9	      A9	27	
10	      A10	27	
11	      A11	27	
12	      A12	27	
13	      B1	27	19,134,018.000
14	      B2	27	20,358,744.000
15	      B3	27	18,711,248.000
16	      B4	27	20,175,566.000
17	      B5	27	19,984,522.000
18	      B6	27	17,155,374.000
19	      B7	27	21,394,594.000
20	      B8	27	20,941,462.000
21	      B9	27	
22	      B10	27	
23	      B11	27	
24	      B12	27	
25	      C1	27	14,756,664.000
26	      C2	27	16,565,159.000
27	      C3	27	18,378,014.000
28	      C4	27	20,155,210.000
29	      C5	27	19,434,462.000
30	      C6	27	17,184,458.000
31	      C7	27	20,079,096.000
32	      C8	27	22,965,754.000
33	      C9	27	
34	      C10	27	
35	      C11	27	
36	      C12	27	
37	      D1	27	2,105,451.000
38	      D2	27	5,747,355.000
39	      D3	27	17,843,418.000
40	      D4	27	19,272,176.000
41	      D5	27	18,534,976.000
42	      D6	27	19,326,988.000
43	      D7	27	19,560,348.000
44	      D8	27	171,072.922
45	      D9	27	
46	      D10	27	
47	      D11	27	
48	      D12	27	
49	      E1	27	282,240.031
50	      E2	27	826,386.875
51	      E3	27	18,299,796.000
52	      E4	27	19,248,296.000
53	      E5	27	17,783,986.000
54	      E6	27	18,995,078.000
55	      E7	27	17,841,542.000
56	      E8	27	21,394,656.000
57	      E9	27	
58	      E10	27	
59	      E11	27	
60	      E12	27	
61	      F1	27	130,467.836
62	      F2	27	203,476.594
63	      F3	27	17,836,464.000
64	      F4	27	18,834,292.000
65	      F5	27	17,474,072.000
66	      F6	27	19,083,198.000
67	      F7	27	17,415,116.000
68	      F8	27	18,911,810.000
69	      F9	27	
70	      F10	27	
71	      F11	27	
72	      F12	27	
73	      G1	27	113,792.258
74	      G2	27	134,211.562
75	      G3	27	17,494,436.000
76	      G4	27	17,624,586.000
77	      G5	27	16,840,992.000
78	      G6	27	18,080,318.000
79	      G7	27	17,381,252.000
80	      G8	27	21,221,564.000
81	      G9	27	
82	      G10	27	
83	      G11	27	
84	      G12	27	
85	      H1	27	103,732.180
86	      H2	27	117,416.305
87	      H3	27	16,437,490.000
88	      H4	27	17,605,996.000
89	      H5	27	16,114,373.000
90	      H6	27	16,670,115.000
91	      H7	27	16,579,488.000
92	      H8	27	152,564.844
93	      H9	27	
94	      H10	27	
95	      H11	27	
96	      H12	27	
1	      A1	28	23,150,216.000
2	      A2	28	23,572,434.000
3	      A3	28	19,609,234.000
4	      A4	28	20,747,398.000
5	      A5	28	18,872,040.000
6	      A6	28	18,972,390.000
7	      A7	28	19,442,730.000
8	      A8	28	167,086.469
9	      A9	28	
10	      A10	28	
11	      A11	28	
12	      A12	28	
13	      B1	28	19,946,654.000
14	      B2	28	20,940,448.000
15	      B3	28	18,996,508.000
16	      B4	28	20,479,788.000
17	      B5	28	20,263,416.000
18	      B6	28	17,363,130.000
19	      B7	28	21,864,762.000
20	      B8	28	21,131,348.000
21	      B9	28	
22	      B10	28	
23	      B11	28	
24	      B12	28	
25	      C1	28	16,791,108.000
26	      C2	28	18,266,342.000
27	      C3	28	18,643,186.000
28	      C4	28	20,478,424.000
29	      C5	28	19,709,628.000
30	      C6	28	17,376,238.000
31	      C7	28	20,583,506.000
32	      C8	28	23,133,804.000
33	      C9	28	
34	      C10	28	
35	      C11	28	
36	      C12	28	
37	      D1	28	3,600,303.750
38	      D2	28	8,550,288.000
39	      D3	28	18,109,140.000
40	      D4	28	19,585,534.000
41	      D5	28	18,752,064.000
42	      D6	28	19,537,360.000
43	      D7	28	20,117,138.000
44	      D8	28	173,961.891
45	      D9	28	
46	      D10	28	
47	      D11	28	
48	      D12	28	
49	      E1	28	425,214.406
50	      E2	28	1,424,477.250
51	      E3	28	18,594,520.000
52	      E4	28	19,586,770.000
53	      E5	28	17,972,092.000
54	      E6	28	19,196,072.000
55	      E7	28	18,376,962.000
56	      E8	28	21,559,004.000
57	      E9	28	
58	      E10	28	
59	      E11	28	
60	      E12	28	
61	      F1	28	142,944.047
62	      F2	28	270,558.031
63	      F3	28	18,075,480.000
64	      F4	28	19,113,548.000
65	      F5	28	17,670,716.000
66	      F6	28	19,261,064.000
67	      F7	28	17,753,502.000
68	      F8	28	19,124,450.000
69	      F9	28	
70	      F10	28	
71	      F11	28	
72	      F12	28	
73	      G1	28	114,747.594
74	      G2	28	138,715.344
75	      G3	28	17,752,148.000
76	      G4	28	17,865,802.000
77	      G5	28	17,005,976.000
78	      G6	28	18,229,746.000
79	      G7	28	17,704,194.000
80	      G8	28	21,410,114.000
81	      G9	28	
82	      G10	28	
83	      G11	28	
84	      G12	28	
85	      H1	28	104,746.008
86	      H2	28	117,862.609
87	      H3	28	16,689,619.000
88	      H4	28	17,813,060.000
89	      H5	28	16,331,374.000
90	      H6	28	16,822,120.000
91	      H7	28	16,880,820.000
92	      H8	28	155,964.578
93	      H9	28	
94	      H10	28	
95	      H11	28	
96	      H12	28	
1	      A1	29	23,401,208.000
2	      A2	29	23,812,958.000
3	      A3	29	19,814,104.000
4	      A4	29	20,951,194.000
5	      A5	29	19,059,620.000
6	      A6	29	19,067,992.000
7	      A7	29	19,765,686.000
8	      A8	29	166,926.312
9	      A9	29	
10	      A10	29	
11	      A11	29	
12	      A12	29	
13	      B1	29	20,581,588.000
14	      B2	29	21,398,310.000
15	      B3	29	19,252,714.000
16	      B4	29	20,731,926.000
17	      B5	29	20,501,680.000
18	      B6	29	17,554,680.000
19	      B7	29	22,248,610.000
20	      B8	29	21,278,296.000
21	      B9	29	
22	      B10	29	
23	      B11	29	
24	      B12	29	
25	      C1	29	18,276,250.000
26	      C2	29	19,507,260.000
27	      C3	29	18,866,748.000
28	      C4	29	20,748,452.000
29	      C5	29	19,933,498.000
30	      C6	29	17,538,700.000
31	      C7	29	21,006,538.000
32	      C8	29	23,242,098.000
33	      C9	29	
34	      C10	29	
35	      C11	29	
36	      C12	29	
37	      D1	29	5,823,466.500
38	      D2	29	11,492,921.000
39	      D3	29	18,330,176.000
40	      D4	29	19,847,266.000
41	      D5	29	18,940,714.000
42	      D6	29	19,725,792.000
43	      D7	29	20,526,598.000
44	      D8	29	181,136.500
45	      D9	29	
46	      D10	29	
47	      D11	29	
48	      D12	29	
49	      E1	29	694,648.375
50	      E2	29	2,474,640.750
51	      E3	29	18,850,166.000
52	      E4	29	19,859,116.000
53	      E5	29	18,163,412.000
54	      E6	29	19,380,608.000
55	      E7	29	18,741,278.000
56	      E8	29	21,677,668.000
57	      E9	29	
58	      E10	29	
59	      E11	29	
60	      E12	29	
61	      F1	29	167,429.359
62	      F2	29	400,015.562
63	      F3	29	18,292,390.000
64	      F4	29	19,319,552.000
65	      F5	29	17,862,888.000
66	      F6	29	19,397,636.000
67	      F7	29	18,070,172.000
68	      F8	29	19,287,966.000
69	      F9	29	
70	      F10	29	
71	      F11	29	
72	      F12	29	
73	      G1	29	117,519.055
74	      G2	29	145,780.500
75	      G3	29	17,952,346.000
76	      G4	29	18,051,598.000
77	      G5	29	17,124,304.000
78	      G6	29	18,351,946.000
79	      G7	29	17,991,654.000
80	      G8	29	21,545,640.000
81	      G9	29	
82	      G10	29	
83	      G11	29	
84	      G12	29	
85	      H1	29	104,785.172
86	      H2	29	120,511.773
87	      H3	29	16,889,918.000
88	      H4	29	17,974,414.000
89	      H5	29	16,546,325.000
90	      H6	29	16,941,870.000
91	      H7	29	17,161,496.000
92	      H8	29	162,626.188
93	      H9	29	
94	      H10	29	
95	      H11	29	
96	      H12	29	
1	      A1	30	23,576,084.000
2	      A2	30	23,987,204.000
3	      A3	30	19,949,942.000
4	      A4	30	21,085,086.000
5	      A5	30	19,191,140.000
6	      A6	30	19,124,362.000
7	      A7	30	20,043,272.000
8	      A8	30	167,522.312
9	      A9	30	
10	      A10	30	
11	      A11	30	
12	      A12	30	
13	      B1	30	21,069,008.000
14	      B2	30	21,757,816.000
15	      B3	30	19,433,188.000
16	      B4	30	20,896,988.000
17	      B5	30	20,659,458.000
18	      B6	30	17,694,334.000
19	      B7	30	22,535,830.000
20	      B8	30	21,373,238.000
21	      B9	30	
22	      B10	30	
23	      B11	30	
24	      B12	30	
25	      C1	30	19,353,324.000
26	      C2	30	20,422,024.000
27	      C3	30	19,028,696.000
28	      C4	30	20,943,194.000
29	      C5	30	20,093,150.000
30	      C6	30	17,659,220.000
31	      C7	30	21,337,376.000
32	      C8	30	23,303,182.000
33	      C9	30	
34	      C10	30	
35	      C11	30	
36	      C12	30	
37	      D1	30	8,671,806.000
38	      D2	30	14,049,014.000
39	      D3	30	18,498,342.000
40	      D4	30	20,034,316.000
41	      D5	30	19,076,392.000
42	      D6	30	19,848,420.000
43	      D7	30	20,845,812.000
44	      D8	30	194,746.203
45	      D9	30	
46	      D10	30	
47	      D11	30	
48	      D12	30	
49	      E1	30	1,193,308.500
50	      E2	30	4,177,249.500
51	      E3	30	19,036,680.000
52	      E4	30	20,045,528.000
53	      E5	30	18,310,528.000
54	      E6	30	19,531,330.000
55	      E7	30	19,044,834.000
56	      E8	30	21,740,442.000
57	      E9	30	
58	      E10	30	
59	      E11	30	
60	      E12	30	
61	      F1	30	213,868.578
62	      F2	30	643,766.125
63	      F3	30	18,440,386.000
64	      F4	30	19,446,690.000
65	      F5	30	18,002,152.000
66	      F6	30	19,490,312.000
67	      F7	30	18,336,866.000
68	      F8	30	19,392,886.000
69	      F9	30	
70	      F10	30	
71	      F11	30	
72	      F12	30	
73	      G1	30	121,362.352
74	      G2	30	159,532.656
75	      G3	30	18,096,114.000
76	      G4	30	18,178,048.000
77	      G5	30	17,176,904.000
78	      G6	30	18,427,778.000
79	      G7	30	18,229,260.000
80	      G8	30	21,624,976.000
81	      G9	30	
82	      G10	30	
83	      G11	30	
84	      G12	30	
85	      H1	30	105,141.398
86	      H2	30	122,503.375
87	      H3	30	17,020,372.000
88	      H4	30	18,076,800.000
89	      H5	30	16,693,243.000
90	      H6	30	17,005,502.000
