* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 10:36:32 AM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P2_20161208.eds
* Experiment Name = Nate_QDNA_P2_20161208
* Experiment Run End Time = 2016-12-08 16:33:54 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Raw Data]
Well	Well Position	Cycle	x1-m1	x2-m2	x3-m3	x4-m4
9	      A9	2	37,860.336	6,501.877	5,863.992	6,155.276
10	      A10	2	35,155.094	3,286.182	1,589.799	3,204.979
11	      A11	2	51,704.957	6,252.104	2,849.363	6,092.767
12	      A12	2	40,745.426	4,517.747	3,285.321	4,280.017
13	      B1	2	149,007.641	3,103.159	1,009.389	1,720.413
14	      B2	2	129,624.797	1,952.754	405.145	1,972.062
15	      B3	2	140,831.938	1,928.937	282.302	3,558.052
16	      B4	2	139,804.312	1,044.803	908.135	107.386
17	      B5	2	147,243.250	2,432.881	172.761	129.424
18	      B6	2	198,401.391	5,614.364	850.206	-104.007
19	      B7	2	141,921.781	1,983.346	1,534.979	885.548
20	      B8	2	239,775.469	3,284.352	1,178.076	2,056.651
21	      B9	2	17,714.314	4,021.322	2,997.001	3,217.899
22	      B10	2	16,079.904	1,584.775	419.917	-374.102
23	      B11	2	16,321.911	1,908.206	625.614	60.246
24	      B12	2	17,424.406	3,374.879	1,874.150	1,622.478
25	      C1	2	117,188.016	1,751.681	849.402	-348.023
26	      C2	2	124,027.891	2,646.843	2,080.108	-25.408
27	      C3	2	140,503.094	3,168.383	3,400.028	3,025.358
28	      C4	2	142,579.672	2,156.449	1,201.531	1,690.480
29	      C5	2	142,329.234	4,127.284	2,315.612	3,874.059
30	      C6	2	142,173.219	4,015.696	2,138.727	1,390.538
31	      C7	2	139,541.547	2,254.793	706.286	127.996
32	      C8	2	195,792.516	5,407.577	5,383.097	1,858.812
33	      C9	2	18,838.623	3,212.736	1,500.939	3,932.721
34	      C10	2	13,324.299	2,369.143	962.960	2,226.871
35	      C11	2	12,224.075	1,477.446	253.234	607.212
36	      C12	2	22,487.492	2,952.301	1,484.147	1,508.326
37	      D1	2	114,129.008	1,044.678	106.659	455.529
38	      D2	2	122,335.008	3,602.374	1,598.267	1,885.683
39	      D3	2	124,975.078	2,339.340	2,476.396	-340.448
40	      D4	2	142,120.906	5,092.075	2,391.683	1,520.222
41	      D5	2	135,774.500	1,796.873	735.677	-427.577
42	      D6	2	155,190.234	2,355.832	948.576	1,857.561
43	      D7	2	136,992.141	1,306.693	815.069	650.780
44	      D8	2	138,562.469	2,378.133	60.956	1,115.562
45	      D9	2	16,013.600	3,530.744	4,178.140	2,654.750
46	      D10	2	14,358.849	2,541.192	264.910	2,418.983
47	      D11	2	12,226.500	2,291.454	494.077	1,196.212
48	      D12	2	23,151.672	4,025.058	2,993.994	2,753.089
49	      E1	2	116,257.547	1,324.450	662.252	1,343.897
50	      E2	2	117,362.234	640.956	889.566	1,802.305
51	      E3	2	139,644.438	4,536.723	2,705.771	2,760.729
52	      E4	2	135,676.453	1,610.208	301.440	348.263
53	      E5	2	134,874.906	3,212.219	3,904.085	1,780.507
54	      E6	2	154,944.922	908.946	478.683	189.122
55	      E7	2	136,911.391	2,308.962	1,316.970	2,824.672
56	      E8	2	251,639.141	1,422.572	843.241	882.896
57	      E9	2	22,220.100	2,822.999	1,475.475	2,573.663
58	      E10	2	24,355.119	3,151.721	2,278.995	1,279.947
59	      E11	2	17,916.615	1,884.766	1,176.785	2,290.260
60	      E12	2	16,538.469	2,094.973	1,807.338	713.964
61	      F1	2	106,984.945	289.797	474.931	80.972
62	      F2	2	108,366.852	1,877.256	2,089.768	766.091
63	      F3	2	145,054.438	1,942.917	1,953.898	760.485
64	      F4	2	134,592.969	2,008.159	631.002	-375.214
65	      F5	2	135,456.109	2,290.365	560.567	-630.106
66	      F6	2	176,457.281	2,551.653	1,617.779	2,203.287
67	      F7	2	132,996.094	1,946.434	644.789	936.602
68	      F8	2	183,115.203	1,797.721	740.973	1,911.944
69	      F9	2	15,351.441	3,329.779	2,096.692	1,293.266
70	      F10	2	9,748.455	2,079.183	1,246.431	1,290.697
71	      F11	2	14,158.125	1,888.994	1,176.785	1,793.512
72	      F12	2	14,691.771	3,468.006	1,109.016	1,297.978
73	      G1	2	106,814.523	930.148	-649.170	-422.343
74	      G2	2	114,622.984	2,279.335	310.745	-1,248.498
75	      G3	2	141,646.969	2,558.152	1,616.835	1,942.019
76	      G4	2	131,411.781	1,521.479	-615.173	-83.918
77	      G5	2	133,863.031	1,986.568	1,040.324	-521.437
78	      G6	2	184,724.781	2,401.121	1,159.968	678.440
79	      G7	2	134,171.438	2,056.464	586.269	525.033
80	      G8	2	192,723.047	2,431.110	1,114.383	1,493.241
81	      G9	2	13,126.560	8,881.177	32,733.844	10,047.902
82	      G10	2	14,553.776	2,283.364	1,064.807	1,550.797
83	      G11	2	16,908.502	2,459.215	846.436	257.515
84	      G12	2	25,348.855	4,015.303	2,706.844	1,830.466
85	      H1	2	104,387.188	1,054.193	393.603	1,173.249
86	      H2	2	105,070.164	1,322.299	632.685	1,445.095
87	      H3	2	129,495.656	2,001.110	146.666	603.562
88	      H4	2	145,528.641	4,056.089	3,229.516	2,281.042
89	      H5	2	120,115.062	1,468.228	2,058.905	276.195
90	      H6	2	172,855.297	2,134.173	941.440	2,793.969
91	      H7	2	127,448.914	1,956.811	1,364.269	1,484.950
92	      H8	2	142,742.844	3,079.160	2,005.050	1,085.015
93	      H9	2	22,279.635	4,011.049	2,420.532	3,579.431
94	      H10	2	22,858.398	4,359.042	1,427.200	2,147.399
95	      H11	2	24,805.572	3,773.268	1,971.702	3,870.075
96	      H12	2	24,027.680	5,606.778	2,657.498	2,989.313
1	      A1	3	317,725.062	7,443.914	3,185.036	2,275.213
2	      A2	3	304,034.375	3,663.642	1,620.534	2,720.356
3	      A3	3	163,388.953	97,501.438	28,556.719	1,061.350
4	      A4	3	152,877.422	2,344.665	1,681.334	1,689.628
5	      A5	3	148,914.656	1,794.708	1,102.149	1,183.072
6	      A6	3	196,083.719	2,479.541	656.753	622.563
7	      A7	3	164,848.062	1,946.093	568.546	-812.969
8	      A8	3	145,889.391	2,503.063	1,079.540	1,921.366
9	      A9	3	35,200.312	6,815.833	5,342.453	6,141.777
10	      A10	3	34,847.590	3,364.680	1,690.408	3,488.352
11	      A11	3	51,272.418	6,007.338	2,191.562	5,888.020
12	      A12	3	42,111.758	5,199.556	3,041.298	4,288.902
13	      B1	3	148,537.453	2,702.768	1,152.745	2,025.674
14	      B2	3	127,970.453	1,459.093	15.460	1,779.597
15	      B3	3	138,679.656	1,881.244	458.753	3,726.285
16	      B4	3	138,861.156	1,528.823	1,077.646	300.445
17	      B5	3	146,518.312	2,324.829	224.035	384.763
18	      B6	3	196,281.984	5,331.964	768.528	168.909
19	      B7	3	140,968.578	1,796.511	1,305.175	923.396
20	      B8	3	237,596.234	3,619.367	1,029.414	1,886.178
21	      B9	3	17,328.514	3,492.408	3,019.684	2,690.062
22	      B10	3	17,033.045	1,772.312	483.209	-459.430
23	      B11	3	16,557.719	1,768.307	-26.923	-32.682
24	      B12	3	18,158.824	3,689.744	1,869.792	1,108.620
25	      C1	3	114,650.469	1,424.001	553.703	122.412
26	      C2	3	124,799.727	3,149.908	1,499.866	225.197
27	      C3	3	139,124.875	2,701.480	3,305.705	2,604.474
28	      C4	3	141,991.844	1,857.762	874.247	1,397.751
29	      C5	3	141,272.328	3,778.495	2,427.281	3,955.534
30	      C6	3	139,979.906	3,823.446	2,200.023	751.429
31	      C7	3	137,740.953	2,237.156	309.701	-241.281
32	      C8	3	200,634.016	5,095.530	5,464.144	1,807.936
33	      C9	3	18,405.336	3,054.612	1,842.156	4,098.552
34	      C10	3	12,477.487	1,952.660	819.707	2,330.859
35	      C11	3	12,262.704	1,325.037	28.342	779.592
36	      C12	3	22,889.539	3,069.769	1,508.937	1,939.553
37	      D1	3	113,198.891	1,120.870	708.890	154.687
38	      D2	3	122,059.820	3,318.469	2,009.714	2,081.024
39	      D3	3	126,384.938	2,298.034	3,436.408	-380.742
40	      D4	3	143,230.438	4,884.985	2,466.352	1,329.692
41	      D5	3	135,893.062	2,102.056	1,034.836	-225.268
