* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 19:01:23 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\ERCC5_10_20161206.eds
* Experiment Name = ERCC5_10_20161206
* Experiment Run End Time = 2016-12-06 17:44:20 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM
37	      D1	7	464,619.906	507,155.500
38	      D2	7	482,467.688	517,991.250
39	      D3	7	506,729.281	526,866.938
40	      D4	7	557,709.250	582,996.562
41	      D5	7	572,675.750	634,822.438
42	      D6	7	599,206.125	613,938.438
43	      D7	7	619,187.375	718,960.125
44	      D8	7	625,992.375	731,810.500
45	      D9	7	585,491.062	678,135.000
46	      D10	7	600,094.000	728,966.688
47	      D11	7	558,056.875	691,532.250
48	      D12	7	514,108.750	652,094.562
49	      E1	7	462,432.062	501,709.844
50	      E2	7	501,570.156	529,633.438
51	      E3	7	553,567.188	578,986.562
52	      E4	7	550,971.750	562,913.312
53	      E5	7	571,039.688	616,177.625
54	      E6	7	612,329.812	636,882.000
55	      E7	7	582,708.625	676,863.812
56	      E8	7	589,453.750	679,402.375
57	      E9	7	601,038.000	704,707.812
58	      E10	7	599,527.500	724,162.625
59	      E11	7	553,498.875	696,994.812
60	      E12	7	505,417.688	638,896.812
61	      F1	7	440,253.219	479,135.531
62	      F2	7	457,595.531	485,191.375
63	      F3	7	505,774.219	522,290.969
64	      F4	7	528,509.500	556,772.062
65	      F5	7	581,578.938	706,378.688
66	      F6	7	588,273.500	663,016.562
67	      F7	7	559,406.875	647,435.500
68	      F8	7	559,595.125	660,471.188
69	      F9	7	568,552.438	680,008.438
70	      F10	7	538,741.438	653,419.375
71	      F11	7	510,206.344	635,203.938
72	      F12	7	479,373.594	608,638.688
73	      G1	7	422,189.719	466,154.688
74	      G2	7	467,870.500	500,014.188
75	      G3	7	488,281.125	508,579.469
76	      G4	7	524,110.656	642,945.500
77	      G5	7	536,507.250	618,712.688
78	      G6	7	536,574.875	588,294.375
79	      G7	7	527,271.438	619,339.062
80	      G8	7	539,247.250	637,704.875
81	      G9	7	518,986.531	626,123.000
82	      G10	7	543,563.188	672,509.500
83	      G11	7	487,059.781	604,457.438
84	      G12	7	456,644.531	592,289.562
85	      H1	7	369,544.562	420,038.219
86	      H2	7	424,618.938	463,584.812
87	      H3	7	458,257.656	485,098.562
88	      H4	7	472,618.406	617,706.438
89	      H5	7	492,258.000	578,085.938
90	      H6	7	488,134.688	562,804.750
91	      H7	7	493,114.344	599,695.438
92	      H8	7	520,562.406	636,510.000
93	      H9	7	494,233.500	605,992.375
94	      H10	7	477,854.219	607,692.375
95	      H11	7	442,117.969	573,036.125
96	      H12	7	420,118.125	551,815.750
1	      A1	8	459,276.719	576,734.250
2	      A2	8	489,168.281	587,013.125
3	      A3	8	500,059.750	601,847.125
4	      A4	8	543,566.562	782,402.312
5	      A5	8	546,223.375	664,217.938
6	      A6	8	569,562.250	661,709.500
7	      A7	8	596,337.750	765,919.312
8	      A8	8	576,957.125	737,841.438
9	      A9	8	575,730.312	761,284.688
10	      A10	8	561,741.812	844,867.688
11	      A11	8	536,316.125	834,933.938
12	      A12	8	487,960.969	763,144.375
13	      B1	8	442,402.500	493,372.156
14	      B2	8	460,028.438	489,987.719
15	      B3	8	518,072.062	549,021.000
16	      B4	8	552,025.688	614,721.938
17	      B5	8	563,912.312	607,829.625
18	      B6	8	581,526.375	606,017.875
19	      B7	8	595,855.062	708,685.062
20	      B8	8	564,772.188	657,981.312
21	      B9	8	586,622.000	703,000.062
22	      B10	8	564,323.312	707,301.000
23	      B11	8	533,259.688	692,892.312
24	      B12	8	494,950.531	650,992.500
25	      C1	8	465,801.281	513,520.406
26	      C2	8	497,276.188	542,648.625
27	      C3	8	530,065.125	552,181.875
28	      C4	8	574,696.875	627,062.062
29	      C5	8	605,613.625	693,261.125
30	      C6	8	580,088.625	608,983.500
31	      C7	8	600,351.000	693,775.688
32	      C8	8	644,888.250	757,592.312
33	      C9	8	614,007.062	719,523.000
34	      C10	8	594,804.625	730,899.062
35	      C11	8	570,760.250	729,288.812
36	      C12	8	525,469.438	683,342.250
37	      D1	8	465,346.375	507,597.094
38	      D2	8	482,461.219	519,169.250
39	      D3	8	506,742.062	528,282.750
40	      D4	8	558,543.062	592,104.188
41	      D5	8	573,176.875	687,180.000
42	      D6	8	599,564.688	631,120.750
43	      D7	8	619,901.500	721,490.250
44	      D8	8	626,409.438	734,069.062
45	      D9	8	586,127.250	679,741.750
46	      D10	8	600,536.688	734,936.000
47	      D11	8	558,542.812	695,114.812
48	      D12	8	514,277.938	654,567.625
49	      E1	8	462,765.844	503,313.344
50	      E2	8	502,149.375	531,459.375
51	      E3	8	554,038.062	581,568.000
52	      E4	8	551,717.875	570,017.750
53	      E5	8	571,041.188	654,597.750
54	      E6	8	612,257.188	657,348.312
55	      E7	8	583,116.000	679,662.312
56	      E8	8	589,808.188	681,679.500
57	      E9	8	601,320.875	706,967.875
58	      E10	8	599,541.312	726,868.750
59	      E11	8	553,476.188	700,851.562
60	      E12	8	505,606.594	641,565.438
61	      F1	8	441,079.875	481,620.000
62	      F2	8	458,019.594	485,648.250
63	      F3	8	506,288.625	524,680.250
64	      F4	8	529,048.625	569,857.312
65	      F5	8	581,371.250	803,466.062
66	      F6	8	588,450.062	728,803.188
67	      F7	8	559,727.750	649,916.938
68	      F8	8	559,697.000	662,593.625
69	      F9	8	569,074.500	682,989.250
70	      F10	8	539,045.688	657,588.312
71	      F11	8	510,581.719	638,282.562
72	      F12	8	479,477.438	610,707.812
73	      G1	8	422,273.062	466,065.031
74	      G2	8	468,517.719	501,473.656
75	      G3	8	488,532.688	509,592.375
76	      G4	8	523,941.750	733,043.438
77	      G5	8	536,283.188	684,065.938
78	      G6	8	536,621.938	626,969.312
79	      G7	8	527,610.812	621,867.000
80	      G8	8	539,630.375	640,759.188
81	      G9	8	519,065.531	627,898.125
82	      G10	8	544,026.500	674,369.688
83	      G11	8	486,851.656	604,067.812
84	      G12	8	456,329.688	593,892.688
85	      H1	8	367,513.094	418,172.500
86	      H2	8	424,789.219	464,508.719
87	      H3	8	458,294.562	487,170.781
88	      H4	8	472,497.375	715,287.625
89	      H5	8	492,668.594	636,814.875
90	      H6	8	488,591.625	608,022.438
91	      H7	8	493,641.969	601,483.062
92	      H8	8	521,095.906	639,123.125
93	      H9	8	494,826.875	607,906.625
94	      H10	8	478,178.406	609,145.812
95	      H11	8	441,946.469	574,308.188
96	      H12	8	419,706.156	552,445.688
1	      A1	9	459,393.594	623,161.062
2	      A2	9	489,397.000	639,932.188
3	      A3	9	500,293.750	655,637.062
4	      A4	9	543,477.188	941,077.188
5	      A5	9	546,202.562	741,254.562
6	      A6	9	569,716.375	717,943.750
7	      A7	9	596,618.500	808,339.125
8	      A8	9	578,047.250	782,031.312
9	      A9	9	575,889.062	806,693.250
10	      A10	9	561,426.562	955,844.875
11	      A11	9	536,844.500	932,047.000
12	      A12	9	487,375.062	852,518.438
13	      B1	9	443,273.750	499,100.594
14	      B2	9	460,192.844	495,863.500
15	      B3	9	518,651.438	556,000.875
16	      B4	9	552,217.938	650,567.312
17	      B5	9	564,353.312	628,151.375
18	      B6	9	581,729.812	615,554.812
19	      B7	9	595,998.125	714,580.562
20	      B8	9	565,146.312	664,331.688
21	      B9	9	587,028.438	709,921.562
22	      B10	9	564,299.438	722,041.438
23	      B11	9	532,698.562	709,690.188
24	      B12	9	495,109.031	671,676.812
25	      C1	9	465,905.219	516,123.938
26	      C2	9	497,830.000	544,223.688
27	      C3	9	530,665.562	554,211.438
28	      C4	9	575,078.625	657,334.875
29	      C5	9	605,345.938	765,185.688
30	      C6	9	580,673.312	633,604.812
31	      C7	9	600,618.750	695,351.062
32	      C8	9	645,175.438	759,808.312
33	      C9	9	614,844.812	722,088.438
34	      C10	9	595,610.125	742,278.562
35	      C11	9	571,533.000	740,401.750
36	      C12	9	525,979.250	693,924.938
37	      D1	9	465,537.469	509,530.688
38	      D2	9	482,913.375	519,998.219
39	      D3	9	507,184.375	530,851.875
40	      D4	9	559,153.688	609,079.750
41	      D5	9	573,064.812	786,548.562
42	      D6	9	600,083.562	662,162.250
43	      D7	9	620,053.375	723,956.312
44	      D8	9	626,539.188	735,720.188
45	      D9	9	586,510.375	683,546.062
46	      D10	9	600,593.062	741,432.125
47	      D11	9	559,188.750	700,404.688
48	      D12	9	514,631.531	657,792.625
49	      E1	9	463,030.062	505,032.312
50	      E2	9	502,517.656	533,026.938
51	      E3	9	554,486.375	582,927.500
52	      E4	9	552,229.812	582,423.875
53	      E5	9	571,568.125	726,698.188
54	      E6	9	612,680.188	696,307.875
55	      E7	9	583,382.938	681,940.438
56	      E8	9	590,269.688	683,605.125
57	      E9	9	602,168.375	709,392.938
58	      E10	9	599,705.375	731,016.688
59	      E11	9	554,049.438	704,387.000
60	      E12	9	506,088.719	644,305.688
61	      F1	9	441,546.406	482,361.750
62	      F2	9	458,474.531	487,264.094
63	      F3	9	506,582.312	525,867.000
64	      F4	9	529,540.000	595,169.562
65	      F5	9	581,109.250	970,921.250
66	      F6	9	588,278.750	849,436.250
67	      F7	9	560,146.188	651,815.062
68	      F8	9	559,901.625	664,255.000
69	      F9	9	569,250.312	685,920.812
70	      F10	9	539,117.125	664,827.750
71	      F11	9	510,647.812	642,435.812
72	      F12	9	479,718.906	616,036.000
73	      G1	9	422,424.281	466,767.062
74	      G2	9	468,884.938	503,322.875
75	      G3	9	489,167.344	511,681.156
76	      G4	9	523,492.812	886,649.562
77	      G5	9	536,052.062	803,770.000
78	      G6	9	536,750.375	699,886.938
79	      G7	9	528,041.250	624,183.312
80	      G8	9	540,175.438	641,880.750
81	      G9	9	519,661.938	629,351.750
82	      G10	9	544,111.062	676,277.438
83	      G11	9	487,214.500	605,856.938
84	      G12	9	456,143.219	594,887.125
85	      H1	9	368,998.906	422,552.719
86	      H2	9	424,832.594	466,588.219
87	      H3	9	458,389.844	488,974.281
88	      H4	9	472,061.688	877,338.438
89	      H5	9	492,489.812	744,372.062
90	      H6	9	488,655.781	693,750.312
91	      H7	9	493,930.875	604,474.500
92	      H8	9	521,622.094	641,161.812
93	      H9	9	494,808.188	610,382.750
94	      H10	9	478,159.781	610,691.375
95	      H11	9	442,082.375	575,779.250
96	      H12	9	419,929.125	552,547.250
1	      A1	10	460,040.500	712,141.812
2	      A2	10	489,421.156	738,965.125
3	      A3	10	500,421.125	756,062.688
4	      A4	10	543,322.875	1,174,674.125
5	      A5	10	545,655.500	880,106.812
6	      A6	10	569,559.438	823,766.688
7	      A7	10	596,958.875	883,245.562
8	      A8	10	578,291.500	859,903.125
9	      A9	10	576,111.188	886,774.000
10	      A10	10	561,343.250	1,127,924.875
11	      A11	10	536,866.938	1,085,443.375
12	      A12	10	486,281.750	996,563.500
13	      B1	10	443,542.531	508,704.531
14	      B2	10	460,371.781	505,707.156
15	      B3	10	519,281.500	566,760.125
16	      B4	10	552,039.750	717,348.312
17	      B5	10	564,967.938	666,583.625
18	      B6	10	582,285.750	632,459.188
19	      B7	10	596,218.500	723,586.000
20	      B8	10	565,638.062	674,390.875
21	      B9	10	587,504.312	720,700.438
22	      B10	10	564,716.250	748,007.250
23	      B11	10	532,239.375	740,378.625
24	      B12	10	495,213.844	709,985.188
25	      C1	10	466,139.656	517,927.781
26	      C2	10	498,541.969	544,909.125
27	      C3	10	531,015.125	556,235.938
28	      C4	10	575,375.625	715,139.062
29	      C5	10	605,068.250	895,249.375
30	      C6	10	581,121.750	679,526.000
31	      C7	10	601,100.250	698,673.000
32	      C8	10	645,621.938	762,438.250
33	      C9	10	614,883.688	725,762.188
34	      C10	10	596,494.875	760,081.562
35	      C11	10	571,918.000	757,419.000
36	      C12	10	526,370.750	709,841.688
37	      D1	10	466,123.656	511,006.531
38	      D2	10	483,329.812	522,257.594
39	      D3	10	507,718.031	533,123.250
40	      D4	10	559,743.812	640,081.062
41	      D5	10	572,850.062	961,028.188
42	      D6	10	600,493.312	722,915.688
43	      D7	10	620,273.312	726,209.812
44	      D8	10	626,968.625	739,613.062
45	      D9	10	587,100.125	686,066.688
46	      D10	10	601,253.688	750,693.312
47	      D11	10	559,944.562	707,297.625
48	      D12	10	514,861.688	664,077.625
49	      E1	10	463,406.688	505,685.875
50	      E2	10	502,864.906	534,833.562
51	      E3	10	555,396.625	584,101.500
52	      E4	10	552,806.062	602,725.812
53	      E5	10	571,515.438	858,650.875
54	      E6	10	612,489.438	771,153.625
55	      E7	10	583,680.250	684,287.375
56	      E8	10	590,881.500	685,898.125
57	      E9	10	602,998.250	712,488.938
58	      E10	10	600,272.062	736,744.688
59	      E11	10	554,538.625	709,012.188
60	      E12	10	506,182.906	648,492.062
61	      F1	10	441,863.656	483,548.500
62	      F2	10	458,983.438	488,434.781
63	      F3	10	506,801.844	526,579.500
64	      F4	10	529,881.438	642,351.438
65	      F5	10	580,254.375	1,218,415.375
66	      F6	10	587,882.875	1,051,245.250
67	      F7	10	560,457.812	653,578.375
68	      F8	10	560,304.438	666,639.125
69	      F9	10	569,971.062	688,569.062
70	      F10	10	540,019.188	676,719.750
71	      F11	10	511,326.844	647,984.938
72	      F12	10	480,274.500	620,599.188
73	      G1	10	422,723.406	469,953.719
74	      G2	10	469,085.719	504,559.406
75	      G3	10	489,879.656	513,817.188
76	      G4	10	522,565.125	1,112,067.250
77	      G5	10	535,069.250	1,000,014.938
78	      G6	10	536,489.562	832,795.000
79	      G7	10	528,174.500	626,303.500
80	      G8	10	540,335.688	645,377.375
81	      G9	10	520,160.812	631,329.250
82	      G10	10	544,307.375	678,577.938
83	      G11	10	486,867.750	609,392.438
84	      G12	10	455,792.781	596,115.625
85	      H1	10	370,703.188	424,271.625
86	      H2	10	425,103.281	468,274.000
87	      H3	10	459,110.781	490,834.375
88	      H4	10	471,351.312	1,100,775.500
89	      H5	10	492,044.406	918,465.500
90	      H6	10	488,273.750	842,108.188
91	      H7	10	494,449.438	605,442.438
92	      H8	10	521,532.250	642,849.688
93	      H9	10	494,745.031	612,033.000
94	      H10	10	478,443.750	613,326.250
95	      H11	10	442,378.031	578,248.875
96	      H12	10	419,701.344	553,157.938
1	      A1	11	460,009.062	866,307.062
2	      A2	11	489,261.031	908,568.188
3	      A3	11	499,743.000	926,416.062
4	      A4	11	542,388.062	1,460,336.625
5	      A5	11	544,319.625	1,097,027.625
6	      A6	11	568,481.125	1,005,068.750
7	      A7	11	597,094.438	1,007,502.250
8	      A8	11	578,340.562	991,382.375
9	      A9	11	575,742.750	1,020,910.812
10	      A10	11	560,459.500	1,365,029.875
11	      A11	11	536,356.062	1,301,704.500
12	      A12	11	485,174.750	1,200,538.500
13	      B1	11	443,387.719	522,872.438
14	      B2	11	460,269.969	524,469.688
15	      B3	11	519,730.188	585,276.562
16	      B4	11	551,650.875	844,420.812
17	      B5	11	564,444.688	740,747.750
18	      B6	11	581,975.688	667,741.625
19	      B7	11	596,170.312	739,679.250
20	      B8	11	565,739.125	691,823.438
21	      B9	11	587,400.875	738,325.688
22	      B10	11	564,624.000	795,133.188
23	      B11	11	531,922.188	797,541.625
24	      B12	11	494,970.031	779,265.125
25	      C1	11	466,333.562	520,279.719
26	      C2	11	498,833.156	547,628.938
27	      C3	11	531,245.562	558,208.688
28	      C4	11	575,424.875	822,481.375
29	      C5	11	604,470.562	1,113,832.500
30	      C6	11	580,916.438	766,143.062
31	      C7	11	601,017.438	702,689.562
32	      C8	11	645,707.562	765,625.375
33	      C9	11	615,114.438	728,913.938
34	      C10	11	596,408.000	794,201.562
35	      C11	11	571,844.312	789,361.625
36	      C12	11	526,207.062	739,388.750
37	      D1	11	466,131.625	511,771.188
38	      D2	11	483,336.969	523,376.938
39	      D3	11	508,259.844	534,392.625
40	      D4	11	559,715.000	700,407.875
41	      D5	11	571,806.750	1,221,746.500
42	      D6	11	600,188.062	837,890.688
43	      D7	11	620,383.438	729,212.375
44	      D8	11	626,974.000	741,641.250
45	      D9	11	587,384.375	687,991.188
46	      D10	11	601,607.875	769,506.438
47	      D11	11	560,087.188	718,080.875
48	      D12	11	514,948.312	676,184.812
49	      E1	11	463,509.719	507,586.594
50	      E2	11	502,971.125	535,257.188
51	      E3	11	555,532.750	586,479.250
52	      E4	11	552,759.312	642,976.250
53	      E5	11	570,665.000	1,076,559.875
54	      E6	11	611,392.812	910,640.812
55	      E7	11	583,704.438	686,618.938
56	      E8	11	591,153.438	687,320.500
57	      E9	11	603,399.875	714,385.938
58	      E10	11	600,694.125	746,337.688
59	      E11	11	554,458.562	717,096.250
60	      E12	11	506,255.594	655,204.938
61	      F1	11	441,862.562	484,910.688
62	      F2	11	459,191.031	491,221.062
63	      F3	11	506,798.844	527,993.938
64	      F4	11	529,747.875	730,441.688
65	      F5	11	578,796.062	1,519,465.500
66	      F6	11	586,867.062	1,328,887.625
67	      F7	11	560,991.938	656,847.438
68	      F8	11	560,612.438	669,776.250
69	      F9	11	570,324.125	691,407.250
70	      F10	11	540,742.812	695,858.062
71	      F11	11	511,301.031	658,101.250
72	      F12	11	480,016.188	630,653.625
73	      G1	11	422,622.125	471,214.875
74	      G2	11	469,170.312	505,600.562
75	      G3	11	489,924.438	516,269.219
76	      G4	11	521,854.812	1,388,597.875
77	      G5	11	534,172.062	1,264,034.375
78	      G6	11	536,076.438	1,045,270.312
79	      G7	11	527,613.188	628,530.188
80	      G8	11	540,284.125	647,923.812
81	      G9	11	519,946.219	633,509.875
82	      G10	11	544,237.938	679,999.688
83	      G11	11	486,704.156	611,811.375
84	      G12	11	455,492.469	597,248.688
85	      H1	11	371,271.281	425,786.406
86	      H2	11	425,702.406	468,852.375
87	      H3	11	459,117.625	492,277.344
88	      H4	11	470,874.812	1,358,170.500
89	      H5	11	491,280.469	1,155,186.000
90	      H6	11	487,537.312	1,060,921.000
91	      H7	11	494,429.750	607,893.438
92	      H8	11	521,494.188	645,229.812
93	      H9	11	494,973.750	612,516.312
94	      H10	11	478,386.875	614,806.500
95	      H11	11	442,350.594	579,458.125
96	      H12	11	419,114.281	554,658.562
1	      A1	12	459,837.719	1,096,228.875
2	      A2	12	488,809.406	1,160,660.375
3	      A3	12	499,352.125	1,181,390.000
4	      A4	12	541,961.812	1,765,959.125
5	      A5	12	543,733.875	1,378,629.250
6	      A6	12	567,880.688	1,270,051.875
7	      A7	12	596,357.375	1,198,987.000
8	      A8	12	578,276.188	1,189,453.500
9	      A9	12	575,366.750	1,219,913.125
10	      A10	12	559,597.125	1,659,678.375
11	      A11	12	535,842.750	1,576,423.500
12	      A12	12	484,593.812	1,456,126.875
13	      B1	12	443,287.000	549,568.312
14	      B2	12	460,307.750	558,263.375
15	      B3	12	519,745.094	619,895.250
16	      B4	12	550,967.125	1,055,553.250
17	      B5	12	563,852.125	875,259.062
18	      B6	12	581,595.500	731,399.375
19	      B7	12	596,342.938	768,706.750
20	      B8	12	565,664.625	724,374.312
21	      B9	12	587,283.688	769,315.812
22	      B10	12	564,640.062	877,834.250
23	      B11	12	531,675.062	896,675.438
24	      B12	12	494,749.594	894,064.812
25	      C1	12	466,489.031	524,623.750
26	      C2	12	498,725.250	551,862.812
27	      C3	12	531,105.125	562,391.938
28	      C4	12	575,021.938	1,012,026.625
29	      C5	12	603,538.625	1,418,654.875
30	      C6	12	580,496.375	924,364.688
31	      C7	12	601,141.812	706,710.125
32	      C8	12	645,559.000	768,822.938
33	      C9	12	615,329.375	732,865.750
34	      C10	12	596,119.812	855,941.750
35	      C11	12	571,761.312	849,773.375
36	      C12	12	526,129.438	794,800.812
37	      D1	12	465,984.594	513,167.625
38	      D2	12	483,695.125	524,712.750
39	      D3	12	508,590.906	535,700.062
40	      D4	12	559,202.875	814,071.500
41	      D5	12	570,930.625	1,541,409.500
42	      D6	12	599,666.062	1,036,660.250
43	      D7	12	619,990.875	730,649.438
44	      D8	12	626,996.438	743,942.000
45	      D9	12	587,597.938	689,958.688
46	      D10	12	601,247.938	802,569.562
47	      D11	12	560,451.812	737,807.125
48	      D12	12	515,399.281	696,342.250
49	      E1	12	463,489.031	508,337.062
50	      E2	12	503,127.188	536,845.500
51	      E3	12	555,354.688	588,315.438
52	      E4	12	552,617.750	718,902.062
53	      E5	12	569,723.250	1,374,728.625
54	      E6	12	610,130.875	1,142,337.500
55	      E7	12	584,273.625	688,937.375
56	      E8	12	591,211.000	689,014.750
57	      E9	12	603,468.375	716,679.000
58	      E10	12	600,730.562	763,201.562
59	      E11	12	554,296.562	730,274.438
60	      E12	12	506,549.781	666,995.875
61	      F1	12	441,875.344	485,901.094
62	      F2	12	459,128.000	492,167.562
63	      F3	12	507,113.531	529,549.875
64	      F4	12	529,080.125	886,814.812
65	      F5	12	577,557.250	1,840,541.875
66	      F6	12	585,927.750	1,649,465.875
67	      F7	12	561,160.938	659,530.750
68	      F8	12	560,517.188	672,238.812
69	      F9	12	570,213.438	692,701.750
70	      F10	12	540,852.438	728,899.562
71	      F11	12	511,126.031	676,019.562
72	      F12	12	479,710.219	646,295.188
73	      G1	12	422,631.344	471,863.250
74	      G2	12	469,572.188	507,672.688
75	      G3	12	489,963.781	517,026.062
76	      G4	12	521,364.500	1,684,794.375
77	      G5	12	533,681.188	1,563,478.000
78	      G6	12	535,401.500	1,323,538.625
79	      G7	12	527,547.500	630,698.625
80	      G8	12	540,299.312	649,452.938
81	      G9	12	519,773.312	635,613.625
82	      G10	12	544,304.938	682,405.000
83	      G11	12	487,055.188	612,896.062
84	      G12	12	455,446.875	598,848.188
85	      H1	12	371,722.656	426,983.844
86	      H2	12	425,650.125	469,730.594
87	      H3	12	458,969.656	494,483.438
88	      H4	12	470,248.188	1,624,245.500
89	      H5	12	490,666.250	1,423,696.250
90	      H6	12	486,738.406	1,325,887.125
91	      H7	12	494,348.625	610,385.750
92	      H8	12	521,230.438	646,767.500
93	      H9	12	494,890.688	614,640.500
94	      H10	12	478,219.719	616,153.938
95	      H11	12	442,550.656	580,969.688
96	      H12	12	418,687.188	556,530.000
1	      A1	13	459,931.406	1,377,024.625
2	      A2	13	488,502.562	1,464,565.375
3	      A3	13	499,084.406	1,487,243.500
4	      A4	13	541,734.625	2,067,720.750
5	      A5	13	543,150.438	1,689,123.625
6	      A6	13	567,152.250	1,585,536.250
7	      A7	13	595,801.750	1,456,834.000
8	      A8	13	577,812.188	1,453,951.500
9	      A9	13	575,019.688	1,485,053.000
10	      A10	13	558,703.625	1,991,555.375
11	      A11	13	535,534.312	1,890,967.000
12	      A12	13	484,110.062	1,746,007.875
13	      B1	13	443,688.750	603,991.562
14	      B2	13	460,390.719	623,734.938
15	      B3	13	520,076.906	687,896.000
16	      B4	13	550,648.562	1,349,699.375
17	      B5	13	563,530.062	1,097,673.250
18	      B6	13	581,313.938	850,640.938
19	      B7	13	596,209.562	821,966.250
20	      B8	13	565,629.500	781,781.938
21	      B9	13	587,065.000	826,799.250
22	      B10	13	564,650.812	1,014,194.250
23	      B11	13	531,404.438	1,054,688.750
24	      B12	13	494,758.062	1,066,480.375
25	      C1	13	466,442.969	530,112.062
26	      C2	13	498,822.625	558,261.000
27	      C3	13	531,207.000	569,336.375
28	      C4	13	574,063.000	1,292,508.875
29	      C5	13	602,655.188	1,767,354.750
30	      C6	13	579,906.438	1,174,614.000
31	      C7	13	601,551.438	712,791.312
32	      C8	13	645,919.000	774,513.000
33	      C9	13	615,371.500	738,702.000
34	      C10	13	596,021.312	963,693.188
35	      C11	13	571,911.500	952,859.375
36	      C12	13	526,628.438	889,634.250
37	      D1	13	466,135.812	514,522.031
38	      D2	13	483,712.062	527,279.000
39	      D3	13	508,483.625	538,761.188
40	      D4	13	558,639.438	1,010,704.438
41	      D5	13	570,539.062	1,876,978.375
42	      D6	13	598,643.438	1,330,735.625
43	      D7	13	619,786.375	732,788.062
44	      D8	13	627,611.688	747,284.312
45	      D9	13	587,391.250	693,068.500
46	      D10	13	600,915.688	864,240.688
47	      D11	13	560,554.688	773,415.062
48	      D12	13	515,256.781	731,700.938
49	      E1	13	463,832.562	510,243.875
50	      E2	13	503,507.312	538,890.062
51	      E3	13	555,264.500	590,007.062
52	      E4	13	552,591.562	859,785.875
53	      E5	13	568,986.250	1,710,269.750
54	      E6	13	609,344.500	1,462,197.875
55	      E7	13	584,486.500	691,788.750
56	      E8	13	591,790.812	691,677.062
57	      E9	13	603,613.500	719,046.312
58	      E10	13	601,140.812	793,619.188
59	      E11	13	554,538.812	755,565.688
60	      E12	13	506,760.688	688,262.688
61	      F1	13	442,223.688	487,548.750
62	      F2	13	459,521.062	492,695.250
63	      F3	13	507,599.500	531,751.188
64	      F4	13	528,576.000	1,131,784.250
65	      F5	13	577,003.062	2,157,705.250
66	      F6	13	584,945.562	1,979,210.250
67	      F7	13	561,057.812	661,276.750
68	      F8	13	560,604.938	674,015.312
69	      F9	13	570,402.438	694,575.625
70	      F10	13	540,743.562	788,600.625
71	      F11	13	511,334.188	708,681.938
72	      F12	13	479,574.375	675,730.688
73	      G1	13	423,131.312	473,293.062
74	      G2	13	469,993.750	508,416.469
75	      G3	13	490,327.969	519,381.469
76	      G4	13	520,469.438	1,977,297.125
77	      G5	13	532,873.500	1,868,455.375
78	      G6	13	534,721.812	1,632,526.375
79	      G7	13	528,504.938	632,021.938
80	      G8	13	540,436.125	650,764.125
81	      G9	13	520,019.250	637,023.688
82	      G10	13	544,549.750	685,377.562
83	      G11	13	487,211.438	615,176.250
84	      G12	13	456,058.469	600,398.188
85	      H1	13	371,721.344	428,966.438
86	      H2	13	425,359.812	471,836.781
87	      H3	13	459,031.594	495,354.500
88	      H4	13	469,553.156	1,878,217.125
89	      H5	13	489,949.094	1,699,309.250
90	      H6	13	486,135.156	1,606,317.250
91	      H7	13	494,510.875	612,360.312
92	      H8	13	521,087.781	648,926.375
93	      H9	13	494,645.562	616,611.000
94	      H10	13	478,032.750	617,592.938
95	      H11	13	442,695.969	581,380.812
96	      H12	13	418,554.406	557,184.875
1	      A1	14	459,778.406	1,670,772.250
2	      A2	14	488,050.281	1,775,371.000
3	      A3	14	498,360.969	1,804,181.625
4	      A4	14	541,215.188	2,347,153.500
5	      A5	14	541,735.562	1,999,526.750
6	      A6	14	566,264.688	1,915,477.500
7	      A7	14	595,153.188	1,769,612.000
8	      A8	14	577,335.250	1,771,424.250
9	      A9	14	574,455.562	1,801,455.250
10	      A10	14	558,143.250	2,337,369.750
